year,absorption,absorption_delta,msa,occ,occupancy_delta,pop,demolished_pct,rent_growth,real_rentpsf,real_rent_growth,starts_pct,inventory,RDI,real_rent_growth_next_year,real_relative_rent_growth,RDI_growth,supply_growth,real_relative_rg_next_year,supply_5yr_fwd,rrg_5yr_fwd,rrrg_5yr_fwd,RDI_growth_5yr,pop_growth,sales_volume_growth,demand,predicted_demand,exog_shock,pct_international_mig_
2018,0.001613,0.002385,Baltimore - MD,0.931497573852539,0.005290508270264005,2838570.0,0.0,0.0287560503929853,0.9751321475769026,0.004756050392985298,0.019842380878311815,196428,2.7940243239137597,0.0156357541382313,-0.004378972575068498,0.0026309319977851774,0.018447659044952557,-0.002165440469980205,0.06587974858317568,0.017366217307746398,-0.010732642374932811,0.020572491693575726,0.23390276509509533,0.0004251568413957588,true,-0.023565668236882446,0,0.17
2019,0.002253,0.0006399999999999997,Baltimore - MD,0.93573409318924,0.0042365193367009946,2843757.0,0.0,0.0336357541382313,0.9904714221007523,0.0156357541382313,0.01245239986152687,199235,2.7376328457336094,0.023120118409395197,-0.002165440469980205,-0.020182887349083366,0.01429022338974077,0.004270927980542197,,,,0.0014411041606217125,0.1827328549234286,0.0004938196183843444,false,0.053909580138977134,0,0.17
2020,0.006869,0.004616,Baltimore - MD,0.947489023208618,0.011754930019378107,2847001.0,0.0005069390418350189,0.0351201184093952,1.01092165897271,0.023120118409395197,0.011042236554822196,203083,2.776544280558135,0.059280580163002,0.004270927980542197,0.014213533010887817,0.019303837177202802,0.015690967440605094,,,,0.00842836105845264,0.11407444447608661,0.0004567470574949181,true,-0.06425817567044187,0,0.0
2021,-0.003432,-0.010301000000000001,Baltimore - MD,0.958808600902557,0.011319577693938987,2846509.0,0.00007386142611641546,0.106280580163002,1.0700902710276343,0.059280580163002,0.008651635045769464,204809,2.7151055789855074,-0.0513706728070974,0.015690967440605094,-0.022127758596479922,0.008498988098462204,-0.0192671660333871,,,,-0.01516634113565173,-0.017281342718178383,0.0006746010251965945,false,0.05944057681371315,0,0.09
2022,-0.006068,-0.0026359999999999995,Baltimore - MD,0.936695337295532,-0.022113263607025035,2845911.0,0.001528253152937615,0.0286293271929026,1.0192962883883916,-0.0513706728070974,0.01985752579232358,205989,2.736165099091846,-0.0292995625957847,-0.018788462504744502,0.007756427694501457,0.005761465560595482,-0.009740634821355398,,,,-0.017709753242388836,-0.021008189329452254,0.0005126727829343437,true,-0.04361467786048421,0,0.47
2023,0.002551,0.008619,Baltimore - MD,0.927514433860779,-0.009180903434752974,2849909.0,0.0,0.0117004374042153,0.9900913292348831,-0.0292995625957847,0.016500881115010996,209702,2.735300132336164,,-0.009740634821355398,-0.00031612374412978207,0.018025234357174413,,,,,-0.020656808984303797,0.14048225682390392,0.00018933049823048804,false,,0,0.46
2005,0.006985,,Baton Rouge - LA,0.920524001121521,,744576.8125,,0.00904040783643723,0.7671292317320004,-0.02495959216356277,,30493,2.938479846995248,0.032860619604587596,-0.005828067660331719,,,0.0264975801110268,0.1449909155534444,-0.05915697614103554,0.0009393549989909107,,,,,,0,0.11
2006,-0.003766,-0.010751,Baton Rouge - LA,0.92814165353775,0.007617652416229026,773860.4375,0.0,0.0648606196045876,0.7928984307307497,0.032860619604587596,0.08644606958974191,30797,2.8768315905529604,-0.005956786587834401,0.0264975801110268,-0.02097964241794136,0.009969501196996033,-0.0050350306555629,0.14746446674824792,-0.11874768041446807,-0.031004535267129527,,3.9329219643137847,0.00019676647099334274,false,0.10388150881583333,0,0.12
2007,-0.002722,0.0010439999999999998,Baton Rouge - LA,0.900073766708374,-0.028067886829376,781783.625,0.0,0.0230432134121656,0.7866055860424105,-0.005956786587834401,0.026203851024450435,31956,2.9081213340960885,-0.0551728152781725,-0.0050350306555629,0.01087645993803684,0.037633535734000065,-0.025662011001259095,0.10997155030158931,-0.12226431758329268,-0.030090321088209727,,1.0238522498444702,0.0001298827807903367,true,-0.04367262659104835,0,0.1
2008,0.009871,0.012593,Baton Rouge - LA,0.891712546348572,-0.008361220359802024,789833.125,0.0,-0.0171728152781725,0.7500761063870258,-0.0551728152781725,0.015145825510076354,34444,2.8830108098770935,-0.0231485801786184,-0.025662011001259095,-0.008634620545088088,0.07785705344849167,0.003418121486902251,0.03554512505173664,-0.06139123013243078,-0.004854809259995832,,1.0296327196671617,0.00021905119539366628,false,0.023511069368242814,0,0.1
2009,0.002962,-0.006909,Baton Rouge - LA,0.908329129219055,0.016616582870482954,798139.0,0.0,-0.0271485801786184,0.7297970645507847,-0.0231485801786184,0.005225873882243642,34768,2.841091993808736,-0.00773941370099783,0.003418121486902251,-0.01453994411840056,0.009406572988038556,0.0017206950578838552,0.031519114780882256,-0.03485064012929798,-0.006888944422826185,,1.0515987158679962,0.00008709789803739404,false,0.042726225571306786,0,0.08
2010,0.001679,-0.0012829999999999999,Baton Rouge - LA,0.91767418384552,0.009345054626465066,806026.625,0.0,0.00826058629900217,0.7259457314073186,-0.00773941370099783,0.012569028992176714,35120,2.7955895899296728,-0.02673008466884494,0.0017206950578838552,-0.016015815038098433,0.010124252185918085,-0.005446310155093639,0.027694338567759352,-0.004224927667528348,-0.015986792743205937,-0.0492935621814916,0.9882520463227573,0.00005752416014726185,false,0.046643093450235984,0,0.03
2011,0.002193,0.0005140000000000001,Baton Rouge - LA,0.918958961963654,0.001284778118133989,811475.0,0.0,0.00526991533115506,0.7034357862474018,-0.02673008466884494,0.00014236902050113895,35557,2.865448545593206,-0.009473423756659001,-0.005446310155093639,0.024988988339053938,0.012443052391799544,-0.0040352176874876005,0.03915577900184203,0.060777087338268795,0.014577890746295508,-0.0033249314244963024,0.6759547179970626,0.00017084282460136675,true,-0.09591593279718268,0,0.15
2012,0.002727,0.0005339999999999998,Baton Rouge - LA,0.927834808826447,0.008875846862792969,817948.75,0.0,0.011526576243341,0.6962197585416833,-0.009473423756659001,0.0034311106111314226,35562,2.7659328197649673,0.0057002721726894,-0.004120816476643099,-0.034729545564963854,0.00014061928734145174,-0.0004264991730452,0.05589599293511467,0.037430447168648295,-0.01691093016415819,-0.048930936927497,0.7977756554422566,0.00036561014708777457,false,0.11041848559489797,0,0.08
2013,0.000028,-0.002699,Baton Rouge - LA,0.930347084999084,0.0025122761726370513,824664.6875,0.0,0.0207002721726894,0.700221021521808,0.0057002721726894,0.00877340981947022,35684,2.730338933189948,0.003392009824514399,-0.0004264991730452,-0.012868673570330506,0.0034306281986389965,0.001383986324071898,0.10514034943944729,0.0037815521471203234,-0.05356807680800536,-0.05316498995273941,0.8210706966665038,0.0001405995163376638,false,0.03444708837629833,0,0.12
2014,-0.002564,-0.0025919999999999997,Baton Rouge - LA,0.923235833644867,-0.007111251354216974,830950.9375,0.0033628516982401077,0.0193920098245144,0.7032591008374257,0.003392009824514399,0.015553189104360498,35876,2.7415853485072077,0.0228862987607718,0.001383986324071898,0.0041190546640742474,0.0053805627171841725,-0.007377153262495897,0.11833493393346381,-0.019855765344574974,-0.09299856540746966,-0.03450599117026461,0.7622795173947594,0.0005324515188880171,true,-0.020663218713723192,0,0.09
2015,-0.004708,-0.0021440000000000005,Baton Rouge - LA,0.914969205856323,-0.008266627788544034,837054.375,0.0008919611996878136,0.0238862987607718,0.7236332406219266,0.0228862987607718,0.030159438064444197,36102,2.695590098785549,0.038271930336952205,-0.007377153262495897,-0.016776880481471537,0.0062994759727951835,0.025118373334407806,0.12409381445133953,-0.023088726924732274,-0.08481726539321227,-0.035267056613637715,0.7345123790777341,0.0005017281748243951,false,0.04973549998430179,0,0.14
2016,-0.003029,0.0016790000000000004,Baton Rouge - LA,0.916620075702667,0.0016508698463439941,842251.5625,0.0,0.0512719303369522,0.7490237589699738,0.038271930336952205,0.033931638136391336,36965,2.6763834204146066,-0.0328200639262795,0.025118373334407806,-0.007125222184038804,0.023904492825882223,-0.0356096373870968,0.11139304802898758,-0.03157872127182777,-0.12374331546016026,-0.06738126713673045,0.62089007061219,0.0003046922608165753,false,0.013693559899401894,0,0.16
2017,-0.005347,-0.002318,Baton Rouge - LA,0.882195055484772,-0.034425020217895064,842001.5,0.0,-0.0118200639262795,0.7268250282020822,-0.0328200639262795,0.024834302718788042,37589,2.860297440391703,-0.02794862284883857,-0.0356096373870968,0.06871736634379759,0.016880833220614094,-0.03708364581689237,0.10282797110580118,-0.054795036459341674,-0.11158784688450397,0.03606564477203099,-0.029689763858409268,0.00040578926011091576,true,-0.251901195162275,0,0.1
2018,-0.001036,0.004311000000000001,Baton Rouge - LA,0.851633608341217,-0.03056144714355491,844395.625,0.0,-0.00394862284883857,0.7031565145792631,-0.02794862284883857,0.027641065205246215,39569,2.9709130351964834,-0.020245307667180898,-0.03708364581689237,0.03867275942799571,0.05267498470297161,-0.0380465022753924,0.07782790825904501,-0.0500053706597537,-0.0781042303424329,0.0876070777703572,0.2843373794464643,0.0005852776078107957,true,-0.1440219659817549,0,0.1
2019,0.000446,0.001482,Baton Rouge - LA,0.871949195861816,0.02031558752059892,847852.125,0.0017690616391619703,-0.0022453076671809,0.6907234917281563,-0.020245307667180898,0.008491495867977457,40304,2.8223576390994336,0.0196533371806145,-0.0380465022753924,-0.05000327991331628,0.01857514721120069,0.0008041467517614989,,,,0.03348474319296667,0.40934603373863343,0.0008845308195809851,false,0.16170872121068738,0,0.15
2020,0.002794,0.0023480000000000003,Baton Rouge - LA,0.894139885902405,0.022190690040589045,850013.5,0.0,0.0316533371806145,0.7082890604267394,0.0196533371806145,0.015333465660976578,40790,2.8154314713760944,0.029781935989856706,0.0008041467517614989,-0.0024540361672765283,0.0120583564906709,-0.0138076767325402,,,,0.04780758750716168,0.2549235811610373,0.00032254863040889244,false,-0.006895669226954828,0,0.01
2021,-0.000727,-0.003521,Baton Rouge - LA,0.919921278953552,0.025781393051147017,852156.5,0.0,0.0767819359898567,0.7256934021911543,0.029781935989856706,0.01703848982593773,41247,2.776083540782159,-0.0560363791137934,-0.0138076767325402,-0.01397580832422231,0.011203726403530278,-0.0239328723400831,,,,0.04095700136697817,0.25211364290096405,0.0005883795047805835,false,0.034556518603305705,0,0.09
2022,-0.009713,-0.008986,Baton Rouge - LA,0.89594829082489,-0.023972988128662,853922.0,0.0014546512473634446,0.0239636208862066,0.6890215133798624,-0.0560363791137934,0.02228040827211676,41590,2.723466447755878,-0.0231589570492506,-0.023454168811440503,-0.01895371383940997,0.008315756297427692,-0.0036000292748212988,,,,-0.04671407881622939,0.20718025386181615,0.001066744248066526,false,0.055058404258144664,0,0.35
2023,0.003743,0.013456,Baton Rouge - LA,0.86601322889328,-0.029935061931609996,858211.625,0.0,0.0178410429507494,0.6728244944524343,-0.0231589570492506,0.03130560230824717,42741,2.8881957611809868,,-0.0036000292748212988,0.060485163516827964,0.027674921856215437,,,,,-0.024901674727397134,0.5023438908940081,0.00009617696561673479,true,,0,0.54
2005,0.005256,,Beaumont - TX,0.909690618515015,,398432.59375,,0.0217510107904673,0.6818926504284448,-0.012248989209532702,,13697,2.852035929344504,0.008835920721292502,0.006882535293698349,,,0.0024728812277317047,0.19781605798612553,-0.03653270887583489,0.023563622264191553,,,,,,,
2006,0.002011,-0.003245,Beaumont - TX,0.926151752471924,0.01646113395690907,394245.09375,0.0,0.0408359207212925,0.6855267682359607,0.008835920721292502,0.022194641162298315,13921,2.7579458682002103,0.0156824543178082,0.0024728812277317047,-0.03299048941712272,0.01635394611958823,0.0166042102500797,0.19376757694073202,-0.0688417763113975,0.01890136883594104,,-1.0509933338002653,0.00014601737606775207,false,,,
2007,0.003088,0.0010769999999999998,Beaumont - TX,0.936145484447479,0.009993731975554976,397406.40625,0.0,0.0446824543178082,0.6983131223029563,0.0156824543178082,0.03929315422742619,13921,2.740291305540281,-0.0199398503750563,0.0166042102500797,-0.006401344878987863,0.0,0.009570953901857103,0.2054467570146207,-0.10377178562059998,-0.011597789125517042,,0.8018647663893708,0.0002873356799080526,false,,,
2008,-0.000415,-0.003503,Beaumont - TX,0.938371300697327,0.0022258162498479672,400145.8125,0.0,0.0180601496249437,0.6804814161036935,-0.0199398503750563,0.04001149342719632,14424,2.755374384799699,-0.0192448689639568,0.009570953901857103,0.005504188269664296,0.036132461748437615,0.007321832701563849,0.16931429526618308,-0.08600405363366008,-0.029467632761225146,,0.6893211098053298,0.00043100351986207885,true,,,
2009,0.003409,0.003824,Beaumont - TX,0.904582142829895,-0.033789157867431974,402175.125,0.0,-0.0232448689639568,0.6676866760783776,-0.0192448689639568,0.08659179145867998,14957,2.904568739367625,-0.02186636457592249,0.007321832701563849,0.054146672550551354,0.03695230171935663,-0.012406255817040805,0.13283319156779477,-0.06871581906452778,-0.04075412335805599,,0.5071432554351718,0.00006932889628397117,true,,,
2010,0.008927,0.005517999999999999,Beaumont - TX,0.899690806865692,-0.004891335964202992,404398.0,0.0,-0.00586636457592249,0.6571719252739937,-0.02186636457592249,0.01363909874974928,16578,2.794292353763411,-0.02347314671427011,-0.012406255817040805,-0.03796652635882297,0.10837734839874306,-0.0021893722005188083,0.02728169975682988,-0.02326043186709289,-0.03502229694277049,-0.017707499834717907,0.5527131992561607,0.00006685832720465334,false,,,
2011,0.000655,-0.008272,Beaumont - TX,0.907561004161835,0.007870197296143022,405797.5,0.0,0.00852685328572989,0.6367945012344901,-0.02347314671427011,0.011822897816383158,16782,2.8700147230691098,-0.019247554991394283,-0.0021893722005188083,0.027098943030679768,0.012305465074194716,-0.013809348922222882,0.014976234682635162,0.01567149266228072,-0.03052770392969258,0.04238193261308458,0.34606996078121455,0.00030160453613222344,true,,,
2012,-0.001119,-0.001774,Beaumont - TX,0.904398441314697,-0.0031625628471380063,405633.59375,0.0,0.00175244500860572,0.6236968670269246,-0.019247554991394283,0.0,16978,2.721310250990445,-0.002172118388116399,-0.013894947711378381,-0.0518131391046121,0.011679180073888691,-0.008298889733851,0.0032970546087464705,0.068191084653139,0.013849707320332506,-0.0030298616125396527,-0.0403911433658366,0.0001787629603146228,false,,,
2013,-0.004299,-0.0031799999999999997,Beaumont - TX,0.888586103916168,-0.015812337398529053,407266.21875,0.0,0.0128278816118836,0.6287698968767256,-0.002172118388116399,0.0004711980209683119,16978,2.895552909860579,-0.0019566343948245,-0.008298889733851,0.06402895767092943,0.0,-0.003964657895267001,0.0032970546087464705,0.0664933940395712,0.00914376508444551,0.055494907788725484,0.40248762063976873,0.00011779950524207798,true,,,
2014,-0.000941,0.003358,Beaumont - TX,0.913154661655426,0.024568557739258035,408839.28125,0.0,0.0140433656051755,0.6259005997453089,-0.0019566343948245,0.004711980209683119,16986,2.917451677938666,0.023589022621512398,-0.003964657895267001,0.007562896883532179,0.0004711980209683119,-0.006674429401755298,0.005761162446648652,0.08034066627919662,0.007197866216301908,0.008911132121706309,0.3862491971045712,0.00005889975262103899,true,,,
2015,-0.00135,-0.0004090000000000001,Beaumont - TX,0.915838301181793,0.0026836395263669655,412001.3125,0.0018839043918521135,0.0245890226215124,0.6393264553067507,0.023589022621512398,0.0,17034,2.6271738728945193,0.0154587778151035,-0.006674429401755298,-0.09949703957024687,0.00282585658777817,0.0023052208125591,0.025412477481441306,0.0459144679950549,-0.015814070473425104,-0.052619381089717594,0.7734166933109465,0.0001177440244907571,false,,,
2016,-0.006692,-0.0053419999999999995,Beaumont - TX,0.911608278751373,-0.004230022430420033,414101.71875,0.0,0.0284587778151035,0.651928086510903,0.0154587778151035,0.0,17034,2.7258392677971384,0.033272036999464,0.0023052208125591,0.037555715638231936,0.0,0.030482463538646705,0.03800693591972846,0.035104794983752,-0.057059799204580514,-0.04216260848216542,0.5098057181553317,0.0003522367030644593,true,,,
2017,-0.01039,-0.003698,Beaumont - TX,0.874994158744812,-0.036614120006560946,414155.5,0.0,0.054272036999464,0.6724829700187488,0.033272036999464,0.0,17034,2.9499345730486617,-0.0038698090016841998,0.030482463538646705,0.08221148909951094,0.0,-0.013004831969737996,0.07322855509657152,-0.043810524995438804,-0.10060333542060113,0.09186201972195762,0.012987449113310845,0.00023482446870963955,true,,,
2018,-0.009686,0.0007039999999999998,Beaumont - TX,0.881108164787292,0.006114006042480025,410440.0,0.0,0.0201301909983158,0.6699887544575998,-0.0038698090016841998,0.02031231654338382,17034,2.843309566066757,0.011890637844800902,-0.013004831969737996,-0.03614487180700794,0.0,-0.005910556763410603,0.08551625101705647,-0.032890819038264504,-0.06098967872094373,-0.008311809755979768,-0.8971268038212687,0.0005283550545966889,false,,,
2019,0.00316,0.012846,Beaumont - TX,0.887855052947998,0.0067468881607060105,409984.0,0.0,0.0298906378448009,0.6776909730163042,0.011890637844800902,0.005753199483386168,17084,2.8985447204394577,-0.01083717566262931,-0.005910556763410603,0.019426359701349417,0.0029353058588704943,-0.02968636609148231,,,,0.0035516530618374675,-0.1111002826235219,0.00011741223435481978,true,,,
2020,-0.000515,-0.0036750000000000003,Beaumont - TX,0.890266835689545,0.002411782741546964,409027.59375,0.0,0.00116282433737069,0.66965511167619,-0.01083717566262931,0.046476235073753216,17468,2.940190181590028,0.004649104803800597,-0.02968636609148231,0.01436771385892454,0.022477171622570825,-0.03894050791859631,,,,0.11741640649100887,-0.23327892064080036,0.0002926715055022243,true,,,
2021,-0.002487,-0.001972,Beaumont - TX,0.892426073551178,0.0021592378616329677,407556.21875,0.0,0.0516491048038006,0.670343905413863,0.004649104803800597,0.013796656743760018,17688,2.905990304932618,-0.0456432829797268,-0.03894050791859631,-0.011631858670759634,0.012594458438287154,-0.013539776206016499,,,,0.06822883218201731,-0.3597251194009443,0.0002289901534234028,false,,,
2022,-0.000163,0.002324,Beaumont - TX,0.871799409389496,-0.020626664161682018,407656.71875,0.0,0.0343567170202732,0.6434663719993756,-0.0456432829797268,0.007406151062867481,18311,2.9867248367070705,0.007049896955490097,-0.0130610726773739,0.02778210637434476,0.03522161917684306,0.0266088247299194,,,,0.013799449456851128,0.024659174704355635,0.0002261420171867933,true,,,
2023,0.009602,0.009765,Beaumont - TX,0.87862092256546,0.006821513175964022,409754.90625,0.0,0.0480498969554901,0.6454739052470508,0.007049896955490097,0.0,18536,2.9898506385177144,,0.0266088247299194,0.0010465650441673058,0.012287695920484955,,,,,0.05099088630802638,0.5146946937201635,0.00010922396373764404,true,,,
2005,0.001185,,Binghamton - NY,0.938683032989502,,252163.1875,,0.0155056165531278,0.7330345992105781,-0.018494383446872202,,7591,2.690391083619292,0.00037504512071610124,0.0006371410563588489,,,-0.005987994372844696,0.0028960891323415606,-0.05285674935579301,0.007239581784233435,,,,,,,
2006,0.001185,0.0,Binghamton - NY,0.94425231218338,0.005569279193878063,252427.0,0.0,0.0323750451207161,0.7350829201566326,0.00037504512071610124,0.0013173494928204453,7591,2.7014107860952077,0.0034193350970745003,-0.005987994372844696,0.0040959481850093475,0.0,0.004341091029346001,0.0028960891323415606,-0.07773698397353293,0.01000616117380561,,0.10461975144568925,0.0005269397971281781,true,,,
2007,-0.000657,-0.001842,Binghamton - NY,0.942911148071289,-0.0013411641120910645,252461.59375,0.0,0.0324193350970745,0.7384460603663446,0.0034193350970745003,0.0,7601,2.649758255412119,-0.03069791133701801,0.004341091029346001,-0.019120576163002116,0.0013173494928204453,-0.001187107060104605,0.0015787396395211155,-0.0966409336514771,-0.004466937156394162,,0.013704457130181424,0.0005269397971281781,false,,,
2008,0.000394,0.001051,Binghamton - NY,0.942264139652252,-0.0006470084190369763,252448.703125,0.0,0.00730208866298199,0.7114123895629524,-0.03069791133701801,0.0015787396395211155,7601,2.6556293977800545,-0.0260510656088591,-0.001187107060104605,0.0022157275502185307,0.0,0.0005156360566615503,0.0015787396395211155,-0.0703391445986927,-0.013802723726257756,,-0.005105974658770052,0.0009209314563873174,true,,,
2009,-0.000131,-0.000525,Binghamton - NY,0.942765831947327,0.000501692295075018,252074.09375,0.0,-0.0300510656088591,0.6987418703145812,-0.0260510656088591,0.0,7601,2.6451477435726316,0.00009784737229349971,0.0005156360566615503,-0.003946956686119265,0.0,0.009557956131175185,0.0015787396395211155,-0.04975204532966019,-0.021790349623188408,,-0.1483902948847815,0.0010524930930140772,false,,,
2010,0.000394,0.000525,Binghamton - NY,0.942538499832153,-0.00022733211517400598,251653.3125,0.0,0.0160978473722935,0.6953795953480632,0.00009784737229349971,0.0,7613,2.717150607967993,-0.02450518949702382,0.009557956131175185,0.027220734482721845,0.0015787396395211155,-0.0032214149832725213,0.004466044923157757,-0.03031198358163239,-0.04207384865730999,0.01046487736882834,-0.1669276059829139,0.0009209314563873174,true,,,
2011,0.000394,0.0,Binghamton - NY,0.945132553577423,0.0025940537452699974,251312.390625,0.0,0.00749481050297618,0.6812220245764312,-0.02450518949702382,0.0,7613,2.459163697000463,-0.015484614580869673,-0.0032214149832725213,-0.09494759333950366,0.0,-0.010046408511698272,0.0018506401892751882,-0.002542346142232468,-0.048741542734205764,-0.08857866415568466,-0.13547283427870482,0.0003940627873374491,false,,,
2012,0.00105,0.0006559999999999999,Binghamton - NY,0.947490155696869,0.002357602119446023,251091.90625,0.0,0.00551538541913033,0.6672106019357799,-0.015484614580869673,0.0,7613,2.6112749441191503,-0.004396122284233599,-0.010132007300853771,0.0618548685084378,0.0,-0.0105228936299682,0.0018506401892751882,0.006465649805963003,-0.04787572752684349,-0.00760321948424475,-0.08773318914028216,0.0013135426244581636,true,,,
2013,0.000525,-0.000525,Binghamton - NY,0.949990093708038,0.0024999380111689895,251070.6875,0.0,0.0106038777157664,0.6644954591992668,-0.004396122284233599,0.004466044923157757,7613,2.574470321725953,-0.0054639663398266,-0.0105228936299682,-0.014094502946189231,0.0,-0.007471989840269101,0.0162730867606663,-0.000588327459990998,-0.0579379564151167,-0.023913449980652514,-0.008450590987540973,0.0021016681991330617,false,,,
2014,0.0,-0.000525,Binghamton - NY,0.951052367687225,0.0010622739791870117,250880.0,0.0,0.0105360336601734,0.6610635547871802,-0.0054639663398266,0.0,7613,2.571904602735644,0.0195379091203213,-0.007471989840269101,-0.0009966007254605632,0.0,-0.010725542902946396,0.04858535249673971,0.007944072179496303,-0.0651987278833984,-0.02096309401999381,-0.07594972630964314,0.0019703139366872456,false,,,
2015,0.000784,0.000784,Binghamton - NY,0.948906719684601,-0.0021456480026239566,249969.796875,0.0,0.0205379091203213,0.6744542825214073,0.0195379091203213,0.0,7647,2.4795569987251795,0.003264447942376099,-0.010725542902946396,-0.03590631002107839,0.004466044923157757,-0.009889109060168301,0.05313395637788895,-0.0057196612581610976,-0.06744819972664111,-0.08409013852379404,-0.3628041792889003,0.0011821883620123472,false,,,
2016,0.001442,0.000658,Binghamton - NY,0.956117331981659,0.0072106122970579944,249078.40625,0.0026154047338825684,0.0162644479423761,0.6796697072134946,0.003264447942376099,0.013730874852883483,7627,2.5058375692447274,-0.006476618632674201,-0.009889109060168301,0.010598897518008096,-0.0026154047338825684,-0.009266192093491499,0.05574936111177152,-0.008285931803286095,-0.1004505259916186,0.02145635233371771,-0.3565993316567595,0.0022230940238001833,true,,,
2017,-0.00236,-0.003802,Binghamton - NY,0.95067286491394,-0.005444467067719061,248560.8125,0.0,0.0145233813673258,0.6724829700187488,-0.006476618632674201,0.015995804379179232,7627,2.534748063805079,-0.0114500995501876,-0.009266192093491499,0.011537258007136243,0.0,-0.0205851225182414,,,,-0.028861258167583843,-0.2078035417813373,0.0020978104103841614,true,,,
2018,-0.000516,0.0018440000000000002,Binghamton - NY,0.959183871746063,0.008511006832123025,248150.5,0.0,0.0125499004498124,0.6633552024332671,-0.0114500995501876,0.020060312049298545,7737,2.5265974627186605,0.0030684332996607014,-0.0205851225182414,-0.0032155468240828277,0.01442244657139111,-0.014732761308550803,,,,-0.01798230204547744,-0.16507529721725422,0.002491149862331192,false,,,
2019,0.005759,0.006275,Binghamton - NY,0.967458963394165,0.008275091648102029,247385.296875,0.0,0.0210684332996607,0.6711747136603783,0.0030684332996607014,0.0072379475248804444,7987,2.473587848211836,0.0058741756826639,-0.014732761308550803,-0.02098063315942112,0.03231226573607341,-0.0129750147461891,,,,-0.037966334479438,-0.30836251589256847,0.0024557321959415793,false,,,
2020,0.003102,-0.002657,Binghamton - NY,0.971233010292053,0.0037740468978879615,246558.203125,0.0,0.0178741756826639,0.6760941031346149,0.0058741756826639,0.0,8059,2.456229358863145,0.0006981773972511013,-0.0129750147461891,-0.007017535019522194,0.009014648804307,-0.042891435325145805,,,,-0.009077559477881803,-0.33433423911928273,0.0023788656566921247,false,,,
2021,-0.004467,-0.007568999999999999,Binghamton - NY,0.972156047821045,0.0009230375289920323,246221.796875,0.0,0.0476981773972511,0.6764938495002287,0.0006981773972511013,0.005831989080531084,8059,2.4484710744306732,,-0.042891435325145805,-0.0031586156254001527,0.0,,,,,-0.02283507262129005,-0.13644090755701166,0.0026057823551309096,false,,,
2005,0.002899,,Birmingham - AL,0.921089291572571,,1089387.0,,0.0121903363615274,0.7074636248195114,-0.0218096636384726,,53106,2.756217692286661,0.0294632144570351,-0.00267813913524155,,,0.0231001749634743,0.058406595943788,-0.06524803812056781,-0.005151706980541376,,,,,,0,0.14
2006,-0.001106,-0.004005,Birmingham - AL,0.91405725479126,-0.007032036781311035,1100865.0,0.0,0.0614632144570351,0.7268235615031873,0.0294632144570351,0.019131548224306103,53306,2.721836953834639,-0.004601887330412901,0.0231001749634743,-0.012473883520970468,0.003766052800060257,-0.0036801313981413997,0.06011434708202305,-0.12143234113603836,-0.03368919598869982,,1.0536200633934456,0.00011298158400180771,false,0.035955485965014564,0,0.14
2007,-0.000491,0.000615,Birmingham - AL,0.903037130832672,-0.01102012395858798,1109710.0,0.0,0.0243981126695871,0.7223928851409893,-0.004601887330412901,0.00658462462011781,54882,2.755133561021175,-0.0519562329277396,-0.0036801313981413997,0.012233138042903888,0.029565152140471992,-0.022445428650826195,0.03830866892345151,-0.12583734641969205,-0.03366334992460912,,0.8034590980728895,0.0001688365287209695,true,-0.05087458504361406,0,0.13
2008,-0.000618,-0.00012699999999999994,Birmingham - AL,0.900706171989441,-0.002330958843230979,1119191.0,0.0,-0.0139562329277396,0.6804814161036935,-0.0519562329277396,0.012499544477242082,54993,2.776281622071413,-0.0279386832416058,-0.022445428650826195,0.007675875082585654,0.002022521045151416,-0.0013719815760851496,0.04530131932441077,-0.06293195758014926,-0.006395536707714325,,0.8543673572374733,0.00038263911665026783,true,-0.03283849652936642,0,0.12
2009,0.001763,0.002381,Birmingham - AL,0.904032707214355,0.0033265352249139957,1126366.0,0.0,-0.0319386832416058,0.6676866760783776,-0.0279386832416058,0.013001654756059862,55573,2.7327975506785034,-0.01021444907784462,-0.0013719815760851496,-0.015662701884135852,0.010546796865055552,-0.0007543403189629351,0.05351028042490302,-0.043850341252982664,-0.015888645546510878,,0.641088071651752,0.0002909461204153256,false,0.04286538404031649,0,0.11
2010,0.004531,0.0027680000000000005,Birmingham - AL,0.91348785161972,0.00945514440536499,1130535.0,0.0005758191927734692,0.00578555092215538,0.6571719252739937,-0.01021444907784462,0.008403361344537815,56268,2.6927329796535853,-0.02672108855843544,-0.0007543403189629351,-0.014660643637861437,0.012506073093048783,-0.0054373140446841405,0.052606718934365845,-0.01065849702805284,-0.02242036210373044,-0.022888215917478215,0.3701283596983629,0.00019793784751588,false,0.03504449690911175,0,0.02
2011,0.004966,0.0004349999999999996,Birmingham - AL,0.917101979255676,0.0036141276359560326,1135198.0,0.00046207435842752543,0.00527891144156456,0.6441990884581469,-0.02672108855843544,0.013524561029359493,56576,2.6937687987877577,-0.009006892614066602,-0.0054373140446841405,0.000384672056976717,0.005473803938295301,-0.0035686865448952016,0.07418729362243676,0.0230595009550452,-0.023139695636928095,-0.01002966033953103,0.4124595877173176,0.00030212554204876664,true,-0.014629864659413003,0,0.11
