year,msa,HOUSEHOLDS_RENTED,POPULATION_RENTED,POPULATION_OWNED,HOUSEHOLDS_OWNED,RDI,RDI_growth,real_relative_rg_next_year,real_rent_growth_next_year,rrg_5yr_fwd,rrrg_5yr_fwd,absorption,absorption_delta,occ,occupancy_delta,pop,demolished_pct,real_relative_rent_growth,rent_growth,real_rentpsf,real_rent_growth,supply_growth,supply_5yr_fwd,RDI_growth_5yr,pop_growth,sales_volume_growth,demand,predicted_demand,pct_twty_yold,starts_pct,inventory
2020,Provo - UT,51906.0,147022.0,494980.0,130211.0,2.8324663815358533,-0.04275063070748349,0.023229476064443047,0.059675654649734,,,0.017856,0.011879,0.906661212444305,-0.018269240856170987,681115.625,0.0,-0.01034901849925515,0.0216987654566765,0.8821418298042119,0.0096987654566765,0.12523404868212587,,-0.12519132155729396,2.7817667276373914,0.00043208987469393634,false,-0.002573205880014924,0.01449533623604656,0.07972058188103126,15625
2021,Provo - UT,60763.0,168354.0,501778.0,133497.0,2.7706663594621728,-0.02181844857066603,-0.010205501690506942,-0.0418261680006981,,,0.011118,-0.006738000000000001,0.957749605178833,0.05108839273452803,702867.6875,0.0,0.023229476064443047,0.106675654649734,0.9347915011275887,0.059675654649734,0.030336,,-0.16276262836932023,3.193593231692482,0.000448,false,-0.018715382145307338,0.014585960035330263,0.164288,16099
2022,Provo - UT,64297.0,181052.0,507364.0,139988.0,2.8158701028041744,0.01631511610469632,-0.032015427015721826,-0.05031324437260628,,,0.007602,-0.003515999999999999,0.878485083580017,-0.07926452159881603,722467.3125,0.0,-0.010205501690506942,0.0381738319993019,0.8940196495920529,-0.0418261680006981,0.12752344866140755,,-0.09895348832753262,2.788522697595197,0.00012423131871544817,true,-0.021461390170058457,0.014673328213724548,0.15541337971302566,18152
2023,Provo - UT,69425.0,196206.0,508386.0,145381.0,2.8261577241627656,0.0036534431571777016,,,,,0.009468,0.0018660000000000005,0.861176252365112,-0.017308831214905007,743754.1875,0.0,-0.032015427015721826,-0.00931324437260628,0.8533383832079656,-0.05031324437260628,0.10549801674746584,,-0.007601693900587617,2.9464135790918666,0.00005509034817100044,true,,,0.0493609519612164,20067
2005,Pueblo - CO,17690.0,41409.0,94027.0,37459.0,2.340814019219898,,0.0024269036948681016,0.009621591895818703,-0.03891260679950929,0.0196583006181755,0.004722,,0.9395951628685,,150367.5,,-0.00892028678208591,0.00610321527346969,0.6818926504284448,-0.027896784726530312,,0.10072846913422584,,,,,,,,4235
2006,Pueblo - CO,18335.0,44881.0,98144.0,38220.0,2.447832015271339,0.04571828226110237,0.024152081459760697,0.023915893495082895,-0.06846574824443079,0.0183987897471525,0.001652,-0.00307,0.952852070331573,0.013256907463073064,152791.109375,0.0,0.0024269036948681016,0.0416215918958187,0.6855267682359607,0.009621591895818703,0.0,0.10072846913422584,,1.6117906961278239,0.0002361275088547816,true,,,0.0,4235
2007,Pueblo - CO,15859.0,39717.0,103277.0,39839.0,2.5043823696323853,0.023102220253777443,-0.005034773377701633,-0.034659100288525216,-0.1016998643144034,-0.009901652985718198,-0.002833,-0.004485,0.947238683700562,-0.005613386631011075,155526.703125,0.0,0.024152081459760697,0.0529158934950829,0.6983131223029563,0.023915893495082895,0.0,0.14013733612929974,,1.7904142205591,0.0004722550177095632,true,,,0.07839433293978748,4235
2008,Pueblo - CO,19428.0,46335.0,96050.0,38328.0,2.384959851760346,-0.04768541709929424,0.004363723099231751,-0.0222029785662889,-0.06807759553892537,-0.011608820583205713,0.033501,0.036334000000000005,0.904384016990662,-0.04285466670990001,157029.203125,0.0,-0.005034773377701633,0.00334089971147478,0.6804814161036935,-0.034659100288525216,0.07839433293978748,0.06174300318951226,,0.9660720440993309,0.0007083825265643448,false,,,0.024085005903187722,4567
2009,Pueblo - CO,18248.0,44638.0,100110.0,39238.0,2.4461858833844805,0.025671724234243735,-0.006249634257983416,-0.01558801333559677,-0.04496066466672347,-0.017693857837002766,0.002998,-0.030503000000000002,0.924113929271698,0.019729912281036044,158236.796875,0.0,0.004363723099231751,-0.0262029785662889,0.6599228775193267,-0.0222029785662889,0.022334136194438362,0.0394088669950739,,0.7690249494794354,0.0002189621195533173,true,,,0.0,4669
2010,Pueblo - CO,19992.0,51264.0,98736.0,40090.0,2.5642256902761105,0.04825463497823521,0.0011673928238450995,-0.0199315495491028,0.025656452365219594,0.0133804907090962,0.0,-0.002998,0.93177592754364,0.007661998271942028,159542.796875,0.0,-0.006249634257983416,0.00041198666440323,0.6495303912591798,-0.01558801333559677,0.0,0.0394088669950739,0.09506144462806451,0.8253453215636641,0.00021417862497322766,true,,,0.0,4669
