County,County Code,Year,Year Code,Births
"Black Hawk County, IA",19013,1996,1996,1601
"Black Hawk County, IA",19013,1997,1997,1587
"Black Hawk County, IA",19013,1998,1998,1638
"Black Hawk County, IA",19013,1999,1999,1594
"Black Hawk County, IA",19013,2000,2000,1553
"Black Hawk County, IA",19013,2001,2001,1598
"Black Hawk County, IA",19013,2002,2002,1602
"Linn County, IA",19113,1995,1995,2597
"Linn County, IA",19113,1996,1996,2540
"Linn County, IA",19113,1997,1997,2584
"Linn County, IA",19113,1998,1998,2635
"Linn County, IA",19113,1999,1999,2744
"Linn County, IA",19113,2000,2000,2717
"Linn County, IA",19113,2001,2001,2846
"Linn County, IA",19113,2002,2002,2751
"Polk County, IA",19153,1995,1995,5464
"Polk County, IA",19153,1996,1996,5786
"Polk County, IA",19153,1997,1997,5687
"Polk County, IA",19153,1998,1998,5901
"Polk County, IA",19153,1999,1999,5956
"Polk County, IA",19153,2000,2000,6221
"Polk County, IA",19153,2001,2001,6111
"Polk County, IA",19153,2002,2002,6141
"Scott County, IA",19163,1995,1995,2253
"Scott County, IA",19163,1996,1996,2304
"Scott County, IA",19163,1997,1997,2175
"Scott County, IA",19163,1998,1998,2340
"Scott County, IA",19163,1999,1999,2265
"Scott County, IA",19163,2000,2000,2348
"Scott County, IA",19163,2001,2001,2214
"Scott County, IA",19163,2002,2002,2275
"Unidentified Counties, IA",19999,1995,1995,24986
"Unidentified Counties, IA",19999,1996,1996,24908
"Unidentified Counties, IA",19999,1997,1997,24626
"Unidentified Counties, IA",19999,1998,1998,24768
"Unidentified Counties, IA",19999,1999,1999,24999
"Unidentified Counties, IA",19999,2000,2000,25427
"Unidentified Counties, IA",19999,2001,2001,24850
"Unidentified Counties, IA",19999,2002,2002,24790
"Johnson County, KS",20091,1995,1995,6071
"Johnson County, KS",20091,1996,1996,6018
"Johnson County, KS",20091,1997,1997,6224
"Johnson County, KS",20091,1998,1998,6424
"Johnson County, KS",20091,1999,1999,6622
"Johnson County, KS",20091,2000,2000,6992
"Johnson County, KS",20091,2001,2001,7019
"Johnson County, KS",20091,2002,2002,7244
"Sedgwick County, KS",20173,1995,1995,7035
"Sedgwick County, KS",20173,1996,1996,6962
"Sedgwick County, KS",20173,1997,1997,7217
"Sedgwick County, KS",20173,1998,1998,7474
"Sedgwick County, KS",20173,1999,1999,7546
"Sedgwick County, KS",20173,2000,2000,7837
"Sedgwick County, KS",20173,2001,2001,7413
"Sedgwick County, KS",20173,2002,2002,7587
"Shawnee County, KS",20177,1995,1995,2280
"Shawnee County, KS",20177,1996,1996,2339
"Shawnee County, KS",20177,1997,1997,2367
"Shawnee County, KS",20177,1998,1998,2388
"Shawnee County, KS",20177,1999,1999,2355
"Shawnee County, KS",20177,2000,2000,2464
"Shawnee County, KS",20177,2001,2001,2429
"Shawnee County, KS",20177,2002,2002,2524
"Wyandotte County, KS",20209,1995,1995,2626
"Wyandotte County, KS",20209,1996,1996,2614
"Wyandotte County, KS",20209,1997,1997,2817
"Wyandotte County, KS",20209,1998,1998,2731
"Wyandotte County, KS",20209,1999,1999,2801
"Wyandotte County, KS",20209,2000,2000,2810
"Wyandotte County, KS",20209,2001,2001,2780
"Wyandotte County, KS",20209,2002,2002,2924
"Unidentified Counties, KS",20999,1995,1995,19189
"Unidentified Counties, KS",20999,1996,1996,18718
"Unidentified Counties, KS",20999,1997,1997,18664
"Unidentified Counties, KS",20999,1998,1998,19405
"Unidentified Counties, KS",20999,1999,1999,19458
"Unidentified Counties, KS",20999,2000,2000,19563
"Unidentified Counties, KS",20999,2001,2001,19228
"Unidentified Counties, KS",20999,2002,2002,19133
"Fayette County, KY",21067,1995,1995,3306
"Fayette County, KY",21067,1996,1996,3314
"Fayette County, KY",21067,1997,1997,3342
"Fayette County, KY",21067,1998,1998,3574
"Fayette County, KY",21067,1999,1999,3367
"Fayette County, KY",21067,2000,2000,3702
"Fayette County, KY",21067,2001,2001,3714
"Fayette County, KY",21067,2002,2002,3621
"Jefferson County, KY",21111,1995,1995,9519
"Jefferson County, KY",21111,1996,1996,9767
"Jefferson County, KY",21111,1997,1997,9586
"Jefferson County, KY",21111,1998,1998,9806
"Jefferson County, KY",21111,1999,1999,9785
"Jefferson County, KY",21111,2000,2000,10130
"Jefferson County, KY",21111,2001,2001,9775
"Jefferson County, KY",21111,2002,2002,9713
"Kenton County, KY",21117,1995,1995,2236
"Kenton County, KY",21117,1996,1996,2195
"Kenton County, KY",21117,1997,1997,2267
"Kenton County, KY",21117,1998,1998,2300
"Kenton County, KY",21117,1999,1999,2328
"Kenton County, KY",21117,2000,2000,2447
"Kenton County, KY",21117,2001,2001,2278
"Kenton County, KY",21117,2002,2002,2326
"Unidentified Counties, KY",21999,1995,1995,37316
"Unidentified Counties, KY",21999,1996,1996,37430
"Unidentified Counties, KY",21999,1997,1997,38008
"Unidentified Counties, KY",21999,1998,1998,38649
"Unidentified Counties, KY",21999,1999,1999,38923
"Unidentified Counties, KY",21999,2000,2000,39750
"Unidentified Counties, KY",21999,2001,2001,38891
"Unidentified Counties, KY",21999,2002,2002,38573
"Caddo Parish, LA",22017,1995,1995,3582
"Caddo Parish, LA",22017,1996,1996,3684
"Caddo Parish, LA",22017,1997,1997,3700
"Caddo Parish, LA",22017,1998,1998,3616
"Caddo Parish, LA",22017,1999,1999,3667
"Caddo Parish, LA",22017,2000,2000,3839
"Caddo Parish, LA",22017,2001,2001,3711
"Caddo Parish, LA",22017,2002,2002,3707
"Calcasieu Parish, LA",22019,1995,1995,2649
"Calcasieu Parish, LA",22019,1996,1996,2797
"Calcasieu Parish, LA",22019,1997,1997,2776
"Calcasieu Parish, LA",22019,1998,1998,2812
"Calcasieu Parish, LA",22019,1999,1999,2868
"Calcasieu Parish, LA",22019,2000,2000,2803
"Calcasieu Parish, LA",22019,2001,2001,2723
"Calcasieu Parish, LA",22019,2002,2002,2729
"East Baton Rouge Parish, LA",22033,1995,1995,6185
"East Baton Rouge Parish, LA",22033,1996,1996,6142
"East Baton Rouge Parish, LA",22033,1997,1997,6094
"East Baton Rouge Parish, LA",22033,1998,1998,6078
"East Baton Rouge Parish, LA",22033,1999,1999,6212
"East Baton Rouge Parish, LA",22033,2000,2000,6213
"East Baton Rouge Parish, LA",22033,2001,2001,5978
"East Baton Rouge Parish, LA",22033,2002,2002,5851
"Jefferson Parish, LA",22051,1995,1995,6575
"Jefferson Parish, LA",22051,1996,1996,6495
"Jefferson Parish, LA",22051,1997,1997,6329
"Jefferson Parish, LA",22051,1998,1998,6479
"Jefferson Parish, LA",22051,1999,1999,6317
"Jefferson Parish, LA",22051,2000,2000,6474
"Jefferson Parish, LA",22051,2001,2001,6273
"Jefferson Parish, LA",22051,2002,2002,6126
"Lafayette Parish, LA",22055,1995,1995,2821
"Lafayette Parish, LA",22055,1996,1996,2831
"Lafayette Parish, LA",22055,1997,1997,2870
"Lafayette Parish, LA",22055,1998,1998,2967
"Lafayette Parish, LA",22055,1999,1999,2899
"Lafayette Parish, LA",22055,2000,2000,2836
"Lafayette Parish, LA",22055,2001,2001,2865
"Lafayette Parish, LA",22055,2002,2002,2947
"Orleans Parish, LA",22071,1995,1995,8083
"Orleans Parish, LA",22071,1996,1996,7589
"Orleans Parish, LA",22071,1997,1997,7738
"Orleans Parish, LA",22071,1998,1998,7581
"Orleans Parish, LA",22071,1999,1999,7672
"Orleans Parish, LA",22071,2000,2000,7586
"Orleans Parish, LA",22071,2001,2001,7242
"Orleans Parish, LA",22071,2002,2002,7072
"Ouachita Parish, LA",22073,1995,1995,2178
"Ouachita Parish, LA",22073,1996,1996,2063
"Ouachita Parish, LA",22073,1997,1997,2220
"Ouachita Parish, LA",22073,1998,1998,2325
"Ouachita Parish, LA",22073,1999,1999,2141
"Ouachita Parish, LA",22073,2000,2000,2372
"Ouachita Parish, LA",22073,2001,2001,2235
"Ouachita Parish, LA",22073,2002,2002,2263
"Rapides Parish, LA",22079,1995,1995,1864
"Rapides Parish, LA",22079,1996,1996,1824
"Rapides Parish, LA",22079,1997,1997,1851
"Rapides Parish, LA",22079,1998,1998,1932
"Rapides Parish, LA",22079,1999,1999,1995
"Rapides Parish, LA",22079,2000,2000,1989
"Rapides Parish, LA",22079,2001,2001,1886
"Rapides Parish, LA",22079,2002,2002,1861
"St. Tammany Parish, LA",22103,1995,1995,2491
"St. Tammany Parish, LA",22103,1996,1996,2491
"St. Tammany Parish, LA",22103,1997,1997,2533
"St. Tammany Parish, LA",22103,1998,1998,2608
"St. Tammany Parish, LA",22103,1999,1999,2700
"St. Tammany Parish, LA",22103,2000,2000,2728
"St. Tammany Parish, LA",22103,2001,2001,2696
"St. Tammany Parish, LA",22103,2002,2002,2768
"Unidentified Counties, LA",22999,1995,1995,29213
"Unidentified Counties, LA",22999,1996,1996,29288
"Unidentified Counties, LA",22999,1997,1997,29914
"Unidentified Counties, LA",22999,1998,1998,30490
"Unidentified Counties, LA",22999,1999,1999,30665
"Unidentified Counties, LA",22999,2000,2000,31058
"Unidentified Counties, LA",22999,2001,2001,29743
"Unidentified Counties, LA",22999,2002,2002,29548
"Androscoggin County, ME",23001,1995,1995,1197
"Androscoggin County, ME",23001,1996,1996,1207
"Androscoggin County, ME",23001,1997,1997,1135
"Androscoggin County, ME",23001,1998,1998,1178
"Androscoggin County, ME",23001,1999,1999,1231
"Androscoggin County, ME",23001,2000,2000,1136
"Androscoggin County, ME",23001,2001,2001,1272
"Androscoggin County, ME",23001,2002,2002,1256
"Cumberland County, ME",23005,1995,1995,3047
"Cumberland County, ME",23005,1996,1996,3091
"Cumberland County, ME",23005,1997,1997,3037
"Cumberland County, ME",23005,1998,1998,2963
"Cumberland County, ME",23005,1999,1999,2985
"Cumberland County, ME",23005,2000,2000,2987
"Cumberland County, ME",23005,2001,2001,3002
"Cumberland County, ME",23005,2002,2002,2967
"Kennebec County, ME",23011,1995,1995,1236
"Kennebec County, ME",23011,1996,1996,1200
"Kennebec County, ME",23011,1997,1997,1214
"Kennebec County, ME",23011,1998,1998,1195
"Kennebec County, ME",23011,1999,1999,1149
"Kennebec County, ME",23011,2000,2000,1247
"Kennebec County, ME",23011,2001,2001,1301
"Kennebec County, ME",23011,2002,2002,1196
"Penobscot County, ME",23019,1995,1995,1469
"Penobscot County, ME",23019,1996,1996,1478
"Penobscot County, ME",23019,1997,1997,1592
"Penobscot County, ME",23019,1998,1998,1553
"Penobscot County, ME",23019,1999,1999,1526
"Penobscot County, ME",23019,2000,2000,1541
"Penobscot County, ME",23019,2001,2001,1561
"Penobscot County, ME",23019,2002,2002,1502
"York County, ME",23031,1995,1995,2186
"York County, ME",23031,1996,1996,2070
"York County, ME",23031,1997,1997,2056
"York County, ME",23031,1998,1998,1814
"York County, ME",23031,1999,1999,1813
"York County, ME",23031,2000,2000,2105
"York County, ME",23031,2001,2001,2107
"York County, ME",23031,2002,2002,2076
"Unidentified Counties, ME",23999,1995,1995,4761
"Unidentified Counties, ME",23999,1996,1996,4728
"Unidentified Counties, ME",23999,1997,1997,4635
"Unidentified Counties, ME",23999,1998,1998,5030
"Unidentified Counties, ME",23999,1999,1999,4912
"Unidentified Counties, ME",23999,2000,2000,4587
"Unidentified Counties, ME",23999,2001,2001,4516
"Unidentified Counties, ME",23999,2002,2002,4562
"Anne Arundel County, MD",24003,1995,1995,6421
"Anne Arundel County, MD",24003,1996,1996,6372
"Anne Arundel County, MD",24003,1997,1997,6353
"Anne Arundel County, MD",24003,1998,1998,6601
"Anne Arundel County, MD",24003,1999,1999,6431
"Anne Arundel County, MD",24003,2000,2000,6527
"Anne Arundel County, MD",24003,2001,2001,6646
"Anne Arundel County, MD",24003,2002,2002,6532
"Baltimore County, MD",24005,1995,1995,9336
"Baltimore County, MD",24005,1996,1996,9025
"Baltimore County, MD",24005,1997,1997,8870
"Baltimore County, MD",24005,1998,1998,9000
"Baltimore County, MD",24005,1999,1999,8665
"Baltimore County, MD",24005,2000,2000,9063
"Baltimore County, MD",24005,2001,2001,8571
"Baltimore County, MD",24005,2002,2002,8672
"Carroll County, MD",24013,1995,1995,1983
"Carroll County, MD",24013,1996,1996,2081
"Carroll County, MD",24013,1997,1997,1941
"Carroll County, MD",24013,1998,1998,2075
"Carroll County, MD",24013,1999,1999,1972
"Carroll County, MD",24013,2000,2000,2059
"Carroll County, MD",24013,2001,2001,2010
"Carroll County, MD",24013,2002,2002,2026
"Charles County, MD",24017,1995,1995,1530
"Charles County, MD",24017,1996,1996,1593
"Charles County, MD",24017,1997,1997,1568
"Charles County, MD",24017,1998,1998,1631
"Charles County, MD",24017,1999,1999,1627
"Charles County, MD",24017,2000,2000,1693
"Charles County, MD",24017,2001,2001,1697
"Charles County, MD",24017,2002,2002,1698
"Frederick County, MD",24021,1995,1995,2510
"Frederick County, MD",24021,1996,1996,2528
"Frederick County, MD",24021,1997,1997,2533
"Frederick County, MD",24021,1998,1998,2589
"Frederick County, MD",24021,1999,1999,2478
"Frederick County, MD",24021,2000,2000,2802
"Frederick County, MD",24021,2001,2001,2784
"Frederick County, MD",24021,2002,2002,2886
"Harford County, MD",24025,1995,1995,2928
"Harford County, MD",24025,1996,1996,2927
"Harford County, MD",24025,1997,1997,2830
"Harford County, MD",24025,1998,1998,3056
"Harford County, MD",24025,1999,1999,2885
"Harford County, MD",24025,2000,2000,2918
"Harford County, MD",24025,2001,2001,2857
"Harford County, MD",24025,2002,2002,2864
"Howard County, MD",24027,1995,1995,3384
"Howard County, MD",24027,1996,1996,3374
"Howard County, MD",24027,1997,1997,3301
"Howard County, MD",24027,1998,1998,3315
"Howard County, MD",24027,1999,1999,3388
"Howard County, MD",24027,2000,2000,3540
"Howard County, MD",24027,2001,2001,3648
"Howard County, MD",24027,2002,2002,3474
"Montgomery County, MD",24031,1995,1995,12318
"Montgomery County, MD",24031,1996,1996,11778
"Montgomery County, MD",24031,1997,1997,11854
"Montgomery County, MD",24031,1998,1998,12337
"Montgomery County, MD",24031,1999,1999,12553
"Montgomery County, MD",24031,2000,2000,13268
"Montgomery County, MD",24031,2001,2001,13262
"Montgomery County, MD",24031,2002,2002,13370
"Prince George's County, MD",24033,1995,1995,12044
"Prince George's County, MD",24033,1996,1996,12042
"Prince George's County, MD",24033,1997,1997,11730
"Prince George's County, MD",24033,1998,1998,12140
"Prince George's County, MD",24033,1999,1999,11831
"Prince George's County, MD",24033,2000,2000,12313
"Prince George's County, MD",24033,2001,2001,12210
"Prince George's County, MD",24033,2002,2002,12297
"Washington County, MD",24043,1995,1995,1516
"Washington County, MD",24043,1996,1996,1556
"Washington County, MD",24043,1997,1997,1572
"Washington County, MD",24043,1998,1998,1580
"Washington County, MD",24043,1999,1999,1634
"Washington County, MD",24043,2000,2000,1591
"Washington County, MD",24043,2001,2001,1619
"Washington County, MD",24043,2002,2002,1690
"Baltimore city, MD",24510,1995,1995,10648
"Baltimore city, MD",24510,1996,1996,10370
"Baltimore city, MD",24510,1997,1997,9767
"Baltimore city, MD",24510,1998,1998,9811
"Baltimore city, MD",24510,1999,1999,10300
"Baltimore city, MD",24510,2000,2000,10213
"Baltimore city, MD",24510,2001,2001,9811
"Baltimore city, MD",24510,2002,2002,9643
"Unidentified Counties, MD",24999,1995,1995,7778
"Unidentified Counties, MD",24999,1996,1996,7887
"Unidentified Counties, MD",24999,1997,1997,7896
"Unidentified Counties, MD",24999,1998,1998,7837
"Unidentified Counties, MD",24999,1999,1999,8203
"Unidentified Counties, MD",24999,2000,2000,8329
"Unidentified Counties, MD",24999,2001,2001,8103
"Unidentified Counties, MD",24999,2002,2002,8171
"Barnstable County, MA",25001,1995,1995,2042
"Barnstable County, MA",25001,1996,1996,2042
"Barnstable County, MA",25001,1997,1997,2073
"Barnstable County, MA",25001,1998,1998,2046
"Barnstable County, MA",25001,1999,1999,1992
"Barnstable County, MA",25001,2000,2000,1996
"Barnstable County, MA",25001,2001,2001,2069
"Barnstable County, MA",25001,2002,2002,1971
"Berkshire County, MA",25003,1995,1995,1490
"Berkshire County, MA",25003,1996,1996,1398
"Berkshire County, MA",25003,1997,1997,1352
"Berkshire County, MA",25003,1998,1998,1300
"Berkshire County, MA",25003,1999,1999,1276
"Berkshire County, MA",25003,2000,2000,1205
"Berkshire County, MA",25003,2001,2001,1230
"Berkshire County, MA",25003,2002,2002,1234
"Bristol County, MA",25005,1995,1995,6775
"Bristol County, MA",25005,1996,1996,6573
"Bristol County, MA",25005,1997,1997,6483
"Bristol County, MA",25005,1998,1998,6688
"Bristol County, MA",25005,1999,1999,6548
"Bristol County, MA",25005,2000,2000,6753
"Bristol County, MA",25005,2001,2001,6632
"Bristol County, MA",25005,2002,2002,6682
"Essex County, MA",25009,1995,1995,9604
"Essex County, MA",25009,1996,1996,9636
"Essex County, MA",25009,1997,1997,9467
"Essex County, MA",25009,1998,1998,9602
"Essex County, MA",25009,1999,1999,9774
"Essex County, MA",25009,2000,2000,9563
"Essex County, MA",25009,2001,2001,9667
"Essex County, MA",25009,2002,2002,9583
"Hampden County, MA",25013,1995,1995,6020
"Hampden County, MA",25013,1996,1996,5809
"Hampden County, MA",25013,1997,1997,5745
"Hampden County, MA",25013,1998,1998,6067
"Hampden County, MA",25013,1999,1999,5872
"Hampden County, MA",25013,2000,2000,5879
"Hampden County, MA",25013,2001,2001,5720
"Hampden County, MA",25013,2002,2002,5729
"Hampshire County, MA",25015,1995,1995,1294
"Hampshire County, MA",25015,1996,1996,1339
"Hampshire County, MA",25015,1997,1997,1356
"Hampshire County, MA",25015,1998,1998,1333
"Hampshire County, MA",25015,1999,1999,1277
"Hampshire County, MA",25015,2000,2000,1272
"Hampshire County, MA",25015,2001,2001,1297
"Hampshire County, MA",25015,2002,2002,1311
"Middlesex County, MA",25017,1995,1995,19389
"Middlesex County, MA",25017,1996,1996,19362
"Middlesex County, MA",25017,1997,1997,19274
"Middlesex County, MA",25017,1998,1998,19069
"Middlesex County, MA",25017,1999,1999,18997
"Middlesex County, MA",25017,2000,2000,19393
"Middlesex County, MA",25017,2001,2001,18834
"Middlesex County, MA",25017,2002,2002,18795
"Norfolk County, MA",25021,1995,1995,8457
"Norfolk County, MA",25021,1996,1996,8182
"Norfolk County, MA",25021,1997,1997,8353
"Norfolk County, MA",25021,1998,1998,8426
"Norfolk County, MA",25021,1999,1999,8406
"Norfolk County, MA",25021,2000,2000,8567
"Norfolk County, MA",25021,2001,2001,8199
"Norfolk County, MA",25021,2002,2002,8332
"Plymouth County, MA",25023,1995,1995,6322
"Plymouth County, MA",25023,1996,1996,6361
"Plymouth County, MA",25023,1997,1997,6376
"Plymouth County, MA",25023,1998,1998,6470
"Plymouth County, MA",25023,1999,1999,6566
"Plymouth County, MA",25023,2000,2000,6423
"Plymouth County, MA",25023,2001,2001,6407
"Plymouth County, MA",25023,2002,2002,6451
"Suffolk County, MA",25025,1995,1995,9483
"Suffolk County, MA",25025,1996,1996,9133
"Suffolk County, MA",25025,1997,1997,9252
"Suffolk County, MA",25025,1998,1998,9376
"Suffolk County, MA",25025,1999,1999,9481
"Suffolk County, MA",25025,2000,2000,9561
"Suffolk County, MA",25025,2001,2001,9772
"Suffolk County, MA",25025,2002,2002,9513
"Worcester County, MA",25027,1995,1995,9749
"Worcester County, MA",25027,1996,1996,9473
"Worcester County, MA",25027,1997,1997,9626
"Worcester County, MA",25027,1998,1998,10015
"Worcester County, MA",25027,1999,1999,9745
"Worcester County, MA",25027,2000,2000,10012
"Worcester County, MA",25027,2001,2001,10262
"Worcester County, MA",25027,2002,2002,10066
"Unidentified Counties, MA",25999,1995,1995,1023
"Unidentified Counties, MA",25999,1996,1996,968
"Unidentified Counties, MA",25999,1997,1997,1007
"Unidentified Counties, MA",25999,1998,1998,1019
"Unidentified Counties, MA",25999,1999,1999,1005
"Unidentified Counties, MA",25999,2000,2000,990
"Unidentified Counties, MA",25999,2001,2001,988
"Unidentified Counties, MA",25999,2002,2002,978
"Bay County, MI",26017,1995,1995,1362
"Bay County, MI",26017,1996,1996,1350
"Bay County, MI",26017,1997,1997,1341
"Bay County, MI",26017,1998,1998,1341
"Bay County, MI",26017,1999,1999,1288
"Bay County, MI",26017,2000,2000,1289
"Bay County, MI",26017,2001,2001,1348
"Bay County, MI",26017,2002,2002,1293
"Berrien County, MI",26021,1995,1995,2274
"Berrien County, MI",26021,1996,1996,2288
"Berrien County, MI",26021,1997,1997,2171
"Berrien County, MI",26021,1998,1998,2141
"Berrien County, MI",26021,1999,1999,2169
"Berrien County, MI",26021,2000,2000,2235
"Berrien County, MI",26021,2001,2001,2141
"Berrien County, MI",26021,2002,2002,2034
"Calhoun County, MI",26025,1995,1995,1910
"Calhoun County, MI",26025,1996,1996,1834
"Calhoun County, MI",26025,1997,1997,1824
"Calhoun County, MI",26025,1998,1998,1860
"Calhoun County, MI",26025,1999,1999,1841
"Calhoun County, MI",26025,2000,2000,1874
"Calhoun County, MI",26025,2001,2001,1903
"Calhoun County, MI",26025,2002,2002,1855
"Genesee County, MI",26049,1995,1995,6474
"Genesee County, MI",26049,1996,1996,6436
"Genesee County, MI",26049,1997,1997,6317
"Genesee County, MI",26049,1998,1998,6400
"Genesee County, MI",26049,1999,1999,6544
"Genesee County, MI",26049,2000,2000,6360
"Genesee County, MI",26049,2001,2001,6322
"Genesee County, MI",26049,2002,2002,6219
"Ingham County, MI",26065,1995,1995,3858
"Ingham County, MI",26065,1996,1996,3955
"Ingham County, MI",26065,1997,1997,3990
"Ingham County, MI",26065,1998,1998,3777
"Ingham County, MI",26065,1999,1999,3674
"Ingham County, MI",26065,2000,2000,3781
"Ingham County, MI",26065,2001,2001,3704
"Ingham County, MI",26065,2002,2002,3590
"Jackson County, MI",26075,1995,1995,2157
"Jackson County, MI",26075,1996,1996,2059
"Jackson County, MI",26075,1997,1997,2073
"Jackson County, MI",26075,1998,1998,2054
"Jackson County, MI",26075,1999,1999,1997
"Jackson County, MI",26075,2000,2000,2122
"Jackson County, MI",26075,2001,2001,2024
"Jackson County, MI",26075,2002,2002,2005
"Kalamazoo County, MI",26077,1995,1995,3017
"Kalamazoo County, MI",26077,1996,1996,3128
"Kalamazoo County, MI",26077,1997,1997,3125
"Kalamazoo County, MI",26077,1998,1998,3184
"Kalamazoo County, MI",26077,1999,1999,3127
"Kalamazoo County, MI",26077,2000,2000,3189
"Kalamazoo County, MI",26077,2001,2001,3173
"Kalamazoo County, MI",26077,2002,2002,3062
"Kent County, MI",26081,1995,1995,8883
"Kent County, MI",26081,1996,1996,8977
"Kent County, MI",26081,1997,1997,8998
"Kent County, MI",26081,1998,1998,9160
"Kent County, MI",26081,1999,1999,9387
"Kent County, MI",26081,2000,2000,9598
"Kent County, MI",26081,2001,2001,9313
"Kent County, MI",26081,2002,2002,9093
"Livingston County, MI",26093,1995,1995,1808
"Livingston County, MI",26093,1996,1996,1813
"Livingston County, MI",26093,1997,1997,1900
"Livingston County, MI",26093,1998,1998,1954
"Livingston County, MI",26093,1999,1999,1937
"Livingston County, MI",26093,2000,2000,2063
"Livingston County, MI",26093,2001,2001,2043
"Livingston County, MI",26093,2002,2002,1962
"Macomb County, MI",26099,1995,1995,9751
"Macomb County, MI",26099,1996,1996,9891
"Macomb County, MI",26099,1997,1997,9782
"Macomb County, MI",26099,1998,1998,9906
"Macomb County, MI",26099,1999,1999,9909
"Macomb County, MI",26099,2000,2000,10336
"Macomb County, MI",26099,2001,2001,10108
"Macomb County, MI",26099,2002,2002,10054
"Monroe County, MI",26115,1995,1995,1815
"Monroe County, MI",26115,1996,1996,1821
"Monroe County, MI",26115,1997,1997,1839
"Monroe County, MI",26115,1998,1998,1865
"Monroe County, MI",26115,1999,1999,1819
"Monroe County, MI",26115,2000,2000,1859
"Monroe County, MI",26115,2001,2001,1794
"Monroe County, MI",26115,2002,2002,1777
"Muskegon County, MI",26121,1995,1995,2235
"Muskegon County, MI",26121,1996,1996,2350
"Muskegon County, MI",26121,1997,1997,2386
"Muskegon County, MI",26121,1998,1998,2370
"Muskegon County, MI",26121,1999,1999,2335
"Muskegon County, MI",26121,2000,2000,2393
"Muskegon County, MI",26121,2001,2001,2429
"Muskegon County, MI",26121,2002,2002,2313
"Oakland County, MI",26125,1995,1995,16203
"Oakland County, MI",26125,1996,1996,16092
"Oakland County, MI",26125,1997,1997,15994
"Oakland County, MI",26125,1998,1998,15735
"Oakland County, MI",26125,1999,1999,16012
"Oakland County, MI",26125,2000,2000,16266
"Oakland County, MI",26125,2001,2001,15872
"Oakland County, MI",26125,2002,2002,15280
"Ottawa County, MI",26139,1995,1995,3242
"Ottawa County, MI",26139,1996,1996,3369
"Ottawa County, MI",26139,1997,1997,3356
"Ottawa County, MI",26139,1998,1998,3541
"Ottawa County, MI",26139,1999,1999,3657
"Ottawa County, MI",26139,2000,2000,3667
"Ottawa County, MI",26139,2001,2001,3632
"Ottawa County, MI",26139,2002,2002,3486
"Saginaw County, MI",26145,1995,1995,2999
"Saginaw County, MI",26145,1996,1996,2782
"Saginaw County, MI",26145,1997,1997,2905
"Saginaw County, MI",26145,1998,1998,2879
"Saginaw County, MI",26145,1999,1999,2906
"Saginaw County, MI",26145,2000,2000,2831
"Saginaw County, MI",26145,2001,2001,2769
"Saginaw County, MI",26145,2002,2002,2657
"St. Clair County, MI",26147,1995,1995,2090
"St. Clair County, MI",26147,1996,1996,2065
"St. Clair County, MI",26147,1997,1997,2058
"St. Clair County, MI",26147,1998,1998,2076
"St. Clair County, MI",26147,1999,1999,2082
"St. Clair County, MI",26147,2000,2000,2181
"St. Clair County, MI",26147,2001,2001,2008
"St. Clair County, MI",26147,2002,2002,2027
"Washtenaw County, MI",26161,1995,1995,3878
"Washtenaw County, MI",26161,1996,1996,3752
"Washtenaw County, MI",26161,1997,1997,4048
"Washtenaw County, MI",26161,1998,1998,3985
"Washtenaw County, MI",26161,1999,1999,3918
"Washtenaw County, MI",26161,2000,2000,4137
"Washtenaw County, MI",26161,2001,2001,4201
"Washtenaw County, MI",26161,2002,2002,4203
"Wayne County, MI",26163,1995,1995,32915
"Wayne County, MI",26163,1996,1996,31699
"Wayne County, MI",26163,1997,1997,31864
"Wayne County, MI",26163,1998,1998,31498
"Wayne County, MI",26163,1999,1999,30952
"Wayne County, MI",26163,2000,2000,31149
"Wayne County, MI",26163,2001,2001,30557
"Wayne County, MI",26163,2002,2002,29281
"Unidentified Counties, MI",26999,1995,1995,27771
"Unidentified Counties, MI",26999,1996,1996,27726
"Unidentified Counties, MI",26999,1997,1997,27743
"Unidentified Counties, MI",26999,1998,1998,27940
"Unidentified Counties, MI",26999,1999,1999,28053
"Unidentified Counties, MI",26999,2000,2000,28841
"Unidentified Counties, MI",26999,2001,2001,28086
"Unidentified Counties, MI",26999,2002,2002,27776
"Anoka County, MN",27003,1995,1995,4208
"Anoka County, MN",27003,1996,1996,4209
"Anoka County, MN",27003,1997,1997,4235
"Anoka County, MN",27003,1998,1998,4214
"Anoka County, MN",27003,1999,1999,4224
"Anoka County, MN",27003,2000,2000,4325
"Anoka County, MN",27003,2001,2001,4334
"Anoka County, MN",27003,2002,2002,4254
"Dakota County, MN",27037,1995,1995,5198
"Dakota County, MN",27037,1996,1996,5157
"Dakota County, MN",27037,1997,1997,5129
"Dakota County, MN",27037,1998,1998,5300
"Dakota County, MN",27037,1999,1999,5397
"Dakota County, MN",27037,2000,2000,5312
"Dakota County, MN",27037,2001,2001,5139
"Dakota County, MN",27037,2002,2002,5323
"Hennepin County, MN",27053,1995,1995,15304
"Hennepin County, MN",27053,1996,1996,15311
"Hennepin County, MN",27053,1997,1997,15467
"Hennepin County, MN",27053,1998,1998,15673
"Hennepin County, MN",27053,1999,1999,15963
"Hennepin County, MN",27053,2000,2000,16558
"Hennepin County, MN",27053,2001,2001,16545
"Hennepin County, MN",27053,2002,2002,16111
