,msa,year,quantity,price,pers_disinflation,rentpsf,implied_demand,supply_growth,rent_growth_next_year,relative_rg_next_year,hist_supply_growth_mean,hist_implied_demand_mean,group_P,group_Q,group
695,Lincoln - NE,2020,0.003981156548532551,0.6346632724016762,5,0.6632161202177651,-0.019230953480513135,0.024965325936199722,0.026315211000000005,-0.022599234999999995,0.018634261706541883,-0.0063330044722747555,overPriced,overSupplied,overPriced-overSupplied
696,Lincoln - NE,2021,0.003490696890922268,0.6335436425316051,5,0.6764938495002287,-0.00923940150560307,0.010317997293640054,-0.019384107000000005,0.017189855999999996,0.020368071839444144,-0.008649780860392288,overPriced,overSupplied,overPriced-overSupplied
697,Lincoln - NE,2022,-0.009185134867097574,0.6467999733245747,4,0.6662439426896191,-0.01829483980231581,0.023003515821195378,-0.004107321000000004,0.020492722499999998,0.021399871568808147,-0.010909968498490952,overPriced,overSupplied,overPriced-overSupplied
700,Little Rock - AR,2011,0.12587613350905638,0.6490834923418334,9,0.5923669778925489,-0.008948165790991294,0.021292833702205603,-0.010627935000000002,-0.0052167195,0.034610074985713536,-0.019723297016228387,underPriced,underSupplied,underPriced-underSupplied
701,Little Rock - AR,2012,0.004515812637829223,0.628228034843743,9,0.5874354212695454,-0.012431160791417175,0.022841628057589797,-0.008596117,-0.0166506565,0.03531894436592696,-0.020141384543254443,underPriced,overSupplied,underPriced-overSupplied
702,Little Rock - AR,2013,0.00869874349314153,0.625409633601086,9,0.5787541096251679,-0.031338240392407006,0.04054745147699876,-0.006286442,-0.008585925500000001,0.03207843970740274,-0.017126355169561527,underPriced,overSupplied,underPriced-overSupplied
703,Little Rock - AR,2014,0.034222569934370506,0.6240674003337648,9,0.576672462686689,-0.007855633924532403,0.014604006740310803,0.018987340999999998,-0.014200979500000002,0.03300526702130243,-0.01835844233745535,underPriced,underSupplied,underPriced-underSupplied
704,Little Rock - AR,2015,0.012279669286357677,0.6020613163320402,9,0.5901474972062314,-0.004636559898973886,0.008580918988743311,0.005087536000000002,-0.0065908834999999985,0.03262255833751161,-0.018666479520896548,underPriced,underSupplied,underPriced-underSupplied
705,Little Rock - AR,2016,0.009057384709607968,0.5948672334281007,8,0.5895094399300719,-0.02839267028626863,0.0338486872198335,-0.008574907000000001,-0.0082620455,0.03028976885462318,-0.017565912732991264,underPriced,overSupplied,underPriced-overSupplied
706,Little Rock - AR,2017,-0.008601708361300829,0.6075528463851574,8,0.5841771254708323,-0.028021740061202647,0.03364746482612158,-0.003124166000000001,-0.010066266,0.025841032456764057,-0.014872671118904026,underPriced,overSupplied,underPriced-overSupplied
707,Little Rock - AR,2018,0.016991354648278736,0.5878880571889223,8,0.583752578141275,-0.008910092713534861,0.012370251471375066,0.013214574,-0.0037766215000000006,0.02795032198157669,-0.01791580266896863,underPriced,underSupplied,underPriced-underSupplied
708,Little Rock - AR,2019,-0.07818683373551867,0.5766061352990365,8,0.5929796013892662,0.0006907664544300098,0.0028328013022429865,0.023121683,0.007436754,0.024608205471205815,-0.01588980588380042,overPriced,overSupplied,overPriced-overSupplied
709,Little Rock - AR,2020,-0.005967367534059357,0.5894681173388835,7,0.6052651970919409,-0.03617883700734518,0.04239306870164639,0.021521105,-0.027393341,0.022062212051095993,-0.014509397621693145,overPriced,overSupplied,overPriced-overSupplied
710,Little Rock - AR,2021,0.0012007026568903977,0.5861809909082114,6,0.6211443527229372,-0.011284001088093748,0.016178611875101116,-0.017189959000000005,0.019384003999999996,0.023295911248706776,-0.016602233441224308,overPriced,overSupplied,overPriced-overSupplied
711,Little Rock - AR,2022,0.0383465757812917,0.590431356269362,5,0.6093000159640106,0.0009935638601784665,0.0070052539404553416,-0.010110314000000002,0.0144897295,0.02278448906599633,-0.01683581697093455,overPriced,underSupplied,overPriced-underSupplied
714,Long Island - NY,2011,0.0016706741055537316,1.6903894506261967,9,1.53274955529697,0.003219363620742508,0.00014921237183723062,-0.004880930000000002,0.0005302854999999999,0.009435662375189993,-0.006719433445232341,underPriced,underSupplied,underPriced-underSupplied
715,Long Island - NY,2012,0.0011564467054287755,1.6541880147852055,9,1.5302330109614082,-0.008788605058738762,0.01221227621483376,0.013821668000000002,0.005767128500000001,0.008247428255523456,-0.005842322094896905,underPriced,overSupplied,underPriced-overSupplied
716,Long Island - NY,2013,0.00048121513546955073,1.6468248111341148,9,1.5504894047982891,0.0031329775701327243,0.0,0.008589544000000001,0.0062900605,0.006956802054871987,-0.004858617184668738,underPriced,underSupplied,underPriced-underSupplied
717,Long Island - NY,2014,0.0006224490108707489,1.6070963737878698,8,1.5612352038590853,-0.012118168311413784,0.015349630471859011,0.047176750999999996,0.013988430499999996,0.006577749235666644,-0.0046020301666357235,underPriced,overSupplied,underPriced-overSupplied
718,Long Island - NY,2015,-0.0009596513102081214,1.6095071590879,7,1.6369567482029992,-0.005000409647853128,0.007900958068931194,0.011794413000000002,0.00011599350000000147,0.006453875266960976,-0.004257246778162804,overPriced,overSupplied,overPriced-overSupplied
719,Long Island - NY,2016,0.00045855505469593125,1.5930751019092295,6,1.6575618369798493,-0.024350602777194478,0.027920087237413328,0.010262352999999998,0.0105752145,0.0068747226160744525,-0.004136659615108596,overPriced,overSupplied,overPriced-overSupplied
720,Long Island - NY,2017,0.00027724897045675924,1.595603676036236,5,1.6710182891374972,-0.007304664320293726,0.010308246597277823,0.016039405,0.009097305,0.007875745747006162,-0.004542196084379171,overPriced,overSupplied,overPriced-overSupplied
721,Long Island - NY,2018,0.00190675670402205,1.5762428033640596,5,1.6981893182291636,-0.01679539625961612,0.019930658741951462,0.012078726000000001,-0.004912469499999999,0.008839481004695292,-0.005199163124154242,overPriced,overSupplied,overPriced-overSupplied
722,Long Island - NY,2019,0.0019275949259938345,1.5683359841736386,4,1.7202924699644646,-0.02177038078986562,0.024921815815543598,0.021978712,0.006293783000000001,0.009805253310829536,-0.006193285086268497,overPriced,overSupplied,overPriced-overSupplied
723,Long Island - NY,2020,0.0017656190844715764,1.5627570428903104,3,1.7578446681499986,-0.0278934353630733,0.027821999848381473,0.027546523000000003,-0.021367922999999997,0.01186928855196474,-0.008465253308835297,overPriced,overSupplied,overPriced-overSupplied
724,Long Island - NY,2021,0.0015061282455981018,1.5526503735119916,2,1.8019336173051546,-0.009976956479119238,0.012188375866646999,-0.033859009,0.0027149539999999986,0.014651488536802888,-0.011766932133717368,overPriced,overSupplied,overPriced-overSupplied
725,Long Island - NY,2022,0.0010856165743838315,1.5865809167418652,1,1.7481785504761798,-0.025557105986981705,0.02240722860838358,-0.027820484,-0.0032204404999999978,0.015855404886283862,-0.013086564143703544,overPriced,overSupplied,overPriced-overSupplied
728,Los Angeles - CA,2011,0.0030504056634189643,1.6095955769245462,6,1.5031312064023428,0.006305769622553998,-4.374000514211768e-05,-0.0014535100000000016,0.0039577055,0.004568109873505368,-0.0017094821916702686,underPriced,underSupplied,underPriced-underSupplied
729,Los Angeles - CA,2012,0.0024212424521375653,1.5852665263692616,7,1.5012238543555045,0.005681325082514879,0.001009264751695266,0.011078565000000002,0.003024025500000001,0.004001094417068458,-0.0013930905280108014,underPriced,underSupplied,underPriced-underSupplied
730,Los Angeles - CA,2013,0.002097366241953019,1.5659487339209723,7,1.521908954940256,0.0025898447545248705,0.0033210339969006525,0.014405352,0.012105868499999999,0.0036645522589610568,-0.0011888014692448966,underPriced,overSupplied,underPriced-overSupplied
731,Los Angeles - CA,2014,0.002036948875812134,1.553777394923711,6,1.5401374308339624,-0.0021962611003769356,0.007438032331327055,0.05119505,0.0180067295,0.003620899503281092,-0.0010963786826397102,underPriced,overSupplied,underPriced-overSupplied
732,Los Angeles - CA,2015,0.0017046170275387944,1.553471494803129,5,1.6229056173171363,-0.004193966603782675,0.008193972880069171,0.023458809000000004,0.011780389500000004,0.0038603936970680016,-0.0009789570082044425,overPriced,overSupplied,overPriced-overSupplied
733,Los Angeles - CA,2016,0.0018144372878956126,1.550634489164356,5,1.6644972421554969,-0.009328431751628282,0.01098362078792994,0.009717061999999999,0.0100299235,0.004288362094291468,-0.0008277782916209151,overPriced,overSupplied,overPriced-overSupplied
734,Los Angeles - CA,2017,0.0022513396210501893,1.544342166518186,5,1.677811046410414,-0.005014510628316139,0.0042993711290401,0.006546380000000001,-0.0003957199999999987,0.004994420057711686,-0.0009107423369704342,overPriced,overSupplied,overPriced-overSupplied
735,Los Angeles - CA,2018,0.0023247703335836363,1.5439139618197604,5,1.6915557662048308,-0.013020913398608232,0.009756811072002835,0.005601990000000001,-0.0113892055,0.00491724686216346,-0.000716355867549111,overPriced,overSupplied,overPriced-overSupplied
736,Los Angeles - CA,2019,0.002291784353790483,1.5401452488524352,4,1.7007436918966865,-0.015582551764396975,0.010612252392678842,-0.025976,-0.041660929,0.0051487575209034145,-0.0016746418059197306,overPriced,overSupplied,overPriced-overSupplied
737,Los Angeles - CA,2020,0.00229377369375391,1.5380134493464666,3,1.6548208048152,-0.02126645869576795,0.011552612586240834,0.020312904000000007,-0.028601541999999994,0.005821801510131031,-0.0033367393936536865,overPriced,overSupplied,overPriced-overSupplied
738,Los Angeles - CA,2021,0.0026017785459528397,1.5454066029862497,3,1.6912346237505715,-0.027289706811797383,0.011310896479601968,-0.049028462,-0.012454499,0.006712323192274258,-0.005602615448328343,overPriced,overSupplied,overPriced-overSupplied
739,Los Angeles - CA,2022,0.00321925476942944,1.5552398824316396,2,1.6172075190072803,-0.017417859119032205,0.009332330833002785,-0.039579045,-0.014979001499999998,0.007847786840748666,-0.008962163091763481,overPriced,overSupplied,overPriced-overSupplied
742,Louisville - KY,2011,0.005132725905569041,0.6674927361531878,9,0.6219853267871763,0.005363732362182094,0.0022377622377622378,0.005503163999999998,0.0109143795,0.00945496566622153,0.00023288938106977826,underPriced,underSupplied,underPriced-underSupplied
743,Louisville - KY,2012,0.005171733818171539,0.6639230581414894,9,0.6236968670269246,0.003428942074476397,0.005714117837154986,0.008090743000000001,3.6203500000000013e-05,0.0077121226637071605,0.00201087115137887,underPriced,overSupplied,underPriced-overSupplied
744,Louisville - KY,2013,0.005636805067987023,0.6562192029888685,8,0.6287698968767256,-0.005014708260028453,0.015116992375777759,-0.004031791,-0.006331274500000001,0.007335050752460092,0.0024914007072820103,underPriced,overSupplied,underPriced-overSupplied
745,Louisville - KY,2014,0.007560412874200244,0.6540051259022449,7,0.6259005997453089,-0.01573214261157012,0.023179522596797168,0.027021678,-0.0061666425,0.008017161327749586,0.0018435196467099387,underPriced,overSupplied,underPriced-overSupplied
746,Louisville - KY,2015,0.0027413599740403107,0.6514134855324022,7,0.6393264553067507,-0.01863280264508559,0.025551243109461132,0.013846871000000002,0.0021684515000000015,0.009010589636919749,0.0007123507380782125,underPriced,overSupplied,underPriced-overSupplied
747,Louisville - KY,2016,0.0017333921417096447,0.6479623999343861,6,0.651928086510903,-0.014695496733476466,0.021184988139149034,-0.0042704030000000025,-0.003957541500000002,0.010992079597472162,-0.0015712080485005043,overPriced,overSupplied,overPriced-overSupplied
748,Louisville - KY,2017,0.016523641488728435,0.6421359749186315,6,0.6453119409270822,-0.008263923775783773,0.01415259016569541,0.004905376999999999,-0.0020367230000000007,0.012532570245874886,-0.003725443843816892,overPriced,underSupplied,overPriced-underSupplied
749,Louisville - KY,2018,0.004675777222721179,0.6336435078494834,6,0.6500880983846017,-0.03362870458703339,0.03794619214066307,0.014318085000000005,-0.0026731104999999956,0.012760448038575175,-0.004646187182763853,overPriced,overSupplied,overPriced-overSupplied
750,Louisville - KY,2019,0.003843410620753092,0.6292212702157725,5,0.6581421949485262,-0.022483931993393644,0.02676225221317958,0.0077298620000000005,-0.007955067,0.015646058297776405,-0.008202069077303042,overPriced,overSupplied,overPriced-overSupplied
751,Louisville - KY,2020,0.0036216266252206476,0.6286163273376714,4,0.6632161202177651,-0.02927554943819618,0.03197833325050937,0.025389483000000004,-0.023524962999999996,0.01717131792894532,-0.010187243490968733,overPriced,overSupplied,overPriced-overSupplied
752,Louisville - KY,2021,0.0038633102893819893,0.6244478591653916,3,0.6826437935865944,-0.026970170731620485,0.0263886548046132,-0.025657741000000005,0.010916221999999996,0.02038239940661497,-0.013893458560790915,overPriced,overSupplied,overPriced-overSupplied
753,Louisville - KY,2022,0.0027391776424909127,0.6241348233738674,2,0.6662439426896191,-0.031292039435061154,0.033146449600037535,-0.0048188180000000025,0.0197812255,0.022797488663300065,-0.017126848870171168,overPriced,overSupplied,overPriced-overSupplied
756,Madison - WI,2011,0.012055919345605513,1.0297358002047068,10,0.9329779901807645,0.003920029282628852,0.008982762806506433,-0.011250671000000002,-0.0058394555,0.01734731741205729,-0.005055225518357239,underPriced,underSupplied,underPriced-underSupplied
757,Madison - WI,2012,0.0074470778013676665,0.9934552433421897,10,0.9282930113889112,0.004342073471645279,0.008771546067022486,0.0025368410000000015,-0.0055176984999999994,0.016623476292288643,-0.004388700403297523,underPriced,overSupplied,underPriced-overSupplied
758,Madison - WI,2013,0.0066077017078037415,0.9753358603753017,10,0.9288646203860719,-0.023449064203334306,0.0374265455255112,-0.004750629000000001,-0.007050112500000002,0.015463445824594958,-0.003299765478606225,underPriced,overSupplied,underPriced-overSupplied
759,Madison - WI,2014,0.005855183880277807,0.9748112663094742,9,0.9212694220970278,-0.02729249000572034,0.040904625546056894,0.024424333,-0.0087639875,0.01788183137868769,-0.005575752501556661,underPriced,overSupplied,underPriced-overSupplied
760,Madison - WI,2015,0.006466912271617494,0.9793024414317383,9,0.9484513347957291,-0.036175234873144946,0.050923694779116464,0.005719917,-0.005958502500000001,0.01933342929358071,-0.006947923104150697,underPriced,overSupplied,underPriced-overSupplied
761,Madison - WI,2016,0.006049817342487202,0.9762786406594199,8,0.950150509063763,-0.025988299718061825,0.0409278508101498,-0.013617021000000002,-0.013304159500000001,0.021478118277701196,-0.008863495035408777,underPriced,overSupplied,underPriced-overSupplied
762,Madison - WI,2017,0.00612395495012976,0.9678798474719629,7,0.9374005036624983,-0.041306431864392375,0.05455413194316972,-0.003909540999999999,-0.010851640999999999,0.02379817179418025,-0.010974911907370623,underPriced,overSupplied,underPriced-overSupplied
763,Madison - WI,2018,0.006949448752731346,0.9538051327791813,7,0.9353308354309066,-0.03661595537128217,0.046979982593559615,0.010061833000000003,-0.006929362499999998,0.028527619547235483,-0.015628876866894743,underPriced,overSupplied,underPriced-overSupplied
764,Madison - WI,2019,0.007141929381808666,0.9460394599634977,7,0.9448576066092703,-0.01714796618093382,0.027016242996558547,0.004584524999999999,-0.011100404000000001,0.03136046168611617,-0.018598777642377474,underPriced,overSupplied,underPriced-overSupplied
765,Madison - WI,2020,0.0016545630392589036,0.9362558719423864,6,0.9465317443884608,-0.01510840679230403,0.020995888237769936,-0.008721897,-0.057636343,0.0336868429820196,-0.02105872562106745,overPriced,overSupplied,overPriced-overSupplied
766,Madison - WI,2021,0.0024046112247724373,0.933883607371389,5,0.9409414452139544,-0.047251769392809985,0.05046693409015237,-0.0059483960000000086,0.030625566999999992,0.03374832713054211,-0.021482174625489965,overPriced,overSupplied,overPriced-overSupplied
767,Madison - WI,2022,0.0007084104995151283,0.9345328059053335,5,0.9395747909725396,-0.02430083632692974,0.03462432456908262,-0.0027385160000000033,0.0218615275,0.0378967442589067,-0.02659935449303385,overPriced,overSupplied,overPriced-overSupplied
770,Memphis - TN,2011,0.00506793263123452,0.6592270559219412,9,0.5775578034452352,0.008161719494587683,-0.0036017018313184842,-0.008173215000000001,-0.002761999499999999,0.01165061607611339,-0.0028857875487672906,underPriced,underSupplied,underPriced-underSupplied
771,Memphis - TN,2012,0.00488828702516946,0.652529143954842,10,0.5729308429665936,-0.0005430942424200061,0.004532051982090204,-0.001360989,-0.009415528500000001,0.007984953427111027,0.00044159955843622986,underPriced,underSupplied,underPriced-underSupplied
772,Memphis - TN,2013,0.008451373038407333,0.650442631592542,10,0.5716089971606596,-0.005553291555344446,0.0053704408327444695,-0.0039849840000000004,-0.006284467500000002,0.005808166072040534,0.0020582457799885935,underPriced,underSupplied,underPriced-underSupplied
773,Memphis - TN,2014,0.007242919629660712,0.6311987003400297,10,0.5696398716783149,-0.004738438454080461,0.004995728760042821,0.027110548999999998,-0.006077771500000002,0.006050367596634402,0.0008191576019000675,underPriced,underSupplied,underPriced-underSupplied
774,Memphis - TN,2015,0.007866965687745012,0.6191726108234022,10,0.5831219317633001,-0.005684789509688737,0.005659504416780538,0.014794518000000001,0.003116098500000001,0.005831077791487583,0.00013097649711889787,underPriced,underSupplied,underPriced-underSupplied
775,Memphis - TN,2016,0.0070261763194168275,0.6068550448679297,9,0.5964448451057197,-0.004992185921251806,0.005349481635229547,0.001399464999999999,0.0017123264999999999,0.005565861178849042,-0.0007662938818707943,underPriced,underSupplied,underPriced-underSupplied
776,Memphis - TN,2017,0.0033152406268423095,0.5901100687454018,8,0.5977626400166657,-0.0034215650505705236,0.00444837017250737,0.033774,0.0268319,0.0055082971585575305,-0.002048058188167165,overPriced,overSupplied,overPriced-overSupplied
777,Memphis - TN,2018,0.0025353628911775248,0.5858590815224535,7,0.6169203382629384,-0.0002797277674341512,0.001811728558563331,0.026350617000000003,0.009359421500000003,0.0048324183565166675,-0.002049638019197432,overPriced,underSupplied,overPriced-underSupplied
778,Memphis - TN,2019,0.0014761056911703624,0.5902150799948602,6,0.6320771575248222,-0.012400375972879761,0.013293709547781208,0.040673432999999995,0.024988503999999995,0.0030126574432807578,-0.0007225610383935056,overPriced,overSupplied,overPriced-overSupplied
779,Memphis - TN,2020,0.0017507048340229658,0.5870183099936024,5,0.6567771287593401,-0.0012288768862862886,0.0014611795894085354,0.063740691,0.014826245000000002,0.004087009762081634,-0.0022651410892986566,overPriced,underSupplied,overPriced-underSupplied
780,Memphis - TN,2021,0.0005056669829799016,0.5932726989116706,4,0.6949436817593257,-0.018589423415402796,0.01596615009431701,-0.039578864,-0.0030049009999999973,0.0043320493663829545,-0.0030680625865368498,overPriced,overSupplied,overPriced-overSupplied
781,Memphis - TN,2022,0.0005285484565215271,0.5820958671803155,3,0.6719383353621798,-0.012558593980100891,0.010073344617120584,-0.036927983000000004,-0.012327939500000003,0.006288834558946505,-0.005743176877535898,overPriced,overSupplied,overPriced-overSupplied
784,Miami - FL,2011,0.005496959238918682,1.391187214528271,7,1.2661844152453232,0.013199572047177179,0.0011611385268818846,0.007357170999999999,0.012768386500000001,0.00543401130928557,0.005058320008358833,underPriced,underSupplied,underPriced-underSupplied
785,Miami - FL,2012,-0.002709194704481871,1.4042658556057805,8,1.2764028906597529,0.01196119325546611,0.00074776053350425,0.015840948,0.0077864085,0.004802604800712569,0.005911866719304959,underPriced,overSupplied,underPriced-overSupplied
786,Miami - FL,2013,0.005941467245290104,1.3585670221578168,7,1.2932653560759924,-0.0030449096752259517,0.014798944784153464,0.008612581000000001,0.0063130975,0.004846165121333699,0.0059702278413969745,underPriced,overSupplied,underPriced-overSupplied
787,Miami - FL,2014,0.00502186118729901,1.3489465917369898,6,1.308061927557612,-0.009986343965748325,0.0194892523610245,0.030426850999999998,-0.0027614695000000022,0.0056147230231263345,0.005474692841649736,underPriced,overSupplied,underPriced-overSupplied
788,Miami - FL,2015,0.010659528540228422,1.3309793013526823,5,1.3418829995998833,-0.01664475105083424,0.026648390115923445,0.0019465860000000001,-0.0097318335,0.007096481056273238,0.003948556710565234,overPriced,overSupplied,overPriced-overSupplied
789,Miami - FL,2016,-0.004928896452719778,1.3426623985439066,5,1.3454686040756934,-0.03549004986348234,0.04698906746872061,-0.0003527650000000014,-3.990350000000059e-05,0.009636372458872517,0.0013414397947464026,overPriced,overSupplied,overPriced-overSupplied
790,Miami - FL,2017,0.004066367533115295,1.3108943516553209,5,1.3449659400374976,-0.01942830568619603,0.024723183984093792,-0.0024862289999999995,-0.009428329,0.014385037915493337,-0.002994342861628377,overPriced,overSupplied,overPriced-overSupplied
791,Miami - FL,2018,0.005909512921432002,1.2944306674090098,5,1.346611060939532,-0.0325328071034214,0.03329296605803521,0.010735815000000003,-0.006255380499999998,0.015968365575210676,-0.004573317435682396,overPriced,overSupplied,overPriced-overSupplied
792,Miami - FL,2019,0.006316067975845612,1.2885311139169826,5,1.3553819460326084,-0.04639463263511694,0.04825916069335716,-0.016044034999999998,-0.031728964,0.018305283212869013,-0.0077523302161300435,overPriced,overSupplied,overPriced-overSupplied
793,Miami - FL,2020,0.006330982933747214,1.2893360295150307,4,1.33931022335238,-0.05297588760401655,0.04992278707764532,0.12406545000000001,0.07515100400000001,0.022017502989355342,-0.012575074369270151,overPriced,overSupplied,overPriced-overSupplied
794,Miami - FL,2021,0.0063203018238098185,1.2893492988577926,4,1.5005863570732343,-0.04344656877652798,0.037959193278892994,-0.016879270000000002,0.019694693,0.026603265160333962,-0.01913369222813985,overPriced,overSupplied,overPriced-overSupplied
795,Miami - FL,2022,0.0035006028752135668,1.293217394486531,3,1.4748477021932591,-0.02973718836532366,0.033640547771278284,-0.026097261000000004,-0.0014972175000000018,0.03028307063553507,-0.024798306310510367,overPriced,overSupplied,overPriced-overSupplied
798,Milwaukee - WI,2011,-0.007266564699969555,0.9902597581678345,9,0.8367183562732252,-0.0034889964076036646,0.006832513805038139,-0.008757204000000001,-0.003345988499999999,0.004092010344007484,-0.0005462574505173064,underPriced,overSupplied,underPriced-overSupplied
799,Milwaukee - WI,2012,0.003946524453197603,0.9314816425767306,9,0.8267609632682489,-0.007084356001292396,0.010946834429129259,0.0007794780000000001,-0.007275061500000001,0.004173217574606971,-0.0006328839891438546,underPriced,overSupplied,underPriced-overSupplied
800,Milwaukee - WI,2013,0.002888128958201362,0.9402223534390417,10,0.8288330458829564,-0.00035772909953926836,0.0028831446084095387,-0.0009509730000000008,-0.003250456500000002,0.004671779288071021,-0.001207735781450788,underPriced,underSupplied,underPriced-underSupplied
801,Milwaukee - WI,2014,0.0036155315310755884,0.9092869952673572,9,0.8228131479797881,-0.01006947587895057,0.011960278707412082,0.020557052,-0.0126312685,0.00488861412060604,-0.0014892959064143124,underPriced,overSupplied,underPriced-overSupplied
802,Milwaukee - WI,2015,0.002873338557416446,0.9040576655642076,9,0.8430678531517591,-0.017177414905954185,0.0176524803469775,0.0009370940000000012,-0.0107413255,0.005819665032821902,-0.0023419949100158205,underPriced,overSupplied,underPriced-overSupplied
803,Milwaukee - WI,2016,0.0023632505809413865,0.8899633033558818,8,0.8461194314290443,-0.027446996479482517,0.027415213152483138,-0.013848682000000001,-0.0135358205,0.007025335910217574,-0.0035274222222126924,underPriced,overSupplied,underPriced-overSupplied
804,Milwaukee - WI,2017,0.0018444022473478804,0.8703461581025989,7,0.8355091445687486,-0.03262038602467375,0.03265716715408707,0.002945645,-0.0039964549999999995,0.009554327088463935,-0.006249339559910598,underPriced,overSupplied,underPriced-overSupplied
805,Milwaukee - WI,2018,0.0010671558729949914,0.8557480959732848,7,0.8358275550659165,-0.02526545578711077,0.025659050966608084,0.008744857000000002,-0.008246338499999999,0.012529289781775333,-0.009678915404490656,underPriced,overSupplied,underPriced-overSupplied
806,Milwaukee - WI,2019,0.0005346427557417944,0.8452950604129635,6,0.8405974569144543,-0.023251356942026583,0.024321942622148242,0.001859310999999999,-0.013825618000000001,0.014465348815542489,-0.012135290104332178,underPriced,overSupplied,underPriced-overSupplied
807,Milwaukee - WI,2020,0.002244281824757106,0.8357385510381778,5,0.8435078810536624,-0.02376281662949861,0.022186323054275717,0.013115315000000002,-0.035799131,0.0164580546468101,-0.014691509578296614,overPriced,overSupplied,overPriced-overSupplied
808,Milwaukee - WI,2021,0.0012364536615720135,0.8282467584262494,4,0.8548422280048343,-0.0236932083324591,0.01788937204844064,-0.03854941,-0.0019754469999999982,0.018251494884656876,-0.01705249841561323,overPriced,overSupplied,overPriced-overSupplied
809,Milwaukee - WI,2022,-0.0014169939893870036,0.8270074816207074,3,0.8256869375213227,-0.023489522094840863,0.022416580920182273,-0.022328221000000002,0.0022718224999999995,0.01935718070899713,-0.019072919608098777,underPriced,overSupplied,underPriced-overSupplied
812,Minneapolis - MN,2011,0.0051032941594952915,1.0425806163461395,9,0.9700009262990489,0.005911714954903899,0.005301265188525617,-0.007230050000000002,-0.0018188344999999998,0.007965061593197882,0.001748101297240853,underPriced,overSupplied,underPriced-overSupplied
813,Minneapolis - MN,2012,0.004852295520811024,1.025912078331816,10,0.9645544571462905,0.005244464302051805,0.005931227664442041,0.00020258900000000128,-0.0078519505,0.007442493735097998,0.0021352731925077997,underPriced,overSupplied,underPriced-overSupplied
814,Minneapolis - MN,2013,0.0048793529625656435,1.0188033724949925,10,0.9645901827086132,-0.004181418462039312,0.015548277451033826,-0.003173292000000001,-0.005472775500000002,0.00611692604132484,0.003600941824920857,underPriced,overSupplied,underPriced-overSupplied
815,Minneapolis - MN,2014,0.006379245073196796,1.0120622237278438,9,0.9634649681472733,-0.005062461376633673,0.015983528573728662,0.03000845,-0.003179870500000001,0.006093028141351867,0.00386570962068018,underPriced,overSupplied,underPriced-overSupplied
816,Minneapolis - MN,2015,0.005051278604976911,1.0065753060412497,9,0.990604727453317,-0.009528937132455284,0.018920748954316478,0.016529426,0.0048510064999999995,0.006613090917956659,0.0035593737376308013,underPriced,overSupplied,underPriced-overSupplied
817,Minneapolis - MN,2016,0.005112612302378798,1.001839650839072,8,1.005633750468946,-0.007632511556142347,0.018715506393247146,0.010960181999999995,0.011273043499999996,0.007941512478140227,0.0022588763219891493,overPriced,overSupplied,overPriced-overSupplied
818,Minneapolis - MN,2017,0.005487165053003513,0.994525081507209,7,1.0189135909374982,-0.0064714054449791355,0.017557414364231916,0.003516448999999998,-0.0034256510000000018,0.009632011795790294,0.0005708722406531754,overPriced,overSupplied,overPriced-overSupplied
819,Minneapolis - MN,2018,0.003296981699739538,0.9861547476495872,6,1.0215670117472313,-0.01719257430288321,0.027293435117280385,0.011763693000000002,-0.005227502499999998,0.01091583419661847,-0.000668804650113656,overPriced,overSupplied,overPriced-overSupplied
820,Minneapolis - MN,2019,0.0045010965800809455,0.9789450772078825,5,1.0295689782363084,-0.01720856346240697,0.02543040495684886,-0.018602537000000002,-0.034287466,0.012866900558583893,-0.002550409655575071,overPriced,overSupplied,overPriced-overSupplied
821,Minneapolis - MN,2020,0.004833903051437343,0.9732167682751002,4,1.01092165897271,-0.03660929003742314,0.042106898694841514,-0.008571973000000004,-0.057486419000000004,0.01511129101278961,-0.004824282345695313,overPriced,overSupplied,overPriced-overSupplied
822,Minneapolis - MN,2021,0.006177718782697641,0.9720389574885882,4,1.0024408860776115,-0.04116969595250409,0.042878087570200285,-0.056346061,-0.019772098000000002,0.019278870735849645,-0.009273098251800737,overPriced,overSupplied,overPriced-overSupplied
823,Minneapolis - MN,2022,0.007186962701262767,0.9786540978136197,4,0.9509635763176614,-0.040372775413120766,0.042711622088520876,-0.033503813,-0.008903769499999999,0.023036552974017112,-0.013981239342541535,underPriced,overSupplied,underPriced-overSupplied
826,Nashville - TN,2011,0.005712298793766965,0.953809749198717,9,0.8811458796151664,0.004786357433225201,0.013053884326555706,0.000823202999999998,0.0062344185,0.01645404353688907,0.0026201771482252953,underPriced,overSupplied,underPriced-overSupplied
827,Nashville - TN,2012,0.008841742422297143,0.9570033406897434,9,0.87752698732858,0.005541938073576736,0.014025382362512204,0.010726468999999999,0.002671929499999998,0.014472397923417629,0.0048404910451906565,underPriced,overSupplied,underPriced-overSupplied
828,Nashville - TN,2013,0.007985842003240085,0.9401417699833263,8,0.8859939455990223,-0.013626801387075503,0.033428537809013406,0.008606591,0.006307107499999999,0.014711549077018327,0.00515528020333357,underPriced,overSupplied,underPriced-overSupplied
829,Nashville - TN,2014,0.004717221714022044,0.9214097574470969,7,0.8931390580635307,-0.02842827100875822,0.05133136859521224,0.047462715,0.014274394500000002,0.018054402857919667,0.0021344164419770965,underPriced,overSupplied,underPriced-overSupplied
