cbsatitle,series_name,value,year,costar_msa
"Kansas City, MO-KS",Retail_trt,0.17,2001,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.15,2002,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.16,2003,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.18,2004,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.16,2005,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.07,2006,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.05,2007,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,-0.07,2008,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,-0.04,2009,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.10,2010,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.13,2011,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.15,2012,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.10,2013,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.17,2014,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.10,2015,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.05,2016,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.06,2017,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.08,2018,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.08,2019,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.09,2020,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.10,2021,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.06,2022,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.08,2023,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.08,2024,Kansas City - MO USA
"Kansas City, MO-KS",Retail_trt,0.10,2025,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.14,2000,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.18,2001,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.21,2002,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.20,2003,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.17,2004,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.15,2005,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.11,2006,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.02,2007,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,-0.14,2008,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,-0.01,2009,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.33,2010,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.14,2011,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.10,2012,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.08,2013,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.12,2014,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.10,2015,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.08,2016,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.09,2017,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.10,2018,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.10,2019,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.12,2020,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.19,2021,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.05,2022,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,-0.04,2023,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.08,2024,Kansas City - MO USA
"Kansas City, MO-KS",Multi-Family_trt,0.10,2025,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.06,2000,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.11,2001,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.16,2002,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.20,2003,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.14,2004,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.12,2005,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.12,2006,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.07,2007,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,-0.06,2008,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.00,2009,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.11,2010,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.12,2011,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.12,2012,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.14,2013,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.13,2014,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.14,2015,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.10,2016,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.05,2017,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.06,2018,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.08,2019,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.16,2020,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.22,2021,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.08,2022,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.03,2023,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.11,2024,Kansas City - MO USA
"Kansas City, MO-KS",Industrial_trt,0.10,2025,Kansas City - MO USA
"Jacksonville, FL",ESTIMATESBASE,1605849.00,2020,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1613045.00,2020,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1641662.00,2021,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1681346.00,2022,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1723198.00,2023,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1760548.00,2024,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG,7196.00,2020,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG,28617.00,2021,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG,39684.00,2022,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG,41852.00,2023,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG,37350.00,2024,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,4288.00,2020,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17933.00,2021,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18432.00,2022,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18621.00,2023,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18345.00,2024,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,3720.00,2020,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,17200.00,2021,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,18377.00,2022,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,15799.00,2023,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,15771.00,2024,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,568.00,2020,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,733.00,2021,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,55.00,2022,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,2822.00,2023,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,2574.00,2024,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,96.00,2020,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,1612.00,2021,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,9637.00,2022,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,12359.00,2023,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,14893.00,2024,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,6904.00,2020,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,26819.00,2021,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,28874.00,2022,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,26264.00,2023,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,19954.00,2024,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,7000.00,2020,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,28431.00,2021,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,38511.00,2022,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,38623.00,2023,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,34847.00,2024,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATESBASE,32880.00,2020,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,33442.00,2020,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,33965.00,2021,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,33065.00,2022,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,32695.00,2023,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,32874.00,2024,Jacksonville - NC USA
"Jacksonville, FL",ESTIMATESBASE,1345594.00,2010,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1348967.00,2010,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1362204.00,2011,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1378027.00,2012,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1394024.00,2013,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1417222.00,2014,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1445619.00,2015,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1477702.00,2016,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1506894.00,2017,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1534682.00,2018,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1561806.00,2019,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,3373.00,2010,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,13237.00,2011,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,15823.00,2012,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,15997.00,2013,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,23198.00,2014,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,28397.00,2015,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,32083.00,2016,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,29192.00,2017,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,27788.00,2018,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,27124.00,2019,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,26086.00,2020,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,4245.00,2010,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17670.00,2011,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17364.00,2012,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17419.00,2013,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17948.00,2014,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18227.00,2015,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18868.00,2016,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18458.00,2017,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18705.00,2018,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18703.00,2019,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,2593.00,2010,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10962.00,2011,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,11123.00,2012,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,11748.00,2013,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,11857.00,2014,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,12368.00,2015,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,12542.00,2016,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,13165.00,2017,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,13985.00,2018,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,14267.00,2019,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,1652.00,2010,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6708.00,2011,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6241.00,2012,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,5671.00,2013,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6091.00,2014,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,5859.00,2015,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6326.00,2016,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,5293.00,2017,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,4720.00,2018,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,4436.00,2019,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,819.00,2010,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,3239.00,2011,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,3951.00,2012,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,3496.00,2013,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,3673.00,2014,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,4647.00,2015,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,5378.00,2016,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,5087.00,2017,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,3751.00,2018,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,2491.00,2019,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,946.00,2010,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,3286.00,2011,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,5663.00,2012,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,6840.00,2013,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,13232.00,2014,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,17733.00,2015,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,20310.00,2016,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,18760.00,2017,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,19281.00,2018,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,20234.00,2019,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,1765.00,2010,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,6525.00,2011,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,9614.00,2012,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,10336.00,2013,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,16905.00,2014,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,22380.00,2015,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,25688.00,2016,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,23847.00,2017,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,23032.00,2018,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,22725.00,2019,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATESBASE,26921.00,2010,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,27135.00,2010,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,27206.00,2011,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,27295.00,2012,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,27053.00,2013,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,27864.00,2014,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,28071.00,2015,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,28472.00,2016,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,28389.00,2017,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,28026.00,2018,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,28357.00,2019,Jacksonville - NC USA
"Jacksonville, FL",ESTIMATESBASE,1122821.00,2000,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1126411.00,2000,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1148029.00,2001,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1171547.00,2002,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1190984.00,2003,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1219599.00,2004,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1244901.00,2005,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1275846.00,2006,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1297397.00,2007,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1312933.00,2008,Jacksonville - NC USA
"Jacksonville, FL",POPESTIMATE,1324890.00,2009,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,3590.00,2000,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,21618.00,2001,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,23518.00,2002,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,19437.00,2003,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,28615.00,2004,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,25302.00,2005,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,30945.00,2006,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,21551.00,2007,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,15536.00,2008,Jacksonville - NC USA
"Jacksonville, FL",NPOPCHG_,11957.00,2009,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,3897.00,2000,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,16379.00,2001,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,16327.00,2002,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,16688.00,2003,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17397.00,2004,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,17714.00,2005,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18748.00,2006,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,19222.00,2007,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,19121.00,2008,Jacksonville - NC USA
"Jacksonville, FL",BIRTHS,18979.00,2009,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,2233.00,2000,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,9852.00,2001,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,9918.00,2002,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10525.00,2003,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10806.00,2004,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10289.00,2005,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10540.00,2006,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10436.00,2007,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10759.00,2008,Jacksonville - NC USA
"Jacksonville, FL",DEATHS,10310.00,2009,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,1664.00,2000,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6527.00,2001,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6409.00,2002,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6163.00,2003,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,6591.00,2004,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,7425.00,2005,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,8208.00,2006,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,8786.00,2007,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,8362.00,2008,Jacksonville - NC USA
"Jacksonville, FL",NATURALCHG,8669.00,2009,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,827.00,2000,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,2029.00,2001,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,914.00,2002,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,-1325.00,2003,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,3081.00,2004,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,1608.00,2005,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,2594.00,2006,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,1480.00,2007,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,1815.00,2008,Jacksonville - NC USA
"Jacksonville, FL",INTERNATIONALMIG,1386.00,2009,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,1076.00,2000,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,14025.00,2001,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,17096.00,2002,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,15619.00,2003,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,20341.00,2004,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,17500.00,2005,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,20961.00,2006,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,11296.00,2007,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,5292.00,2008,Jacksonville - NC USA
"Jacksonville, FL",DOMESTICMIG,1837.00,2009,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,1903.00,2000,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,16054.00,2001,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,18010.00,2002,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,14294.00,2003,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,23422.00,2004,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,19108.00,2005,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,23555.00,2006,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,12776.00,2007,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,7107.00,2008,Jacksonville - NC USA
"Jacksonville, FL",NETMIG,3223.00,2009,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATESBASE,22227.00,2000,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,22243.00,2000,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,23268.00,2001,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,24456.00,2002,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,23409.00,2003,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,23976.00,2004,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,24665.00,2005,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,23978.00,2006,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,21314.00,2007,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,21643.00,2008,Jacksonville - NC USA
"Jacksonville, FL",GQESTIMATES,21658.00,2009,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.25,2001,Jacksonville - NC USA
"Rochester, NY",pct_international_mig_,0.18,2001,Rochester - NY USA
"Jacksonville, FL",pct_births_,1.45,2001,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.87,2001,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.58,2001,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.92,2001,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.67,2001,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.74,2001,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.34,2001,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.49,2002,Jacksonville - NC USA
"Worcester, MA",pct_international_mig_,0.18,2021,Worcester - MA USA
"Jacksonville, FL",pct_births_,1.42,2002,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.86,2002,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.56,2002,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.05,2002,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.56,2002,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.97,2002,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.49,2002,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.33,2003,Jacksonville - NC USA
"Deltona-Daytona Beach-Ormond Beach, FL",pct_international_mig_,0.18,2012,Daytona Beach - FL USA
"Jacksonville, FL",pct_births_,1.42,2003,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.90,2003,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.53,2003,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.66,2003,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.33,2003,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.77,2003,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.13,2003,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.71,2004,Jacksonville - NC USA
"Tulsa, OK",pct_international_mig_,0.18,2007,Tulsa - OK USA
"Jacksonville, FL",pct_births_,1.46,2004,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.91,2004,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.55,2004,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.40,2004,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.69,2004,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-2.14,2004,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.85,2004,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.43,2005,Jacksonville - NC USA
"Ogden, UT",pct_international_mig_,0.18,2022,Ogden - UT USA
"Jacksonville, FL",pct_births_,1.45,2005,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.84,2005,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.61,2005,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.07,2005,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.64,2005,Jacksonville - NC USA
