msa,rdi_positive_count,rent_growth_sum
Lancaster - PA,3,0.0021432606037705996
Lancaster - PA,4,0.00225352118723094
Lancaster - PA,3,0.0012950473930686598
Lancaster - PA,2,-0.0008522714488208401
Lancaster - PA,2,8.504986762999985e-05
Lancaster - PA,2,0.00075553432106972
Lancaster - PA,2,0.00208146777004002
Lancaster - PA,3,0.00158120915293694
Lancaster - PA,3,0.00549305379390718
Lancaster - PA,2,0.00097761359065772
Lancaster - PA,2,0.0018710324540734402
Lancaster - PA,1,0.00443590003997088
Lansing - MI,2,-0.002519646473228879
Lansing - MI,1,0.0003676856867969599
Lansing - MI,1,0.0005617451854050597
Lansing - MI,0,-0.00208495547994966
Lansing - MI,1,-0.005270196031779
Lansing - MI,2,-0.0034287442453205404
Lansing - MI,2,-0.0016911625862121604
Lansing - MI,2,-0.0010934134945273402
Lansing - MI,2,-0.00011662282049656005
Lansing - MI,1,0.0007570579648017798
Lansing - MI,0,0.00016723647713661995
Lansing - MI,0,-0.0025493031367659403
Lansing - MI,0,-0.00015391130000351992
Lansing - MI,0,0.0019225878641009198
Las Vegas - NV,5,-0.01809517773799592
Las Vegas - NV,5,-0.02136376663111142
Las Vegas - NV,5,-0.02299031163565806
Las Vegas - NV,5,-0.01800103406421836
Las Vegas - NV,5,-0.006426233379170279
Las Vegas - NV,4,0.00415980145335198
Las Vegas - NV,4,0.01105078905820842
Las Vegas - NV,4,0.01811764221638434
Las Vegas - NV,4,0.025028156489133778
Las Vegas - NV,3,0.028370862081646842
Las Vegas - NV,3,0.027598823606967866
Las Vegas - NV,2,0.04465670306235546
Las Vegas - NV,1,0.028201149497181156
Las Vegas - NV,0,0.014372529182583083
Lawrence - KS,1,-0.00265143583528694
Lawrence - KS,1,-2.3114960640399985e-06
Lawrence - KS,1,-0.0005378491710871203
Lawrence - KS,0,-0.0036328814458101598
Lawrence - KS,0,-0.006524307047948199
Lawrence - KS,1,-0.007200690545141661
Lawrence - KS,1,-0.00571479685604572
Lawrence - KS,1,-0.00675993394106626
Lawrence - KS,1,-0.00801560394465924
Lawrence - KS,1,-0.007410900481045241
Lawrence - KS,1,-0.006559557653963541
Lawrence - KS,1,-0.01895766258239742
Lawrence - KS,1,-0.014368232153356062
Lawrence - KS,1,-0.005889793299138539
Lehigh Valley - PA,4,0.00154926679097114
Lehigh Valley - PA,4,0.0024537057150155
Lehigh Valley - PA,4,0.00140458946116268
Lehigh Valley - PA,3,-0.0005151978228241198
Lehigh Valley - PA,2,-0.0005617639515549
Lehigh Valley - PA,1,-0.00198403848335148
Lehigh Valley - PA,1,-0.00130529850721362
Lehigh Valley - PA,1,0.0008555967360734399
Lehigh Valley - PA,1,0.0033633150160312
Lehigh Valley - PA,2,0.0032183863222598396
Lehigh Valley - PA,2,0.00768699236214154
Lehigh Valley - PA,2,0.010082883574068498
Lehigh Valley - PA,1,0.0089391807094216
Lehigh Valley - PA,1,0.009027868695557079
Lexington - KY,4,0.0004992724861949804
Lexington - KY,4,-0.005130495270714139
Lexington - KY,5,-0.0041539700236171585
Lexington - KY,5,0.0012500996235757604
Lexington - KY,4,-0.00136518259532752
Lexington - KY,3,0.00166504140943288
Lexington - KY,3,0.00212971000000832
Lexington - KY,2,-0.0008954432792961601
Lexington - KY,2,-0.0024244683794677003
Lexington - KY,2,0.0012032222002744404
Lexington - KY,2,0.0003941394388675398
Lexington - KY,2,0.0022389845922589
Lexington - KY,2,0.007301185466349081
Lexington - KY,1,0.012536649592220719
Lincoln - NE,4,-0.003067420219304
Lincoln - NE,3,0.00041024584206756
Lincoln - NE,3,0.0012812658387702201
Lincoln - NE,2,-0.00093533218023364
Lincoln - NE,2,-0.00240402937051836
Lincoln - NE,2,-0.0016868538223206602
Lincoln - NE,3,-0.0016695320606231402
Lincoln - NE,4,-0.0020412320271133997
Lincoln - NE,4,-0.00283224172890184
Lincoln - NE,3,-0.0022252716124057798
Lincoln - NE,2,-0.004749565012753
Lincoln - NE,1,-0.00862391553819178
Lincoln - NE,0,-0.00626307092607022
Lincoln - NE,0,-0.0013081438839435597
Little Rock - AR,0,0.00031613451428714047
Little Rock - AR,0,-0.00533916451968248
Little Rock - AR,1,-0.00670965933240944
Little Rock - AR,1,-0.004368392052128861
Little Rock - AR,1,-0.0058249656576662995
Little Rock - AR,1,-0.008516098279505922
Little Rock - AR,1,-0.008978191018104521
Little Rock - AR,0,-0.01034540720283982
Little Rock - AR,0,-0.00926117375493046
Little Rock - AR,0,-0.008495474979281381
Little Rock - AR,0,-0.00435977503657336
Little Rock - AR,0,-0.00548434201627966
Little Rock - AR,0,0.00013198088854553987
Little Rock - AR,0,0.00287232864648104
Long Island - NY,1,-0.0097186957951635
Long Island - NY,1,-0.007573172310367202
Long Island - NY,1,-0.0079137871507555
Long Island - NY,0,-0.005391824105754481
Long Island - NY,0,0.0020023738499731
Long Island - NY,1,0.0061801149509847
Long Island - NY,2,0.00684629175812
Long Island - NY,2,0.00819654855877156
Long Island - NY,3,0.007492708787321981
Long Island - NY,3,0.005451279878616281
Long Island - NY,2,0.00320043079555032
Long Island - NY,1,0.0002316450700163803
Long Island - NY,1,-0.0016728086397051595
Long Island - NY,0,-0.00474590007215734
Longview - TX,3,0.013396719330921781
Longview - TX,2,0.013844313798472261
Longview - TX,1,0.012732476321980319
Longview - TX,2,0.00568298506550488
Longview - TX,2,0.0030118707101791597
Longview - TX,2,-0.006427531037479681
Longview - TX,2,-0.012580412346869721
Longview - TX,2,-0.014551177714020022
Longview - TX,2,-0.0104344285093248
Longview - TX,1,-0.010309798549860721
Longview - TX,1,0.00044817654415964004
Longview - TX,2,0.002855443395674219
Longview - TX,2,0.0075498649850487595
Longview - TX,2,0.00166116040199994
Los Angeles - CA,3,-0.002813943242654159
Los Angeles - CA,2,-0.00705138430930672
Los Angeles - CA,1,-0.00940545597113668
Los Angeles - CA,1,-0.009083128767088059
Los Angeles - CA,2,0.00134803163819012
Los Angeles - CA,2,0.008723968546837501
Los Angeles - CA,3,0.01070547532290214
Los Angeles - CA,4,0.011621883325278701
Los Angeles - CA,3,0.01051678583025928
Los Angeles - CA,2,0.00592261962592598
Los Angeles - CA,2,-0.006034098565578459
Los Angeles - CA,1,-0.012968711368739599
Los Angeles - CA,0,-0.01798154693096874
Los Angeles - CA,0,-0.021908227447420343
Louisville - KY,1,0.0006888326723128595
Louisville - KY,2,-0.005041831405833341
Louisville - KY,3,-0.0024323985446244407
Louisville - KY,3,0.0023869992699473803
Louisville - KY,3,0.0016177095007151002
Louisville - KY,3,0.0003119685687124601
Louisville - KY,3,0.00140637867152686
Louisville - KY,2,-0.0018847476691007798
Louisville - KY,2,-0.0028697287663817196
Louisville - KY,2,-0.0022718098014593
Louisville - KY,2,-0.00303069502115248
Louisville - KY,1,-0.00652279611676926
Louisville - KY,1,-0.00435226988047358
Louisville - KY,0,-0.0005896845832467003
Lubbock - TX,2,0.0026447597541846397
Lubbock - TX,1,0.0015982840792276199
Lubbock - TX,1,-0.0010069239302537998
Lubbock - TX,2,-0.0007841815589926801
Lubbock - TX,3,-0.0009170308127067999
Lubbock - TX,3,-0.00236323894932866
Lubbock - TX,4,-0.00568722896277906
Lubbock - TX,3,-0.0104563154047355
Lubbock - TX,2,-0.013857636018656158
Lubbock - TX,2,-0.01380617243703452
Lubbock - TX,2,-0.013200244656763959
Lubbock - TX,2,-0.01543799208011476
Lubbock - TX,2,-0.01207724232226608
Lubbock - TX,2,-0.0099041262641549
Macon - GA,1,2.6042433455660246e-05
Macon - GA,2,-0.0050637854728847
Macon - GA,2,-0.0050250735599546995
Macon - GA,2,-0.00134423547424372
Macon - GA,2,-0.00400932878255842
Macon - GA,2,-0.0016725043300538998
Macon - GA,2,0.0013094613794237399
Macon - GA,1,0.0036087032873183197
Macon - GA,1,0.005247016856446819
Macon - GA,1,0.009827184304594939
Macon - GA,1,0.01120106056332584
Macon - GA,1,0.011669509299099521
Macon - GA,1,0.00678916517645132
Macon - GA,1,0.002859239093959459
Madison - WI,0,-0.0024262073216959404
Madison - WI,0,0.00019718764815481997
Madison - WI,0,-0.00046618131455032006
Madison - WI,0,-0.00182463747914876
Madison - WI,1,-0.00488956531044092
Madison - WI,1,-0.00490512857213612
Madison - WI,1,-0.0055927254259586
Madison - WI,2,-0.007446021027863001
Madison - WI,2,-0.00842747054994104
Madison - WI,1,-0.008237763494253121
Madison - WI,1,-0.0094953097403049
Madison - WI,1,-0.01825267951935524
Madison - WI,0,-0.010986581631004761
Madison - WI,0,-0.005909839086234539
Manchester - NH,3,0.0006802253890782798
Manchester - NH,2,0.0035007874947041396
Manchester - NH,1,0.0005927891936153399
Manchester - NH,1,0.0008254423271864604
Manchester - NH,1,-7.64490105211995e-06
Manchester - NH,1,0.0049220616929233
Manchester - NH,1,0.00560973938554524
Manchester - NH,1,0.007833589613437619
Manchester - NH,0,0.012964154593646499
Manchester - NH,0,0.014155907928943601
Manchester - NH,0,0.010978589579462959
Manchester - NH,0,0.013380165956914419
Manchester - NH,0,0.01428338531404734
Manchester - NH,0,0.01247925851494074
McAllen - TX,2,0.0024277349817566794
McAllen - TX,2,0.0006676801363937801
McAllen - TX,1,-0.0008604212780482599
McAllen - TX,1,-0.00261344901518892
McAllen - TX,2,-0.00370783602120352
McAllen - TX,3,-0.006842835992574681
McAllen - TX,4,-0.010188743937760581
McAllen - TX,4,-0.01833677319809792
McAllen - TX,3,-0.01864351602271196
McAllen - TX,2,-0.019409658201038817
McAllen - TX,1,-0.01688472647219892
McAllen - TX,0,-0.0216434877365827
McAllen - TX,0,-0.01679729912430042
McAllen - TX,0,-0.01881803143769496
Melbourne - FL,5,-0.0035455916542559405
Melbourne - FL,4,-0.00562389283441002
Melbourne - FL,4,-0.004533232143148761
Melbourne - FL,3,0.0004639631602912999
Melbourne - FL,2,0.00264882729388768
Melbourne - FL,1,0.00572458682581774
Melbourne - FL,1,0.0117165254428982
Melbourne - FL,0,0.01643858868628734
Melbourne - FL,0,0.01797332726418966
Melbourne - FL,1,0.01581241898238656
Melbourne - FL,2,0.01102749519050122
Melbourne - FL,3,0.020211642049252902
Melbourne - FL,4,0.016543198190629403
Melbourne - FL,5,0.00576101485639804
Memphis - TN,3,-0.0164826171007007
Memphis - TN,4,-0.011320673441514339
Memphis - TN,4,-0.008620156487449961
Memphis - TN,3,-0.007563876314088659
Memphis - TN,2,-0.00666275802068408
Memphis - TN,2,-0.004908573534339621
Memphis - TN,2,-0.00266476478427646
Memphis - TN,1,-0.00215309374034404
Memphis - TN,1,0.00511168502271174
Memphis - TN,1,0.00776374861598012
Memphis - TN,1,0.01373618133366104
Memphis - TN,1,0.01615634579211478
Memphis - TN,1,0.015230205841362542
Memphis - TN,2,0.006767753884196361
Merced - CA,3,0.0019240087363868996
Merced - CA,3,0.0021945770364255
Merced - CA,3,0.00239653433673086
Merced - CA,3,0.00396826560609044
Merced - CA,4,0.0045990880113095005
Merced - CA,5,0.00956991175189614
Merced - CA,5,0.01663853134959934
Merced - CA,5,0.023052130453288522
Merced - CA,4,0.024653020501136762
Merced - CA,4,0.028789116069674443
Merced - CA,4,0.02651805952191346
Merced - CA,4,0.016839825548231564
Merced - CA,4,0.00754330325871706
Merced - CA,5,0.005053972639143459
Miami - FL,3,-0.00443181148730218
Miami - FL,4,-0.01143766720779236
Miami - FL,4,-0.008077060850337119
Miami - FL,4,0.00390611956827342
Miami - FL,3,0.006902009947225419
Miami - FL,4,0.00586178721860046
Miami - FL,4,0.0043503398075699
Miami - FL,4,0.0013472305610775395
Miami - FL,3,-0.00242258273065092
Miami - FL,3,-0.0049802839756012
Miami - FL,2,-0.010580863384529921
Miami - FL,1,0.00434933961369106
Miami - FL,0,0.0080461824778468
Miami - FL,0,0.008375587547197999
Midland - TX,4,0.0022717096609994798
Midland - TX,4,0.00216539965476842
Midland - TX,3,0.00286317446734758
Midland - TX,2,0.00437186916824432
Midland - TX,3,0.0077249519294128
Midland - TX,2,-0.01999428337439898
Midland - TX,2,-0.029062987677752998
Midland - TX,3,0.009032684005796782
Midland - TX,4,0.02393970265984516
Midland - TX,3,0.0024047944694755435
Midland - TX,3,-0.020269784331321917
Midland - TX,2,-0.025330823101103517
Midland - TX,1,-0.04108565095812096
Midland - TX,1,-0.04450002182275066
Milwaukee - WI,3,-0.01079723420552904
Milwaukee - WI,2,-0.00726390075869852
Milwaukee - WI,1,-0.00546063301153474
Milwaukee - WI,0,-0.007015936123207139
Milwaukee - WI,1,-0.007146453158929901
Milwaukee - WI,1,-0.0047335195355117
Milwaukee - WI,1,-0.00584687273949384
Milwaukee - WI,1,-0.0082200339064002
Milwaukee - WI,2,-0.00837908759713172
Milwaukee - WI,1,-0.009424817189574239
Milwaukee - WI,1,-0.01044096834957598
Milwaukee - WI,1,-0.0142389841377735
Milwaukee - WI,1,-0.012447792477905738
Milwaukee - WI,0,-0.011637488938868039
Minneapolis - MN,5,0.0009368448052555402
Minneapolis - MN,5,0.0020057279150933
Minneapolis - MN,5,0.0020276184659451402
Minneapolis - MN,4,-0.00027057849802075967
Minneapolis - MN,4,-0.00169462230987846
Minneapolis - MN,4,-0.00296740839257836
Minneapolis - MN,4,-0.00136132985353472
Minneapolis - MN,4,0.0009407319128513
Minneapolis - MN,4,0.0012724382802843802
Minneapolis - MN,3,0.0015909112989902399
Minneapolis - MN,2,-0.00497455447912214
Minneapolis - MN,1,-0.0158557096496224
Minneapolis - MN,0,-0.02238553818315262
Minneapolis - MN,0,-0.02451706677675242
Mobile - AL,0,-0.0004998709540813602
Mobile - AL,1,-0.005576869891956401
Mobile - AL,2,-0.00559914787299926
Mobile - AL,2,-0.00268723429180678
Mobile - AL,2,-0.00128053822554648
Mobile - AL,2,0.0009180384688079203
Mobile - AL,1,-0.0008554628118872797
Mobile - AL,0,-0.0012297095730900796
Mobile - AL,0,0.0016616389155387802
Mobile - AL,0,0.0006910119205713003
Mobile - AL,0,0.00347407981753348
Mobile - AL,0,0.012673577852547099
Mobile - AL,1,0.01637740302830926
Mobile - AL,1,0.01768581811338652
Modesto - CA,4,-0.00460285623557862
Modesto - CA,3,-0.00419266349636016
Modesto - CA,3,-0.00524046435020858
Modesto - CA,3,-0.0030863496009260203
Modesto - CA,2,0.0057992534246295805
Modesto - CA,2,0.01899627251550554
Modesto - CA,3,0.031864132173359386
Modesto - CA,2,0.0399186277762055
Modesto - CA,2,0.041519138216972326
Modesto - CA,3,0.04263338781893248
Modesto - CA,3,0.03727706670761104
Modesto - CA,3,0.02761277724057436
Modesto - CA,4,0.01565207149833444
Modesto - CA,4,0.011960283480584678
Montgomery - AL,1,-0.00039526498876508054
Montgomery - AL,2,-0.005529775517061321
Montgomery - AL,3,-0.004290678026154621
Montgomery - AL,3,0.00165493893437086
Montgomery - AL,2,-0.00129977143369616
Montgomery - AL,2,-0.003922756388783461
Montgomery - AL,1,-0.004038264509290459
Montgomery - AL,1,-0.006606796849519
Montgomery - AL,2,-0.010079662781208702
Montgomery - AL,3,-0.00569342020899056
Montgomery - AL,3,0.0020415717735886595
Montgomery - AL,3,0.00517206378281116
Montgomery - AL,3,0.003809837438166141
Montgomery - AL,2,0.006290863640606362
Naples - FL,3,-0.0035295294132083204
Naples - FL,4,-0.00839806222356848
Naples - FL,5,-0.00582336769439274
Naples - FL,4,0.0026640126015991202
Naples - FL,3,0.0064238918479532
Naples - FL,2,0.013883881177753198
Naples - FL,2,0.015563451685011359
Naples - FL,2,0.01455927323549984
Naples - FL,2,0.00831263605505228
Naples - FL,3,-0.002094092429615539
Naples - FL,3,-0.00815626217518
Naples - FL,3,0.03764155616518108
Naples - FL,3,0.04051876773592082
Naples - FL,3,0.03202429951634256
Nashville - TN,3,0.0014994176570326
Nashville - TN,4,0.0038790981750935196
Nashville - TN,4,0.0047900497447699
Nashville - TN,4,0.00539304181002076
Nashville - TN,4,0.0058271249290555395
Nashville - TN,4,0.006625086907297339
Nashville - TN,4,0.0060455037280916805
Nashville - TN,3,0.0014987388625740997
Nashville - TN,2,0.0008166261017322603
Nashville - TN,1,0.0026456084102392196
Nashville - TN,1,-0.006997247319668501
Nashville - TN,0,0.00445052077993752
Nashville - TN,0,0.0056859894655645
Nashville - TN,0,-0.004123955685645319
New Haven - CT,3,0.0014345694798976
New Haven - CT,3,0.0030298426281660405
New Haven - CT,2,0.0006004963535815401
New Haven - CT,2,0.0006150953937321802
New Haven - CT,3,-0.00288162215147166
New Haven - CT,3,-0.00709821644704786
New Haven - CT,2,-0.00860988271888342
New Haven - CT,2,-0.00754554613959042
New Haven - CT,1,-0.0086751694558188
New Haven - CT,0,-0.008109626546502099
New Haven - CT,0,-0.00557215884327884
New Haven - CT,0,-0.01012204941362136
New Haven - CT,0,-0.01152184810489408
New Haven - CT,0,-0.00847810003906482
New York - NY,2,0.007032625423744341
New York - NY,1,0.0006937764119356994
New York - NY,0,-0.009961307654157262
New York - NY,1,-0.006186186010017981
New York - NY,1,0.006435673823580119
New York - NY,2,0.00100040035322308
New York - NY,3,-0.0006854273378848998
New York - NY,4,-0.0030330080538987997
New York - NY,4,-0.004330720193684081
New York - NY,5,-0.008753762580454318
New York - NY,4,-0.017765765078365758
New York - NY,3,-0.0211456581950187
New York - NY,2,-0.02123291511088602
New York - NY,1,-0.01959469709545366
Norfolk - VA,2,0.00986605607904492
Norfolk - VA,2,0.00732306553982198
Norfolk - VA,1,0.0038936244789511
Norfolk - VA,0,0.0007001765538007197
Norfolk - VA,0,-0.00953477337025102
Norfolk - VA,0,-0.01121024349704382
Norfolk - VA,0,-0.010765858925878979
Norfolk - VA,0,-0.009188924264162759
Norfolk - VA,0,-0.00693283090367912
Norfolk - VA,0,-0.0022750671952963
Norfolk - VA,0,0.00490028038620948
Norfolk - VA,0,0.01045883800834412
Norfolk - VA,0,0.0119815440848469
Norfolk - VA,0,0.01320747602730982
Northern New Jersey - NJ,2,-0.004321537120267701
Northern New Jersey - NJ,2,-0.00227410760708148
Northern New Jersey - NJ,2,-0.00329457712359722
Northern New Jersey - NJ,1,-0.0009955667424946801
Northern New Jersey - NJ,1,-0.00237740078009664
Northern New Jersey - NJ,1,-0.0025349601171910604
Northern New Jersey - NJ,2,-0.0029762838035821805
Northern New Jersey - NJ,2,-0.0011545069515705203
Northern New Jersey - NJ,2,-0.0027617042884230604
Northern New Jersey - NJ,2,-0.0025065742433071202
Northern New Jersey - NJ,2,-0.007495728880167
Northern New Jersey - NJ,1,-0.012090030126273622
Northern New Jersey - NJ,0,-0.012217723764479141
Northern New Jersey - NJ,0,-0.007347688637673841
Northwest Arkansas - AR,0,0.0008863186929375001
Northwest Arkansas - AR,0,-0.00472300206311046
Northwest Arkansas - AR,0,-0.0036900841165334194
Northwest Arkansas - AR,0,-0.00053217005915942
Northwest Arkansas - AR,0,0.0006099521648138403
Northwest Arkansas - AR,1,-0.0008220692165196199
Northwest Arkansas - AR,2,-0.00130884237587454
Northwest Arkansas - AR,3,-0.00560076907277106
Northwest Arkansas - AR,4,-0.0036355279386043604
Northwest Arkansas - AR,5,-0.00803628619760274
Northwest Arkansas - AR,4,-0.00870487261563538
Northwest Arkansas - AR,3,-0.01272601857781408
Northwest Arkansas - AR,2,-4.984289407729825e-05
Northwest Arkansas - AR,1,-0.0003108765929937379
Norwich - CT,3,0.0020882335025817402
Norwich - CT,2,0.00275946869514884
Norwich - CT,2,0.0022501481231302
Norwich - CT,3,-0.0006505698431283201
Norwich - CT,3,-0.0007764336187392599
Norwich - CT,3,-0.00609844448044896
Norwich - CT,3,-0.00464854240417484
Norwich - CT,3,-0.006780065223574659
Norwich - CT,3,-0.0015147510915994998
Norwich - CT,2,-0.00098341815173628
Norwich - CT,2,0.0038699533790349802
Norwich - CT,2,0.00289537440985442
Norwich - CT,1,0.00870511028915644
Norwich - CT,0,0.01607001144438982
Odessa - TX,4,0.00272302043158562
Odessa - TX,4,0.0007706195348874201
Odessa - TX,4,0.0022125724935904596
Odessa - TX,4,0.0021119337761774997
Odessa - TX,4,0.0065416865283623605
Odessa - TX,5,-0.015902553964406242
Odessa - TX,4,-0.03040817845612766
Odessa - TX,4,0.01718483176082362
Odessa - TX,4,0.03547758758068083
Odessa - TX,3,0.019548430666327464
Odessa - TX,3,-0.015130309015512555
Odessa - TX,3,-0.016289329575374798
Odessa - TX,2,-0.04428329174406824
Odessa - TX,2,-0.04435223867185427
Ogden - UT,3,0.00258227237500252
Ogden - UT,3,0.00134181431494656
Ogden - UT,3,-0.0028002473060041
Ogden - UT,3,-0.0051013721618800596
Ogden - UT,3,-0.00390958026982838
Ogden - UT,4,-0.0019045791588723194
Ogden - UT,4,-0.0020300172269343995
Ogden - UT,3,0.00251723639667034
Ogden - UT,2,0.00874619819223878
Ogden - UT,2,0.010825708881020479
Ogden - UT,1,0.012404373288154538
Ogden - UT,0,0.0173159735277294
Ogden - UT,0,0.01070584673434488
Ogden - UT,0,0.00020277872681612047
Oklahoma City - OK,3,0.00148463554214688
Oklahoma City - OK,2,0.0060306111117825
Oklahoma City - OK,2,0.006057427613995961
Oklahoma City - OK,2,0.0036911410978063804
Oklahoma City - OK,3,0.0033873809268698
Oklahoma City - OK,3,0.0005490309558808595
Oklahoma City - OK,4,-0.00580620625987652
Oklahoma City - OK,3,-0.00988664878532292
Oklahoma City - OK,3,-0.011870773602277038
Oklahoma City - OK,2,-0.0116906107403338
Oklahoma City - OK,3,-0.00731515428051354
Oklahoma City - OK,3,-0.0015618517994880803
Oklahoma City - OK,3,5.424562841654006e-05
Oklahoma City - OK,2,0.00042738970369097997
Olympia - WA,4,0.004226308362558421
Olympia - WA,3,-0.00097609520889822
Olympia - WA,2,-0.006441849330440159
Olympia - WA,2,-0.004754450032487499
Olympia - WA,3,0.0021478631999343597
Olympia - WA,3,0.0062546779401600194
Olympia - WA,3,0.0127350894734263
Olympia - WA,3,0.01880808714777226
Olympia - WA,2,0.019589968398213344
Olympia - WA,2,0.020850408449768962
Olympia - WA,1,0.01975912079215044
Olympia - WA,2,0.011062106676399678
Olympia - WA,2,0.00099464263767002
Olympia - WA,2,-0.0015465231612325
Omaha - NE,3,-0.0031253493158146404
Omaha - NE,2,8.881019894035974e-05
Omaha - NE,2,-0.00031469834502784004
Omaha - NE,3,-0.00207036824431268
Omaha - NE,4,-0.00444978734012692
Omaha - NE,3,-0.0026772110722959
Omaha - NE,3,-0.0035342067480087407
Omaha - NE,2,-0.0038255240768194205
Omaha - NE,2,-0.00381121989339588
Omaha - NE,1,-0.0028344150632619797
Omaha - NE,1,-0.006055795773863759
Omaha - NE,1,-0.01022962424904102
Omaha - NE,1,-0.0047468019649386005
Omaha - NE,0,-0.0028493335470557196
Orange County - CA,2,-0.00146356375189498
Orange County - CA,1,-0.00325853741960598
Orange County - CA,1,-0.002173847251106021
Orange County - CA,2,0.0031681942171417204
Orange County - CA,2,0.01217699557309972
Orange County - CA,2,0.017862795758992422
Orange County - CA,3,0.018100697360932803
Orange County - CA,2,0.01593074556440112
Orange County - CA,1,0.01269199773669242
Orange County - CA,1,0.00884117670357224
Orange County - CA,1,0.00179787762463094
Orange County - CA,0,0.0141022367402911
Orange County - CA,0,0.009008075483143339
Orange County - CA,0,0.012837898172438139
Orlando - FL,4,-0.006110066009568899
Orlando - FL,4,-0.011935326570528478
Orlando - FL,5,-0.006645246242987861
Orlando - FL,4,0.00039276553143284055
Orlando - FL,3,0.00481792500067966
Orlando - FL,2,0.0111014449037611
Orlando - FL,2,0.01169827636331312
Orlando - FL,2,0.01616952028125516
Orlando - FL,2,0.016266120225191038
Orlando - FL,2,0.01351171545684334
Orlando - FL,2,0.001965952478349199
Orlando - FL,1,0.0217974528670312
Orlando - FL,0,0.01833308786153804
Orlando - FL,0,0.006114766001701459
Oshkosh-Neenah - WI,0,-0.0027429835638031
Oshkosh-Neenah - WI,0,-0.00074854332488028
Oshkosh-Neenah - WI,0,-0.0019086176296695795
Oshkosh-Neenah - WI,0,-0.006003507482819239
Oshkosh-Neenah - WI,0,-0.00855384457390752
Oshkosh-Neenah - WI,1,-0.01058668317273256
Oshkosh-Neenah - WI,1,-0.011430754326283899
Oshkosh-Neenah - WI,1,-0.009916268195956899
Oshkosh-Neenah - WI,1,-0.00985859669744962
Oshkosh-Neenah - WI,1,-0.01064858473837372
Oshkosh-Neenah - WI,0,-0.008873751014471
Oshkosh-Neenah - WI,0,-0.0182923955842852
Oshkosh-Neenah - WI,1,-0.02008439060300582
Oshkosh-Neenah - WI,1,-0.013444607146084258
Palm Beach - FL,2,0.00140103702433408
Palm Beach - FL,2,-0.0031473482493311203
Palm Beach - FL,2,0.0005467997398227399
Palm Beach - FL,2,0.00982566936872896
Palm Beach - FL,2,0.013353105774149238
Palm Beach - FL,2,0.01390242883935564
Palm Beach - FL,2,0.01255316492170088
Palm Beach - FL,2,0.00853213462978596
Palm Beach - FL,2,0.00853962227702136
Palm Beach - FL,1,0.007240229472517901
Palm Beach - FL,1,0.00189144089817996
Palm Beach - FL,0,0.034459074027836246
Palm Beach - FL,0,0.031220716051757264
Palm Beach - FL,0,0.02508063234854484
Pensacola - FL,2,-0.0013475559186189997
Pensacola - FL,2,-0.0060842959675937195
Pensacola - FL,2,-0.004731195280328339
Pensacola - FL,2,0.00078969351015986
Pensacola - FL,2,-0.0011110763531178402
Pensacola - FL,2,0.00172774642705916
Pensacola - FL,2,0.0002897293306886801
Pensacola - FL,1,0.00098027633503076
Pensacola - FL,2,0.00599916568025944
Pensacola - FL,2,0.01107256188988682
Pensacola - FL,3,0.01007089652121064
Pensacola - FL,2,0.014973036758601599
Pensacola - FL,2,0.010152317397296379
Pensacola - FL,1,-0.002445965074002781
Peoria - IL,1,-0.0020711421500891206
Peoria - IL,1,0.0006076928693801399
Peoria - IL,1,0.0020404335577041193
Peoria - IL,0,-0.00050820834003386
Peoria - IL,1,-0.00500939930789168
Peoria - IL,1,-0.00786959081888194
Peoria - IL,1,-0.01045200154185292
Peoria - IL,1,-0.01515507316216822
Peoria - IL,2,-0.01548089971765872
Peoria - IL,2,-0.013739832211285802
Peoria - IL,2,-0.014427306875586483
Peoria - IL,2,-0.012101639807224219
Peoria - IL,2,-1.5336740761960622e-05
Peoria - IL,1,0.009012056048959518
Philadelphia - PA,4,0.010590558662079261
Philadelphia - PA,4,0.013236644747667
Philadelphia - PA,3,0.01126194100361318
Philadelphia - PA,3,0.007144318590872001
Philadelphia - PA,2,0.0006694420706480997
Philadelphia - PA,2,-0.0031493120826780402
Philadelphia - PA,2,-0.00369019024074074
Philadelphia - PA,2,-0.00369743220508094
Philadelphia - PA,1,-0.00191713869571684
Philadelphia - PA,1,-0.00078668631613256
Philadelphia - PA,1,-0.0028504587709903798
Philadelphia - PA,0,-0.0009566793218255198
Philadelphia - PA,0,-0.00287447292357684
Philadelphia - PA,0,-0.0035358903929591
Phoenix - AZ,3,-0.011925211502239099
Phoenix - AZ,3,-0.01524842386133966
Phoenix - AZ,3,-0.013483271794393662
Phoenix - AZ,3,-0.00411573951132598
Phoenix - AZ,3,0.00574081684462722
Phoenix - AZ,3,0.00825785091146824
Phoenix - AZ,2,0.01087707523256534
Phoenix - AZ,1,0.0137367764487862
Phoenix - AZ,0,0.02023655138909812
Phoenix - AZ,0,0.0252251479774713
Phoenix - AZ,0,0.02593617960810656
Phoenix - AZ,0,0.03928957153111696
Phoenix - AZ,0,0.026736957672983418
Phoenix - AZ,0,0.010622084606438901
Pittsburgh - PA,2,0.0015429551247507403
Pittsburgh - PA,2,0.00491356044076382
Pittsburgh - PA,1,0.00439239232800898
Pittsburgh - PA,0,0.00259700207971036
Pittsburgh - PA,0,-0.0030077591072768
Pittsburgh - PA,0,-0.0074232943356037
Pittsburgh - PA,0,-0.00935468645766374
Pittsburgh - PA,0,-0.01065988028421994
