placebo_coef_lag1,placebo_coef_delta
0.00159826886764415,0.006749044678506963
-0.0009674133821424775,-0.0009598332323734581
0.0009387781505914861,-0.0037830000345559574
-0.0006405417181060267,-0.003946631149407021
2.849130990134405e-05,-0.0016688336860427012
-0.0036321040113580887,-0.0008548089772572075
0.0010003676849078926,-0.012414877824845736
-0.0006587078480120885,0.012337311627747644
0.003206566888454042,-0.00029208867078956465
0.0013446201100016078,-0.0018998119609016097
-0.0013262196747762128,0.001357402120794935
0.000362539351793815,-0.0032874564364931713
0.0008035638381898292,-0.0017948322455340268
0.0013087704855778677,0.006877998431212993
0.0020496484101558223,0.0029908213164009743
0.0006407488923649306,0.00250768791924769
0.0005888174298160225,-0.00614388398848001
-0.0011694569432047378,-0.002966576426833525
0.00015870828370701472,0.003069551640447765
0.0012491221018352914,0.009100136551776236
-0.001333734545144534,0.0023553237008056595
-0.0004156283798538559,0.000441030666301162
0.0003363612392396324,-0.008509588355416622
0.0014421754661545843,0.004345999959454519
-0.0013008761491692163,-0.0033988788524961754
0.0004076482711959416,0.004338771007401351
0.0018919899090002572,0.0026630068482601885
0.0021673613650905173,-0.0002488870032640636
0.002593748889894533,-0.0002063660182688064
0.0013767317798142307,0.0026618684242504242
0.0026060875804962973,-0.005054926247238102
-0.0007211961579167232,-0.004332518677211673
0.0013315217445932336,0.00747209282980267
-0.002566344791587106,0.0007646136551735758
0.00020863674124084285,-0.0017240719132687289
0.0013247674083191085,-0.005012711425878534
-0.0013728377762895713,0.009280623593258642
-0.0005304781354118131,-0.004055137245674353
-0.002600236571076484,-0.009274146776601024
0.0004211544644845762,-0.010058389808492612
0.002810084600988367,0.001867329027453237
-0.0005539611726426932,0.01038611216160704
0.0013420376503657432,-0.005111078839779051
0.00041386299893741096,0.009958320345628942
-3.6231147133274456e-05,-0.010915215230302292
0.001277108317428292,-0.0011636214790818511
0.0012684809309897159,0.0012269236245661802
-0.0005695983798117016,-0.004676975722321416
0.002570196219195232,0.00382004089608388
-0.0005223277762183283,0.00919038365173926
-0.0024567687202179077,-0.004824492040370612
-0.002774046228284485,-0.006946729935190066
-0.0005002759060199731,-0.0002583943409915508
-0.0024179076529213983,0.006673665134172689
-0.0005551317572638713,3.877801585700799e-05
-0.001146364105945642,-0.006847053208592416
-1.723933711366985e-05,-0.006305346741159242
0.001430299250419293,0.0028824247452333925
0.0004111197646874714,-0.005477082709958143
0.003848831648740048,0.00208608349989659
-6.428456858886867e-05,0.004431894670402476
-0.0025697886212545976,-0.0020077252254278332
0.0011566223935948934,0.0018659224134614676
-4.2250979333616986e-05,0.009576732550461702
-0.0015597706384009014,-0.005895593331268228
0.0010739309899783348,-0.0018354936931346399
9.465099578648282e-05,-0.000657383506164554
0.0002656920126334677,0.00959828830302691
0.003987060391200608,0.000932822590235413
-0.0006296799067679801,-0.0022025914901041767
-0.0027887884040751687,0.00859677720340685
0.0003583370028869643,-0.009579808896638993
0.0018283859415501836,0.0035126610143418635
-0.0013148421907532824,0.011779238421147302
0.0026041553608267655,-0.0006458856369173071
0.0009504418727212932,0.004824160598296265
-0.0027298474660739126,-0.004963636849259901
0.0009135405071360865,-0.0026738923274593953
-0.0011201801733127417,0.0012751401978394097
-0.0013412091759341526,0.007541335640879787
0.0007391971599357706,-0.007262558167657504
-0.0014748485101913887,-0.0017637843107454027
-0.0011026283362567727,0.011118346725255225
0.00024735429710786156,0.0030038508573191278
-0.00018984291820620255,-0.0006194002165356529
0.0025766781762018363,-0.011492651788019474
-0.0027724488100391363,0.001097856864984652
-0.00037111402388767377,-0.0022210602676128208
0.00026182987197093864,0.009089738189295756
-0.0019966096562743225,-0.004458539153639172
0.0023435840698935693,0.0040152943256781615
-0.003024345654831613,0.0014553389268067585
-0.0002343597090186792,-0.006693235000757568
0.002316540304289808,-0.0034132373146844213
0.0030031519243422056,0.0027695361612919867
-0.0005389602674468058,-0.006357621767418537
-0.0006051664171267406,0.005968249723249669
-0.00012063350787614683,-0.013678067912752475
-0.0026510501818092043,0.0015368683075216347
0.0034617740329491034,0.003826311485834126
-0.00021123953162292277,0.000364521768612361
0.00396034011305618,0.0016423118421536578
0.00013269400934884848,-0.0016833664081100852
-0.0019752953782196793,-0.005334839246060409
-0.0004498842355796063,0.0029227253485155126
0.0007313969465508275,-0.0039148585147888975
-0.0017104045108275883,-0.003342628859643219
-0.0014736648788262318,-0.004476965711335798
0.0002340006845508468,0.00041622654377799443
-0.0008434235580447987,-0.009273755715710891
7.196153835203744e-05,-0.002256431980232467
0.00189718653153643,-7.024771179479203e-05
0.00012960995016637468,-0.0005156724513263205
0.0005706448438030223,0.010246125292134332
-0.0013286190542521668,0.003108517059843826
-0.002764271330143263,0.0009542797908546487
-0.0031901468589645415,0.0007682027757516729
-0.002773352178824331,-0.0004665703534763289
0.0015422199899067653,-0.001484200216671952
0.0002292178288456359,-0.01210460884938574
0.0007762691211195036,0.015229356942110882
0.0009391862704213995,0.009770839386018302
0.0006189190275366636,-0.0027724249518531123
-0.00025984898615233115,0.001577051254668877
-0.0027214404181919298,0.00022156231979274905
-0.0020908439719133066,0.006106915339647264
0.0004254132136915838,0.0014061306750999026
0.001418902982323178,-0.004574171707208359
-0.0011593379842212439,-0.007767138262500366
0.00025188841212923577,-0.00566918009277642
0.002957397791743317,-0.005359425620299667
0.0012199366791699666,0.0029655878501942956
-0.0006766602604901721,0.006143729668580382
0.00010367595107453525,0.0049532687402379875
0.0005390222611458688,-0.004861141034978472
-0.0011033329404154019,0.00757486714918747
8.346791726039698e-05,0.0030468272492433436
-0.0015910809448592092,0.00041329295923838875
-0.0018452951814685932,0.005729288929292582
0.0031849643436588962,5.2427892084426584e-05
0.003977206232632076,0.007005702344180158
0.00046896068023631593,0.007713137388543533
-0.0019341657237394445,-0.004490744175217258
-0.0010441333308484385,-0.0002551945262995088
0.002734510072369358,0.0002619266331221137
-0.000980682987934534,0.005886815631117581
-0.0005714358973427397,0.0009259867070385476
0.0009332417750115523,0.012922466747358275
0.0013127437465956012,0.0018346845691322173
0.00041493581349275207,-0.0011106903533732548
-0.0008096834254448699,0.006337282879038152
0.00047789045993329546,-0.006524474938203121
-0.001121829739567597,-0.006517437436400644
0.0030708223646761707,-2.1907251834924976e-05
0.0013768608244525756,-0.011247498245930666
-0.002744761482703052,0.0004407517276927564
-0.0008138772021627412,0.001421418018516812
-0.0008162859293627287,0.010177297101918717
0.0006172654842326559,0.0004405350605104911
0.0009560504208582561,0.003407956783709814
-3.5952922637231275e-05,0.000282912709016138
-0.0005509378576092147,0.0006399945159745543
-0.001685605498746231,-0.0026190864327288654
-0.003106283902764299,0.0005981551298789789
-0.000965395221399652,-0.002979449258177407
-0.00016122263213044479,-0.010899348158223765
-0.000290756946193637,-0.008921314066852565
-0.0023857276644321675,-0.0049746498961428685
0.000524361076069234,-0.0001991603815212332
0.0005253208351620565,0.0005035739926497869
-0.0007471898185558557,-0.0034138466092658924
-0.000689953619044372,0.0011294433048543396
-0.0013406845921258462,0.0012340253115921845
0.005134582139619853,0.004945228925640025
-0.0015697063051210356,0.00525779894310894
-0.0009975557985435863,-0.002483306345409992
0.0019427363736149185,0.0005170117030288855
-2.5053104057913198e-05,-0.014142744425513288
-0.0006957646676896456,0.003515432028689862
0.0008563813935108196,0.002234690186296047
-0.0032667833817847866,0.004224364839732359
-0.0006831859779398998,0.004011602454100336
0.0007395671587030029,0.0026018349748296423
0.0015281968967684268,-0.001492233265078092
0.0006715970287513972,0.004319573049735368
0.00097847886804759,0.007062829455397855
-0.0008397454167410591,-0.0009355115812771384
-0.00011379239504052239,-0.0046299981292643256
-0.0013215216529460726,-0.00270724823835521
0.002384189652804309,0.0025592581526028713
0.002753284454443753,-0.005991438288731528
-0.00041712872508182955,0.0010557639798706112
0.001128728568768858,0.002786870646669
0.0013436216175233859,0.010496839990834964
0.0010914261467750467,-0.0005372194501086668
-0.0007467625985773221,-0.0027970309779663804
4.625344423716339e-05,-0.000571372120206671
0.0016307926965838733,0.0020568568943131593
-0.0003945022755930385,-0.0011112669801041557
-0.0013705991889429018,-0.004188251169827986
-0.0039023234384502462,-0.006923281415665196
-0.0009597494650182983,0.004272599221430678
0.003100522911800668,-0.011667911494974393
-0.0021940185254926718,0.011725943042529352
0.0012307355712402684,-0.004399695520714913
3.346539439737236e-06,-0.0010188831091020101
0.0005097449182002288,0.0004591761344351942
-0.0022743543990419476,-0.006080895730516815
-0.0012794887028536699,-0.0005564084944636908
0.001429809918956043,-0.009995405209521848
-0.00035364687547632473,0.00626044840921374
0.002806008026215049,4.2908031549659054e-05
0.0007883516671093325,-0.007188629823498833
0.00258787946202859,-0.006438891341193151
0.001078140910875515,0.0013719956028046653
-0.0007752901275731734,-0.002788516331927191
0.002110892762992543,-0.0026642785697581204
0.0016773409063181516,0.001319809005332724
-0.00038234833741876715,-0.0017017778895682808
-0.0013522705360010125,0.005719566012667363
0.0004641132569920161,-0.008412431656488202
-0.0005956196035579612,0.006985557551007403
0.002292861868704032,0.004804570882860579
0.0002716377877688672,-0.003701074868701737
0.0027519930316120987,-0.00043890828813772923
-0.00043809712886331697,-0.00469884002742216
0.0005099862422054686,-0.0013497312866491066
-0.0016832480626291814,0.0032281284927655543
0.0023381131371429296,0.007533657606294335
-0.00031409790769568527,-0.011686854590633098
0.002017527873590953,0.0058982223978342
-0.00029998915464997963,-0.0017539677332441938
-0.00048682744495917433,-0.0045941142901606774
0.0010602855723189355,-0.009283407259526174
0.0029320098146931365,0.002176854552917598
0.0021675963978067215,-0.0026290482243924167
0.001052089045443269,0.00788611695727375
-0.0019532307599374058,-0.0011246683463554859
-0.0004172417063021565,-0.008848399141584163
-0.001800376329949242,0.005626593306608789
0.002864536092073238,0.001366521248222462
0.0019324949602823572,0.002602391209262947
-0.00045178712187125646,0.0006292717938624883
-0.0007882285266076385,0.0011461193743127077
0.000567093631577467,-0.0045416917668353145
-0.0017160812284431404,0.002153548427394163
-0.0029300166403596643,0.0025866752203320647
0.0019136487489571292,0.010869883244696026
-0.00047430355099900757,0.0012066634362294772
0.0006401324710006292,-0.013081463567221202
0.0009036979795829047,0.0029345069866505125
-0.00027215500998302954,-0.012695156579810692
0.002628952536594631,0.0007314558743809244
-0.0021276811321782234,-0.0001456659016578657
0.0013163179426747623,-0.002837729801418151
0.002647229431414475,-0.01086420308670046
-0.001659952030010442,-0.0004720025073778285
-0.0004771681716997036,0.004218723269441763
0.0007105078104887182,0.00205389895393532
0.0003835257991563064,0.00024228342203696626
0.0007271105871176412,-0.010427959451766996
-0.0004873965316875847,0.005740855966204692
-0.0008757020103288931,0.0014669195318307109
-0.0025844014863890263,0.004610544016742191
-0.0013415570826448698,-0.004700789554262676
0.0007600877841534943,-0.018888801659430757
-0.0011697549845138462,0.004298633589075659
-0.0009690178678449661,0.0029507844346518463
0.0011433526275869735,-0.0037784610269669147
0.0005142847928856383,0.0058634398160076736
0.0026780125710721674,-0.0019806652443981956
0.000930583509448541,-0.01230988738982678
-0.00027175108648095546,0.0055891963774841145
-0.0007895681798420063,0.0001222624396752262
-0.0017431092355576746,0.004451262074614728
0.002973623328724928,0.0050043101231350305
0.0017583478554034756,0.0028772042397378636
-0.001649842228886035,-0.0014941912791477338
-0.0005158800697003236,0.0005161621475916768
0.000846898067525631,-0.0035540786452172334
-0.0001239167603762221,-0.009608813271324389
-0.0005727460329687247,0.00012853278469114333
0.00015676289361504526,0.003993452955229825
-0.0008404321929591816,0.007200444850983044
-0.00046999698403188286,0.0013181621826314396
0.0003995812840922856,-0.001648762052076266
-0.000887444050829845,0.0026299954628582894
0.00031165975390409187,0.0009903231103824746
-0.002491850118946854,0.0037838390952849225
-0.002488939524759907,-0.0057600406655727
-0.003617431471553351,0.0026942239887716864
0.004769020941819908,-0.000819425986113488
-2.8449030655724465e-05,-0.0017912838391094703
-0.0017773276683143242,-0.00011752178102712296
0.0019059772404159585,0.006156952580851898
-0.0012668708394849304,-0.009330883741918181
0.0008046305496425072,0.006047544950860165
-0.0005948471976250884,0.001025941391680274
-0.0005058036631140807,-4.376302380969448e-05
-0.0014217824302679258,0.0032636556060130465
0.0008851636188275181,-0.006056896734229136
-0.0027816866073177918,-0.0008642060896237321
-0.001467773009493306,0.0014945884821463346
0.002351798713756997,0.007319139513705822
-0.0002679494555731712,0.0017358751887943643
-0.00025806382968310493,0.0013989380578279867
-2.589028501772814e-06,0.007191312524301651
-0.001841820998770509,-0.00852284764789457
0.0025521808837326424,0.0018831118052779672
0.0016098234260501759,-0.0024258188843514173
0.0021986805977712103,-0.001352554927511859
0.0007324227107824764,0.006236848509671629
0.0007231066835064298,-0.0029141037197586393
-0.0003602023396927213,0.001991131818128429
-0.00181107935539742,0.004077124026776304
0.0023523245011227885,-0.008205530647766118
0.0008889155918060228,0.0010662466279686789
0.0004659226163451719,-0.0045177224782432775
-0.00022690592750993947,-0.0033177996979361878
-0.0006532724103696935,0.004992162799228388
5.352210021744565e-06,-0.0050552203489273445
0.003228714278855854,0.0045883638598374875
-0.0008281305921812645,0.0004418276620268112
0.00041366656162798384,-0.0004601376406669742
-0.0017626651130699463,0.0021451599685217457
0.0008022910280687783,0.005003279281504689
0.0016094059482747985,-0.011433880825379406
0.0014599759199068448,-0.0044172961638834305
-0.00040679388345454224,0.011421754478089666
-0.0001822388697788734,-0.0054354837709433635
0.002074588367468382,-0.0016356155965908605
-0.0016963382077928497,0.004563486091349056
0.00035599354644152216,-0.0012466614958994999
-0.0022777193967084314,0.0026912135432117425
0.0016991227034933115,0.0007306001000395194
-0.0004641637241444354,0.005365384424373128
-0.0009611536629146735,-0.0058898815993951555
-0.0016226896853098044,-0.00423126244714635
0.0010224764859146308,0.002592301378874316
0.0013745009311742315,0.0006391280823913685
-0.0016851024575365618,-0.004606570257008804
-0.0016081587780771044,-0.004979168355314543
0.0007389960087884907,-0.020937503470317642
-0.0019559430774684305,0.005415352701294234
0.001304676251113571,-0.0014555475519476503
-5.001317931369242e-05,-0.00472650429771046
0.0007990375245185957,0.004437968477528176
0.002345128695344519,0.0020486375597040334
0.0019627728875731285,0.00205763366870989
0.0028031074650965086,-0.0016901583955425336
-0.0011903409280744177,-0.001572247786950927
0.0008043496934336559,0.0017040269655427746
-0.0018400522268730943,-0.007157425813578215
0.0008892736458248078,-0.002932662350754704
0.0024802207118938156,0.005572533376274248
0.0003051070070529887,0.0019166001656804343
0.0007408406405372032,-0.008841556917374958
0.0009725690051250506,0.01459427484411272
-0.0008912836141213769,0.011755975766488975
-0.0006905071616490429,0.0027272077536188103
0.0020763721659300335,0.0006715766421054911
0.0012142270327313118,-0.00035317891270480605
-0.0022926118863068955,0.0017705496949454724
0.002037095246439998,0.008075301195724032
0.000381396458922484,0.002842566207462338
0.0034445329223426833,-0.00998469895903131
-0.0016259209900737997,-0.012185894227993443
0.0013758259792649933,0.0040470044444649205
0.0008990116304273531,0.0005122438230984735
-0.0026986698392377417,0.0012693904208505372
-0.004006101682072446,-0.008114152978404296
0.003808193736306514,0.004788017332220737
-0.0004748049631051097,0.00037896266154404545
-0.0003423674452194013,-0.003930559496976846
-0.000818347081134909,-0.007380152989442585
-0.0012951654408061807,-0.009805995295485386
-0.0006834904278393229,-0.00449205385762183
-0.0014121503464448566,0.006207262539659973
-0.0005847078055788668,0.004798616221454189
-0.0013485400128986581,-0.011957484051598605
-0.0008660399500892344,-0.00559310697340205
-0.0023237847930078544,-0.006762591133118297
0.0021209637436121857,0.010086142835786228
0.0013205021471804658,0.008798130870227865
-0.0011668421380150824,-0.0008784494041353281
0.00043330948383105453,0.005614392060292567
0.0004974666727965778,-0.004380800479478734
-0.0009153870620197189,0.009879070956261051
0.0038695654935883665,0.00811110408480399
0.0031689111556042204,0.0028530989749168765
0.0014120902523943846,-0.0062782536984748805
0.00022346921384376522,-0.002142932955455028
-0.0009755030570329905,-0.00784723646246044
-0.0008623818608334639,-0.01001048406247678
-0.002122661896711306,-0.0002136980317861657
-0.0005986366863536414,-0.010840886219883394
-0.0008602832661437279,0.0005740823802765356
-0.0006071471747257249,-0.002744024385510508
-0.0018334851277472903,0.007537556628911593
0.0011447856131516357,0.00549015149492868
0.0026826687726751466,0.0021842622734519045
-0.0012010495650716618,-0.004354921342308596
0.003118639364132917,0.005171898676010238
-0.0013694151866984845,0.00410227041007775
0.0003051657777834647,-0.006258720362356753
0.0006394140543775603,-0.00570330123133912
0.0006146001495180135,-0.00046592606878569483
-0.002231655832734761,-0.001378662798877663
0.0007651254314687034,0.002366594678020918
0.0010501192351975077,-0.006029970160947842
0.00169356968149498,-0.013456890855879151
-0.0005507614385507913,0.010039549053366136
4.254186892039428e-06,0.008374860565799929
-0.0006957771424460576,0.0017374718988335263
0.003791099889465296,-0.002618268713434111
-9.784924951722019e-05,-0.0013338140728393017
0.0011553261806942806,0.001149268432500347
0.0008864513799286743,-0.0036693557641165587
-0.0004359364980669087,-0.002683815473133808
-0.001282456565469689,0.00036431220388837693
0.0002007837905833221,0.0014596567860018716
0.001491312659646695,-0.00037964652537606777
0.00027031769291236297,-0.00434321399870667
0.0017194477903123165,-0.001377524070321942
-0.0006736808053479145,0.0011874839025582307
0.0008930081355632348,-0.008600305057971274
0.0007215675750030606,0.0035236815288527865
0.00027595509873800403,-0.006396634603407058
-0.0023759367893063568,0.0034178659798196434
0.002838805572483943,-0.0003017455514753387
-0.0014257598098465173,-0.0016491627096282783
-0.0014639403259144367,-0.00221001076638027
0.0017859909446801775,0.006117512226702759
0.00031388015357499983,0.012983589729792033
-0.001347180800412844,-0.0023094732079044678
-0.00043414751235184987,-0.0002812901323981748
-0.0019738238442238674,-6.54639506260489e-05
0.0003183060204504176,-0.0016914098221661215
-0.0012694506880688372,0.0047257602402750835
-0.001375790277436484,0.0002035789199898533
-0.00037282399712933076,0.0018424994054388937
-0.001844147394537997,-0.011406818509031738
0.0030875559751876486,0.0031455845020825447
0.0009889374954581347,-0.0030439749166903444
-0.001929071425434067,-0.004860337447879782
0.0012800780474586505,0.001630231271843783
0.0017156009659755535,0.007188766992590465
0.0014292395690797739,0.006903466638202058
0.000432155185384745,0.0030345795398940894
-0.001690300486955984,-0.00580478303752483
-0.0006149700883506626,-0.001900634865849135
-0.002420403265766829,0.003469204149436128
0.0006723206232926957,0.0037474971401255846
5.9016712483705495e-06,-0.003244399411314196
0.003350116586015647,-0.0016808689831556652
0.001414985785174213,-0.007175809472791805
0.0013260297329839225,0.0029788544643679924
-0.0009456577206244166,0.0020427602117291097
0.005494174749181233,0.0039571283975900024
-0.00021277243195196849,-0.0021274357043704227
-6.0738238454713406e-05,0.001620053852003512
-0.001629094963416013,-0.001374348472367447
0.0009659934379775976,-0.003947610716253509
0.0006848556317730214,0.0014983608159644046
-0.0008070183494531476,0.003164499126638369
-0.00015030946645469684,-0.0018751258263051953
-0.0016490643346033977,-0.0032693525254912383
0.0019871090684044196,0.006934454483381071
-7.621542724719758e-05,0.004489638845175758
-0.000607681779506486,0.0020880426992968795
-0.00337372242028986,-0.001295780658166202
-0.0009910079610027697,-0.00550979577985468
0.00098854232056851,-0.0009944596927294268
-0.0015588990513928022,-0.007267252985456901
0.0015038729054007204,0.0035625358804626207
-0.002601259919241763,-0.0035387702764189443
-0.001536918832381479,0.0074867008100104795
-0.002836489934935214,0.0020290945548862667
0.0015092994679266004,0.0054942383092562615
0.00014956649620534335,0.0013503806860846583
-0.0015070384868818734,-0.004686321971026479
