met_name,year,real_rent_growth,real_rent_growth_next_year,density_rented,bedroom_density_rented,real_relative_rent_growth_next_year,supply_growth
"Mobile, AL",2016,-0.008126941989578201,-0.0067114538961239,2.419495052251919,0.743314657180848,-0.0085625220090151,0.0
"Boise City, ID",2020,0.0418531036667671,0.026684515735580408,2.249401476918927,0.7001878811415616,0.009362354874610852,0.10424436156988101
"Greenville-Anderson-Mauldin, SC",2007,-0.014705711925324397,-0.017991832147688902,2.346171026821263,0.7242434688769316,-0.025868119904771482,0.02628374264258169
"Omaha-Council Bluffs, NE-IA",2009,-0.0532394896294413,-0.01289108992418677,2.2095898823256044,0.7492767815936694,-0.005524054984562099,0.014634565778159931
"Las Vegas-Henderson-Paradise, NV",2017,0.0281580120808296,0.0484618160882149,2.7134427108945416,0.8304234582279434,0.034995803609490395,0.021905798227887456
"Ann Arbor, MI",2010,-0.00819367150174856,-0.011356217703240402,2.1104751924549596,0.6986996870976135,0.0075741005130112,0.0015549901046084252
"Charlotte-Concord-Gastonia, NC-SC",2020,0.008635451897248299,0.06315932478614,2.3469693693693694,0.75162746982568,0.04583716392517045,0.055454598404100414
"Greensboro-High Point, NC",2018,0.031260820851579704,0.0251840419260025,2.2943160976594705,0.7330458928173024,0.012148408219218254,0.010924882947682703
"Omaha-Council Bluffs, NE-IA",2024,0.006053095402585997,-0.006639251517057403,1.9956384067477626,0.7015760789512446,0.012559215538203734,0.020787311673161408
"Phoenix-Mesa-Scottsdale, AZ",2009,-0.0955776653285561,0.0013693563793372998,2.938415581882698,0.9219498031526793,0.008736391318961971,0.025999252081283515
"Greenville-Anderson-Mauldin, SC",2024,-0.012335028780234299,-0.02907169799685478,2.1784300605435214,0.6852211090063978,-0.009873230941593644,0.06268964444098654
"Sacramento--Roseville--Arden-Arcade, CA",2005,,0.006346418273565298,2.518124100321618,0.8168288999501303,-0.0070326272398233,
"San Jose-Sunnyvale-Santa Clara, CA",2017,0.009946977022927302,0.0207749743023071,2.9264977296030468,0.9972596722587987,0.007308961823582601,0.012312927131693532
"Spokane-Spokane Valley, WA",2007,0.011741533925834699,0.00910459676071882,2.1613770844540077,0.7157802681868238,0.001228309003636241,0.004159066034294053
"Stockton-Lodi, CA",2009,-0.0828362933393059,-0.000758365526371001,3.102109012570841,0.9225071162848261,0.00660866941325367,0.0
"Wichita, KS",2006,-0.008817102077487,-0.0163841954860058,2.1870335555175755,0.7236142068829021,-0.0028025554493069996,0.015162840363053924
"New York-Newark-Jersey City, NY-NJ-PA",2023,-0.0127735352370996,-0.0083811807460909,2.302549177246491,0.8541891748839419,-0.00010742153972389916,0.016556072396993013
"Houston-The Woodlands-Sugar Land, TX",2008,0.026955838624982797,-0.046894923507743796,2.6075379074686165,0.8999338501252122,0.01262204162776475,0.04422710128924008
"Denver-Aurora-Lakewood, CO",2022,-0.0284525912526531,-0.0218782657984753,2.0894728430857743,0.7360229940335501,-0.006401018239557752,0.0298456704555956
"Huntsville, AL",2019,0.0335519789842129,0.024845789998039196,2.1137300702518096,0.6722741573286657,0.007575378753244846,0.015036506903780814
"Houston-The Woodlands-Sugar Land, TX",2007,-0.0031790770086612963,0.026955838624982797,2.6198971528249313,0.9021625200811915,0.019079550867900218,0.025236188883894627
"Portland-Vancouver-Hillsboro, OR-WA",2009,-0.0721902853842316,0.0035197336379956985,2.3937395659432386,0.7873241742430328,0.01088676857762037,0.01937167835466524
"Hartford-West Hartford-East Hartford, CT",2006,-0.0107165642707376,-0.03466257028832698,2.1807828628719093,0.7526035194417235,-0.021080930251628178,0.00543316332790017
"Los Angeles-Long Beach-Anaheim, CA",2012,0.0014227041226148977,0.0109377572030458,2.9299375166173105,1.0557740656253858,0.004953644238412349,0.0011656076672971077
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,-0.0015802091270055996,0.0061654833766685005,2.3486429893301937,0.7798865594086294,-0.0061065666377543995,0.013701259090192531
"Lincoln, NE",2024,-1.0621083510398838e-05,-0.011216515706777602,1.9839298496778812,0.6813136837965068,0.007981951348483535,0.025420305167966686
"Sacramento--Roseville--Arden-Arcade, CA",2010,-0.014125845950138122,-0.0190767495989971,2.6848484051817625,0.849937580625026,-0.00014643138274549744,0.00013352498095305418
"Tampa-St. Petersburg-Clearwater, FL",2017,0.013443264413516998,0.022186434642330197,2.5183713655280284,0.8128933522760996,0.008720422163605697,0.021118559257339953
"Corpus Christi, TX",2018,-0.001129643245681801,0.013123675355052898,2.601558393370644,0.8526160051073661,8.804164826865107e-05,0.015377139088479295
"Fort Wayne, IN",2009,-0.0436057194169102,-0.014077402566135228,2.2220019821605552,0.7277803025384665,-0.006710367626510557,0.0
"Dallas-Fort Worth-Arlington, TX",2014,0.0222159012842045,0.050079320261385,2.567210183170407,0.8676299136624366,0.0235601253807545,0.020563437538111306
"Winston-Salem, NC",2008,-0.017961376036853802,-0.058226558103734,2.395862924912087,0.7676869440725373,0.0012904070317745486,0.045323849878934626
"Baton Rouge, LA",2007,-0.017884086767133697,-0.017070724319071803,2.241552516546617,0.7318521018762428,-0.024947012076154382,0.03893530596743833
"Miami-Fort Lauderdale-West Palm Beach, FL",2007,-0.018091516518887497,-0.0421364872412395,2.61387014624464,0.9002260395886359,-0.05001277499832208,0.009934830064213897
"Gainesville, FL",2017,0.0215103284007721,0.018060247228399297,2.408478952464383,0.7552209459508302,0.004594234749674797,-0.0007795831281798785
"Hartford-West Hartford-East Hartford, CT",2014,0.014565268872963,0.017114964017774598,2.29208101948448,0.788676577790541,-0.009404230862855904,0.006603439853107154
"Kansas City, MO-KS",2014,0.0101267996865377,0.024391003588344604,2.329914518326701,0.7426858189322197,-0.0021281912922858984,0.014270899089187484
"St. Louis, MO-IL",2022,-0.015578490895358996,-0.0140064051602144,1.9980472801599791,0.6662614676995243,0.0014708423987031486,0.03518320119991429
"Rochester, NY",2015,0.0246725405400057,0.006297126863680801,2.1990705896162903,0.7493076910408044,0.001050360500812501,0.0105806653497878
"Kansas City, MO-KS",2023,-0.006092025921132102,0.005300650092231799,2.031137948760257,0.6819239886009535,0.0135744092985988,0.02966396292004635
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019,0.013077373721933398,0.004538265868290901,2.245914950416573,0.7661657999372027,-0.01273214537650345,0.01831664835831671
"Louisville/Jefferson County, KY-IN",2018,0.0104847501971874,0.0091657593039036,2.316031396326458,0.7489645537013112,-0.003869874402880648,0.037888451978589935
"Winston-Salem, NC",2014,0.010520616887794501,0.0228242731486816,2.4414151212553494,0.767981763354394,-0.003694921731948901,0.0
"Harrisburg-Carlisle, PA",2016,0.013745790798746101,-0.0024617544823474988,2.276615787892854,0.7426162780340951,-0.0043128225952386995,0.00021404109589041095
"Fort Wayne, IN",2008,0.0152386597661662,-0.0436057194169102,2.1373869741842486,0.6823978311075409,0.015911245718598345,0.004910626595953644
"Riverside-San Bernardino-Ontario, CA",2014,0.0231196455347404,0.0534387274478931,3.3683928616808947,0.9857714867941022,0.0269195325672626,0.0199890099233927
"Albuquerque, NM",2011,-0.014849457806366002,-0.0051348219442844,2.3059493758428715,0.7652340802749464,-0.003870855085551699,0.0037214466352776692
"Orlando-Kissimmee-Sanford, FL",2017,0.029393221486251803,0.020313090459362002,2.793436030868395,0.8617889293588267,0.006847077980637502,0.044837036504084715
"Salt Lake City, UT",2017,0.0050920762604885,0.0133478742101345,2.6584106444363225,0.8371753020147377,-0.0001181382685900012,0.05917034823284823
"Boston-Cambridge-Newton, MA-NH",2021,0.03424342032380301,-0.0173206974092407,2.142128848616064,0.7438210372614839,0.0005940217524766991,0.031992093415978924
"Austin-Round Rock, TX",2021,0.08090444709964001,-0.0371935639801903,2.0592387194353416,0.7386723790422849,-0.019278844818472904,0.0482240758803942
"Seattle-Tacoma-Bellevue, WA",2019,0.023549310037231395,-0.0315620490617905,2.2524268889686283,0.8006371657228756,-0.04883246030658485,0.036381290488977897
"San Jose-Sunnyvale-Santa Clara, CA",2020,-0.0954720863409195,0.005294576844646501,2.692706093320601,0.9335898602370662,-0.012027584016323055,0.022421160266263975
"Detroit-Warren-Dearborn, MI",2024,0.006221489699947399,-0.0144686438459158,2.101654947029304,0.6987811739199286,0.0047298232093453355,0.01057924411562225
"Albuquerque, NM",2012,-0.0051348219442844,-0.0108794883176055,2.4377222939854546,0.8056598477139548,-0.016863601282238953,0.0012700233520422796
"Minneapolis-St. Paul-Bloomington, MN-WI",2009,-0.055972375630908996,-0.0010191423665214007,2.179541064024218,0.7714804095209297,0.0063478925731032705,0.003107077004574025
"Cincinnati, OH-KY-IN",2021,0.002670750579311404,0.0005033340033607087,2.1127735765365183,0.7197968395627186,0.018418053165078108,0.006480517242671022
"Denver-Aurora-Lakewood, CO",2020,-0.00805925729571319,0.03714498188205001,2.2462310143724453,0.8077003830713332,0.019822821021080454,0.029462170273258568
"Mobile, AL",2007,-0.018773844415244097,-0.0141484324516368,2.4629030324823207,0.7331109406496958,-0.02202472020871938,0.010275356462506494
"Houston-The Woodlands-Sugar Land, TX",2020,-0.013348062089676396,0.016148619911148104,2.4320770008617107,0.8584782026120757,-0.0011735409498214514,0.035369910107744575
"St. Louis, MO-IL",2018,0.003400360048666999,0.017970278033351897,2.1566764145922606,0.7131559324432446,0.00493464432656765,0.018893119577575484
"Orlando-Kissimmee-Sanford, FL",2013,0.0120970880330238,0.0219405837046967,2.8003676850165027,0.8744254248216478,0.0096685336902738,0.028097366522634816
"Oxnard-Thousand Oaks-Ventura, CA",2009,-0.0804304189081726,-0.00043123847203730033,3.1052504579206563,0.9724693435922097,0.006935796467587371,0.0
"Jackson, MS",2015,0.027113963553812,-0.008089283029951102,2.6104080780671084,0.7916417745106961,-0.013336049392819401,0.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2009,-0.02010183194982386,0.035494297013111104,2.464121885814445,0.8306140680004019,0.042861331952735775,0.01908093336980224
"Charlotte-Concord-Gastonia, NC-SC",2009,-0.092724689006382,-0.0310118894870806,2.351888576304017,0.7344475728924382,-0.023644854547455928,0.041682218653704264
"Fayetteville-Springdale-Rogers, AR-MO",2016,0.003741614971838999,-0.015159890752393719,2.3951853176021927,0.7725344984432457,-0.01701095886528492,0.03938817277656099
"Mobile, AL",2010,-0.00900344763281226,-0.0196660700351171,2.5222737311235353,0.7802842388394093,-0.0007357518188654995,0.026940762780632947
"San Francisco-Oakland-Hayward, CA",2020,-0.1030956843204651,0.0013505225986977093,2.470981764843151,0.8963490140915924,-0.015971638262271846,0.016100925450741318
"Richmond, VA",2017,0.0204256505257301,0.0157189879574928,2.581983234157147,0.8045844773579798,0.0022529754787683,0.023248016094780374
"Atlanta-Sandy Springs-Roswell, GA",2012,0.008919409401369097,0.019349002623621,2.663153022852184,0.8183566059052392,0.013364889658987548,-0.003983576660927328
"Fresno, CA",2005,,0.0263657371820183,3.1989479616757466,1.0133849832822965,0.012986691668629702,
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020,-0.043517710760966305,0.019028038343860604,2.448339255462935,0.8563620106186816,0.001705877482891048,0.02915631776069387
"Baltimore-Columbia-Towson, MD",2021,0.032591045460178006,-0.034975572702614796,2.1688115425162056,0.7276786890180805,-0.017060853540897397,0.00876150438566335
"Buffalo-Cheektowaga-Niagara Falls, NY",2011,-0.0199732863441281,-0.005001302883374701,2.040841560854365,0.6582697474040947,-0.0037373360246419993,0.01102305289516483
"Portland-Vancouver-Hillsboro, OR-WA",2024,-0.0165800836883311,-0.03552436459243298,2.1238751665600515,0.7521932279246696,-0.016325897537171844,0.0368789400107265
"Bridgeport-Stamford-Norwalk, CT",2011,-0.02467779248060513,-0.005056283511567101,2.449592276689474,0.850603256642007,-0.0037923166528344,0.07591963214714115
"Wichita, KS",2023,-0.0027835900191326007,-0.0161232383005147,2.0933219761499147,0.7053036390770291,-0.007849479094147701,0.03042578865712808
"Gainesville, FL",2011,-0.021516076205688,0.001306801028203998,2.30448771172368,0.701244315310763,0.0025707678869366993,0.0
"Winston-Salem, NC",2005,,0.0382869120062561,2.4080820858809475,0.7560824915156249,0.0249078664928675,
"Worcester, MA-CT",2021,0.00799847449965671,-0.0240264658156319,2.182632822771231,0.7232933025774533,-0.0061117466539145,0.013136288998357963
"Syracuse, NY",2022,-0.002990001094667398,0.01972168961129,1.885461766162079,0.6543092985508941,0.03519893717020755,0.009170749193452026
"Las Vegas-Henderson-Paradise, NV",2009,-0.1077208674545822,-0.035340959935956,2.6596373880188517,0.8264968390700279,-0.027973924996331327,0.028853251023283902
"Springfield, MO",2006,-0.005856425750139199,-0.0222949832174149,2.1286570103811906,0.6809813534959733,-0.0087133431807161,0.06528138528138529
"Buffalo-Cheektowaga-Niagara Falls, NY",2024,0.006388148012029599,-0.006447887079715702,1.916165128902691,0.6276787140491144,0.012750579975545434,0.018197029910060655
"San Jose-Sunnyvale-Santa Clara, CA",2010,0.031155853733844798,0.0084539913475342,2.868012812460746,0.9609153679226672,0.027384309563785802,0.004101328931633289
"El Paso, TX",2012,-0.00906099572812319,-0.004788417956170099,3.01062925170068,0.9401947191764114,-0.01077253092080355,0.029145676981597615
"Riverside-San Bernardino-Ontario, CA",2024,-0.0150245039738541,-0.01943446093603969,2.9693800813609905,0.9067659356708403,-0.00023599388077855457,0.02366601359917022
"Atlanta-Sandy Springs-Roswell, GA",2010,-0.018989843114786152,-0.016168333506601303,2.6688633662594734,0.8410443618428289,0.002761984709650299,0.007055299053726642
"Chicago-Naperville-Elgin, IL-IN-WI",2021,0.005979449114276905,-0.015830123079149196,2.2062489371464507,0.76779935207324,0.0020845960825682033,0.017773597282594353
"Phoenix-Mesa-Scottsdale, AZ",2018,0.0459393475213203,0.0461567185011864,2.697088466747073,0.8598774967695433,0.03312108479440215,0.029407874147849178
"Rochester, NY",2014,-0.005451531622832949,0.0246725405400057,2.1471952471862874,0.7258166348656085,-0.0018466543406248023,0.027407719975083893
"Stockton-Lodi, CA",2018,0.0191973138609085,0.037009666779375096,3.1929449492250135,0.9343826403352075,0.02397403307259085,0.02429197772247897
"San Francisco-Oakland-Hayward, CA",2024,0.005142291726934398,0.0346065517199039,2.31409764802033,0.8427016633289416,0.05380501877516504,0.014987546165077728
"Allentown-Bethlehem-Easton, PA-NJ",2010,-0.0001246219347644014,-0.02161692912729311,2.3112273491500095,0.7736851979238322,-0.0026866109110415086,0.020818580937544257
"Jacksonville, FL",2011,-0.017023021271842,-0.00022303972427849955,2.554059284288128,0.7896224318662263,0.0010409271344542018,0.00010354914701390147
"Urban Honolulu, HI",2021,0.011792272886707311,-0.06788293503145706,2.609063256833122,0.8494040788741913,-0.049968215869739666,-0.00033910949845705177
"Kansas City, MO-KS",2007,-0.009770583311017995,0.017280136544852297,2.1990966372320964,0.7301355688191716,0.009403848787769717,0.017441108992794132
"San Francisco-Oakland-Hayward, CA",2008,0.0329203375919151,-0.0939805141683159,2.440400024294173,0.879173624375007,-0.03446354903280736,0.0028903215883310475
"New York-Newark-Jersey City, NY-NJ-PA",2021,-0.015620171466396292,-0.0303163241866512,2.4173690606840803,0.8908154589901941,-0.012401605024933801,0.014450765170108794
"Albuquerque, NM",2023,-0.020754174352075598,-0.0011804609574203005,2.120141283464633,0.7067098084070462,0.0070932982489467,0.025512416797088606
"Palm Bay-Melbourne-Titusville, FL",2014,0.020315155728446,0.0407373986040611,2.4664705966334965,0.7386651274157687,0.014218203723430599,0.0
"Fort Wayne, IN",2012,3.068421001430066e-05,-0.0023342917024459994,2.3451525092482726,0.7527388411360123,-0.00831840466707945,0.012960732353649723
"Albuquerque, NM",2022,0.010757143395813004,-0.020754174352075598,2.036541005291005,0.6954195145055504,-0.005276926793158049,0.0004905012545512857
"Bridgeport-Stamford-Norwalk, CT",2008,-0.00579866596251845,-0.0835218436117706,2.474416085423414,0.8374535169957577,-0.024004878476262058,0.011920743167051495
"Seattle-Tacoma-Bellevue, WA",2020,-0.0315620490617905,0.025450431367828402,2.172790172244586,0.7749532662221285,0.008128270506858847,0.023533545109865175
"Grand Rapids-Wyoming, MI",2009,-0.04816469429391,-0.012436255494639581,2.357172609656043,0.7786965223917939,-0.00506922055501491,0.0001960015680125441
"Salt Lake City, UT",2015,0.030842792878057503,0.0154452235294209,2.7770623711498814,0.8665159294223259,0.010198457166552601,0.053056049587067916
"Oxnard-Thousand Oaks-Ventura, CA",2020,0.038388993471130395,0.049813397786095004,2.9058047885787937,0.8904193654227073,0.03249123692512545,0.011080965300585463
"San Antonio-New Braunfels, TX",2010,-0.0040475938315916,-0.014056453397887199,2.625248688105257,0.8525780936053914,0.004873864818364403,0.011100705950151274
"Richmond, VA",2018,0.0157189879574928,0.016286048212385197,2.5006472796601193,0.7869110180319309,0.00325041450560095,0.03694398931974027
"Mobile, AL",2014,0.015627598731504398,0.0389455861245651,2.6263485675960525,0.7919611230851906,0.012426391243934597,0.009473736421804473
"San Antonio-New Braunfels, TX",2018,0.010614267364994,0.0138290143695831,2.6985089829938524,0.8990812914566414,0.0007933806627988538,0.029204271365319504
"Cincinnati, OH-KY-IN",2009,-0.0459181617047129,-0.00811872704284668,2.3201458637871144,0.7746848463855738,-0.000751692103222009,0.0008359736166726578
"Tucson, AZ",2007,-0.0100690628829565,0.00361297357141852,2.3070548944394664,0.7985518019172605,-0.0042633141856640595,0.002900349390926628
"Knoxville, TN",2007,-0.012976776758130998,-0.0152614374341083,2.1513883569513594,0.7015761897922352,-0.02313772519119088,0.021222014925373133
"Milwaukee-Waukesha-West Allis, WI",2021,-0.015619113483951598,-0.0208026554706974,2.0814457965970456,0.7109127492625047,-0.002887936308980002,0.01765656006276247
"Jackson, MS",2008,-0.0142758690448117,-0.059540380447679495,2.48925232879852,0.7599548178469504,-2.3415312170947666e-05,0.005441354292623942
"Miami-Fort Lauderdale-West Palm Beach, FL",2008,-0.0421364872412395,-0.06702618738966559,2.5928222033177373,0.8918109038164717,-0.0075092222541570455,0.009174456671794265
"Birmingham-Hoover, AL",2015,0.018290445843841603,-0.0002660169409884998,2.303034981693061,0.7329391504555643,-0.005512783303856799,0.011749866086085048
"Fayetteville, NC",2012,-0.0042856280509114015,-0.011369609162521,2.60534496767584,0.7434425403225806,-0.01735372212715445,0.051467399161486196
"Buffalo-Cheektowaga-Niagara Falls, NY",2010,0.0028118390743207995,-0.0199732863441281,2.1059296054854166,0.6687035396296281,-0.0010429681278764993,0.0006974941875484371
"Worcester, MA-CT",2020,0.015315351887806899,0.00799847449965671,2.0094998774209367,0.681832765904351,-0.009323686361312845,0.010864644635581712
"Los Angeles-Long Beach-Anaheim, CA",2010,-0.0237504074196744,-0.017758162608759898,2.870439499207966,1.0499621779512598,0.0011721556074917039,0.0026754577099744174
"Phoenix-Mesa-Scottsdale, AZ",2024,-0.0493818095899944,-0.0580412987935543,2.3969545461453126,0.7807971391147057,-0.03884283173829316,0.06748088643965248
"Palm Bay-Melbourne-Titusville, FL",2017,0.030687651831548698,0.020538165048614502,2.510119077610386,0.7755113689432227,0.0070721525698900015,0.010802160432086417
"Sacramento--Roseville--Arden-Arcade, CA",2008,0.00186283870845914,-0.073263522892767,2.6588379901458676,0.8390039520668093,-0.01374655775725845,0.0039518520855682466
"Shreveport-Bossier City, LA",2022,-0.0230053898218555,-0.005194797203328102,2.24556706319941,0.7173990985453801,0.010282450355589447,0.011932467312656032
"Columbus, OH",2013,8.815561390260011e-05,0.007333061068044701,2.3845731282006803,0.7706617579211338,-0.004938988946378199,0.02176563442460954
"Albany-Schenectady-Troy, NY",2010,0.003041076675481799,-0.02124595168085623,2.0945189264516997,0.7039387185057698,-0.00231563346460463,0.003605741270616698
"Fresno, CA",2019,0.028800691583490398,0.044752161829933204,3.0580400404115378,0.9911610480217053,0.027481750585138853,0.01113341850702683
"Albany-Schenectady-Troy, NY",2014,0.003472113392041701,0.019993756601716997,2.055583960265868,0.6872490177776813,-0.006525438278913505,0.019086556330483832
"Palm Bay-Melbourne-Titusville, FL",2011,-0.0178483164966278,0.002240071929645499,2.461514683153014,0.7455178117246868,0.0035040387883782005,0.006227031441404655
"Baltimore-Columbia-Towson, MD",2006,0.004844152119872099,-0.0132271479311552,2.3013796925403063,0.7599153797334461,0.00035449210554359956,0.004193494737342298
"Ann Arbor, MI",2020,-0.0003448800451908013,0.014548689684345209,2.068639517668254,0.6871156193342735,-0.0027734711766243467,0.0
"Greensboro-High Point, NC",2010,-0.008881079297088382,-0.02269413779528666,2.4214064657429892,0.7581085150215104,-0.0037638195790350576,0.019908549116317304
"Columbus, OH",2005,,-0.0051132247476606,2.239965545412567,0.7323841019223678,-0.018492270261049198,
"Virginia Beach-Norfolk-Newport News, VA-NC",2017,-0.0023398015164919003,0.013584150747314502,2.4734458318153214,0.7571827972797255,0.0001181382685900012,0.011977898142426115
"Virginia Beach-Norfolk-Newport News, VA-NC",2024,-0.00034740409029769895,0.0111983250510693,2.2179328434492467,0.6916824353504016,0.030396792106330436,0.028079835949052705
"Oxnard-Thousand Oaks-Ventura, CA",2010,-0.00043123847203730033,-0.012522907844202999,3.143659981864575,0.9757686832157877,0.0064074103720486025,0.0034030753718174945
"Gainesville, FL",2007,-0.0157607569786873,-0.0142972075076413,2.1106241605994205,0.7005482258909649,-0.02217349526472388,0.030873526490781122
"Albany-Schenectady-Troy, NY",2021,-0.021200403013751992,-0.001967427534191095,1.9219778418007636,0.662572773592371,0.015947291627526304,0.013443057750649445
"Lincoln, NE",2018,0.005700838566676102,0.013910374709701502,2.084261511107478,0.7205740004097985,0.000874741002917255,0.018021554492898436
"Houston-The Woodlands-Sugar Land, TX",2024,-0.02344855368284631,-0.03470674253433943,2.4451978691231715,0.8471443254410316,-0.015508275479078296,0.03530016785114817
"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,-0.023710367483226795,-0.056101410672452,2.204196836890244,0.7287643832041076,-0.04062416311353445,0.062248689720196336
"Akron, OH",2009,-0.0505163415368137,-0.012297787269153,2.2032205869314656,0.6975228939335462,-0.004930752329528328,0.015336300993963046
"Charleston-North Charleston, SC",2006,0.03797431544673159,-0.011582428539093997,2.383722761243747,0.7356857672638095,0.001999211497604802,0.027871416159860992
"Springfield, MO",2017,0.0015236709750108997,0.004777443409815799,2.1384940044823244,0.6980397601362717,-0.008688569068908702,0.018169934640522876
"Bakersfield, CA",2005,,0.030522311788913698,3.064683884538974,0.9677830058123443,0.0171432662755251,
"Toledo, OH",2024,-0.0007996208049182996,-0.0004774388241767999,2.024323406182765,0.6721410094447452,0.018721028231084336,0.007541704125461992
"Winston-Salem, NC",2019,0.0206018231001854,0.036057997374996195,2.3326150020721093,0.736155122417865,0.018787586130201844,0.02922641630763295
"Rochester, NY",2020,0.0287244355969276,-0.0005421334891776985,1.9595673527814799,0.6789091826351658,-0.017864294350147254,0.002408339324227175
"Boise City, ID",2016,0.022795251090608596,0.0180694789177589,2.5064469195263896,0.7718668041730882,0.0162184108048677,0.04286718200983837
"Fresno, CA",2016,0.032557452548824306,0.024383957732360798,3.200739911267346,0.9829471131976503,0.022532889619469598,0.003045910173339979
"Birmingham-Hoover, AL",2021,0.01690974887318801,-0.0288652267578526,2.25215710484926,0.712470849734596,-0.010950507596135202,0.01573125101675614
"Huntsville, AL",2014,-0.01092517388360047,0.014384115750100101,2.2976566588490686,0.7143554452104325,-0.0121350791305304,0.046880051729712255
"Sacramento--Roseville--Arden-Arcade, CA",2015,0.0765195569788475,0.05436963074334719,2.69835691670543,0.8481362627909083,0.049122864380478894,0.0029472005503525696
"Chattanooga, TN-GA",2021,0.035752066037132005,-0.0033162135902327985,2.2947164187498243,0.7427697656744199,0.0145985055714846,0.017806296370563465
"Lincoln, NE",2011,-0.0185238671586089,-0.006372533813464601,2.1760403970050497,0.7311393886207401,-0.0051085669547319,0.0
"Winston-Salem, NC",2012,-0.01585281682700962,0.0129091528893147,2.3700248603145693,0.7421049183612912,0.006925039924681249,0.030415403815296845
"Springfield, MO",2008,0.0143463586761045,-0.0467336836304007,2.1766688390280233,0.6984948343959321,0.012783281505107845,0.0873952972045615
"Spokane-Spokane Valley, WA",2018,0.011327544973150302,0.0215383052018642,2.1915140246981593,0.7050611271318803,0.008502671495079953,0.03973606185686879
"Providence-Warwick, RI-MA",2015,0.0397961034273167,0.008729275767289199,2.2474601359079593,0.7582714869047588,0.0034825094044208995,0.011069909477587523
"Greensboro-High Point, NC",2008,-0.0134706503407669,-0.0558214212800798,2.337058242423599,0.7445624769453083,0.0036955438554287443,0.03072155584644565
"Fort Wayne, IN",2014,0.0019030900362000504,0.036949560681488004,2.2072385873451594,0.7376576521015141,0.010430365800857502,0.007562946260804209
"Lincoln, NE",2019,0.013910374709701502,0.0004684644483174995,2.038534514797645,0.6810167940926616,-0.01680194679647685,0.01594980194201984
"Charleston-North Charleston, SC",2020,0.0099187380366173,0.062783592006638,2.5062567637139224,0.771478285618184,0.04546143114566844,0.07085070336740715
"San Jose-Sunnyvale-Santa Clara, CA",2011,0.0084539913475342,0.027114870883178696,2.8291811820070896,0.9751209262277599,0.028378837741911397,0.0023316475018661568
"Salt Lake City, UT",2016,0.0154452235294209,0.0050920762604885,2.715894991678015,0.8511924238759823,0.003241008147597299,0.02953078492358115
"Cincinnati, OH-KY-IN",2012,-0.00011433016543390198,0.008722066292229701,2.3030285253354843,0.7602209516801333,0.00273795332759625,0.0050252089690858434
"Dallas-Fort Worth-Arlington, TX",2011,-0.011622495865839001,0.0076044620197535,2.5718919076971174,0.8711970219211229,0.008868428878486202,0.002890197763677882
"Oklahoma City, OK",2005,,-0.0082574964194326,2.2415446830324086,0.7392280282581705,-0.021636541932821197,
"Colorado Springs, CO",2011,-0.0086565128624611,0.009054076783013298,2.4877704024515737,0.7655936804008908,0.010318043641745999,0.0002055973889131608
"Syracuse, NY",2020,0.0205441302351799,-0.012947525271699893,1.9969878559686058,0.6687147504652583,-0.03026968613266945,0.012178042988491749
"Knoxville, TN",2014,0.00014339747531867068,0.022561476269866904,2.3776620528984513,0.7553177595319153,-0.003957718610763598,0.019479751699674846
"Stockton-Lodi, CA",2021,0.011606976947261802,-0.0474053520980759,3.25972336273182,0.9691002419096596,-0.0294906329363585,0.022582921665490474
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2014,0.0061654833766685005,0.024340384343769103,2.3854409844631643,0.7993504651395328,-0.002178810536861399,0.01277569676398599
"Memphis, TN-MS-AR",2015,0.021409866104032498,0.0095526282531843,2.586039258851587,0.8022124064146061,0.004305861890316001,0.004609142548011902
"Augusta-Richmond County, GA-SC",2013,0.0038694342315826,0.0143600128280983,2.653966948943517,0.7898803930780675,0.0020879628136754,0.01036844135802469
"Akron, OH",2023,0.0009836917515735968,0.007028964998590497,2.07526983925818,0.6618378640547796,0.015302724204957497,0.011290013941663705
"El Paso, TX",2009,-0.062305354237133,-0.01058666806998134,2.885955399993558,0.9219800988540205,-0.0032196331303566694,0.026715340579108935
"Worcester, MA-CT",2015,0.0359298965727348,0.010835556764684697,2.332870146943802,0.7741193556759384,0.005588790401816398,0.006965975437890074
"Las Vegas-Henderson-Paradise, NV",2008,-0.013564650590868,-0.1077208674545822,2.6630852708858646,0.845824894335077,-0.048203902319073656,0.020879286487375154
"New Haven-Milford, CT",2019,1.7543428873997152e-05,0.015156267090901399,2.2697589021060085,0.7896349385068422,-0.0021141441538929523,0.02666666666666667
"Jacksonville, FL",2014,0.0187527317243681,0.033791173884775205,2.609351880769408,0.799451613864632,0.007271979004144703,0.007232479725240978
"Knoxville, TN",2023,0.0021234182413559025,-0.011652404723298999,2.2532919847328245,0.722938594074319,-0.0033786455169319985,0.05513390699023494
"Richmond, VA",2015,0.028597921768333402,0.005370356593810098,2.4863205464810987,0.7722304811251993,0.00012359023094179848,0.019253879850620905
